/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,0.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;4.228376
1;SP GFLOPS;5.855438
1;DP GFLOPS;0.519393
1;x87 GFLOPS;0.0
1;IPC;1.444903
1;Average CPU Frequency;2551054709.539623
1;Total Thread Count;
1;CPU Time;3.118537
0;Effective Physical Core Utilization;1.2% (0.752 out of 64)
1;Effective Logical Core Utilization;0.6% (0.738 out of 128)
0;Memory Bound;27.3
1;Cache Bound;20.6
1;DRAM Bound;4.3
1;NUMA: % of Remote Accesses;2.5
0;Vectorization;70.1
1;Instruction Mix;
2;SP FLOPs;13.8
3;Packed;92.0
4;128-bit;0.0
4;256-bit;20.9
4;512-bit;71.1
3;Scalar;8.0
2;DP FLOPs;6.3
3;Packed;22.1
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;22.1
3;Scalar;77.9
2;x87 FLOPs;0.0
2;Non-FP;79.9
1;FP Arith/Mem Rd Instr. Ratio;0.850651
1;FP Arith/Mem Wr Instr. Ratio;2.787141
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo-e-5.scaled" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;12
1;Computer Name;instance-20220601-1914
1;Result Size;3286235
1;Collection start time;18:10:24 01/06/2022 UTC
1;Collection stop time;18:10:28 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979051
2;Logical CPU Count;128
