/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220530/hwmetrics/results.instance-20220530-1006,38.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;13.622623
1;SP GFLOPS;3.726302
1;DP GFLOPS;0.743068
1;x87 GFLOPS;0.0
1;IPC;1.261951
1;Average CPU Frequency;3082178914.571969
1;Total Thread Count;
1;CPU Time;11.312592
0;Effective Physical Core Utilization;1.3% (0.837 out of 64)
1;Effective Logical Core Utilization;0.6% (0.830 out of 128)
0;Memory Bound;37.6
1;Cache Bound;24.4
1;DRAM Bound;10.4
1;NUMA: % of Remote Accesses;4.6
0;Vectorization;33.6
1;Instruction Mix;
2;SP FLOPs;7.6
3;Packed;92.2
4;128-bit;0.0
4;256-bit;18.4
4;512-bit;73.9
3;Scalar;7.8
2;DP FLOPs;15.3
3;Packed;4.6
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;4.6
3;Scalar;95.4
2;x87 FLOPs;0.0
2;Non-FP;77.1
1;FP Arith/Mem Rd Instr. Ratio;0.897982
1;FP Arith/Mem Wr Instr. Ratio;2.284967
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo-e-7.scaled_864" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;4
1;Computer Name;instance-20220530-1006
1;Result Size;3286275
1;Collection start time;09:54:53 30/05/2022 UTC
1;Collection stop time;09:55:06 30/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593983896
2;Logical CPU Count;128
