/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220526/hwmetrics/results.instance-20220526-1048,14.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;25.229642
1;SP GFLOPS;7.295417
1;DP GFLOPS;0.547517
1;x87 GFLOPS;0.0
1;IPC;1.457243
1;Average CPU Frequency;3226563468.822841
1;Total Thread Count;
1;CPU Time;24.604505
0;Effective Physical Core Utilization;1.5% (0.977 out of 64)
1;Effective Logical Core Utilization;0.8% (0.975 out of 128)
0;Memory Bound;16.0
1;Cache Bound;18.0
1;DRAM Bound;2.0
1;NUMA: % of Remote Accesses;1.2
0;Vectorization;80.9
1;Instruction Mix;
2;SP FLOPs;8.9
3;Packed;93.3
4;128-bit;0.0
4;256-bit;19.4
4;512-bit;73.8
3;Scalar;6.7
2;DP FLOPs;2.5
3;Packed;36.8
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;36.8
3;Scalar;63.2
2;x87 FLOPs;0.0
2;Non-FP;88.6
1;FP Arith/Mem Rd Instr. Ratio;0.456498
1;FP Arith/Mem Wr Instr. Ratio;0.919368
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled_864" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;4
1;Computer Name;instance-20220526-1048
1;Result Size;3286277
1;Collection start time;17:20:24 26/05/2022 UTC
1;Collection stop time;17:20:49 26/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593975881
2;Logical CPU Count;128
