/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,28.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;22.660709
1;SP GFLOPS;0.808753
1;DP GFLOPS;8.858006
1;x87 GFLOPS;0.0
1;IPC;1.318307
1;Average CPU Frequency;3178981213.088957
1;Total Thread Count;
1;CPU Time;20.024790
0;Effective Physical Core Utilization;1.4% (0.886 out of 64)
1;Effective Logical Core Utilization;0.7% (0.884 out of 128)
0;Memory Bound;21.9
1;Cache Bound;15.2
1;DRAM Bound;5.0
1;NUMA: % of Remote Accesses;0.8
0;Vectorization;88.0
1;Instruction Mix;
2;SP FLOPs;1.9
3;Packed;96.3
4;128-bit;0.0
4;256-bit;85.1
4;512-bit;11.2
3;Scalar;3.7
2;DP FLOPs;24.7
3;Packed;87.4
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;87.4
3;Scalar;12.6
2;x87 FLOPs;0.0
2;Non-FP;73.5
1;FP Arith/Mem Rd Instr. Ratio;1.304783
1;FP Arith/Mem Wr Instr. Ratio;5.627322
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled_2048" "-pk" "intel" "0" "omp" "1" "mode" "double" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;1
1;Computer Name;instance-20220601-1914
1;Result Size;3286279
1;Collection start time;22:44:35 01/06/2022 UTC
1;Collection stop time;22:44:57 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979081
2;Logical CPU Count;128
