power.draw [W], uuid
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.71 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
59.15 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
59.15 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
59.15 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
59.15 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
59.19 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
46.12 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.79 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
72.21 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.76 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
