Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
11:49:27   2.6   0.0  27.7  69.7   0.0    6  13228  12126   51  100    2 146.96 
11:49:27   0.0   0.0   1.0  98.9   0.0    2  39518   6832    0    0    0  93.55 
11:49:28   0.0   0.0   1.1  98.9   0.0    2  35128   4802    0    0    0  91.73 
11:49:28   0.1   0.0   1.0  98.9   0.0    3  36618   5066    0    0    0  92.43 
11:49:29   0.0   0.0   1.1  98.9   0.0    3  33126   4642    0    0    0  91.96 
11:49:29   0.0   0.0   1.0  98.9   0.0    2  33158   5004    0    0    0  91.86 
11:49:30   0.0   0.0   1.1  98.9   0.0    2  32040   4110    0    0    0  91.34 
11:49:30   0.0   0.0   1.1  98.9   0.0    2  20798   1284    2    0    0  85.93 
11:49:31   0.0   0.0   3.3  96.7   0.0   26   3386   1396   10    0    0  85.14 
11:49:31   3.1   0.0   4.0  92.9   0.0   18  20732   3470   22    0    0  99.48 
11:49:32  19.2   0.0   8.0  72.7   0.0    3  39166  10006   78    0    0 171.03 
11:49:32   0.0   0.0   1.0  98.9   0.0    2   9218   4068    0    0    0  84.96 
11:49:33   0.0   0.0   1.0  99.0   0.0    2   2036   5404    0    0    0  83.09 
11:49:33   0.0   0.0   1.0  99.0   0.0    2   2068   5816    0    0    0  83.44 
11:49:34   0.0   0.0   1.0  99.0   0.0    2   2108   5432    0    0    0  83.13 
11:49:34   0.0   0.0   1.2  98.8   0.0    4   8150   3942    0    0    0  84.74 
11:49:35   0.1   0.0   1.1  98.8   0.0    2  25120   1572    0    0    0  87.71 
11:49:35   0.0   0.0   1.0  99.0   0.0    2  18608   1302    0    0    0  85.29 
11:49:36   0.0   0.0   1.1  98.9   0.0    3  21560   1854    0    0    0  85.81 
11:49:36   0.1   0.0   1.1  98.8   0.0    2  23432   1386    0    0    0  85.79 
11:49:37   0.0   0.0   1.1  98.8   0.0    3  23624   1354    0    0    0  85.78 
11:49:37   0.0   0.0   1.2  98.8   0.0    3  23522   1278    0    0    0  86.08 
11:49:38   0.1   0.0   1.1  98.9   0.0    2  23372   1368    0    0    0  86.15 
11:49:38   0.4   0.0   1.3  98.3   0.0    2  18962   8888    0    0    0  89.13 
11:49:39   3.4   0.0   4.1  92.5   0.0   49  20726   7222    0    0    0 108.57 
11:49:39   6.4   0.0   2.6  90.9   0.0    2  26626  13806    0    0    0 114.53 
11:49:40   0.0   0.0   1.1  98.9   0.0    2  21964  11804    0    0    0  90.68 
11:49:40   0.1   0.0   1.0  98.9   0.0    2  21090   8506    0    0    0  90.45 
11:49:41   0.0   0.0   1.0  99.0   0.0    3  20686   8248    0    0    0  90.62 
11:49:41   0.1   0.0   1.1  98.9   0.0    2  20124   7802    0    0    0  89.68 
11:49:41   0.0   0.0   1.3  98.7   0.0    2  17372   9642    0    0    0  91.01 
11:49:42   0.0   0.0   1.0  99.0   0.0    2   1808  11082    0    0    0  84.72 
11:49:43   0.0   0.0   1.0  99.0   0.0    2   3730  10612    0    0   39  85.05 
11:49:43   0.1   0.0   1.1  98.8   0.0    3  21492   7812    0    0    9  90.73 
11:49:43   0.4   0.0   1.3  98.4   0.0    3  25580   2368   48    0    0  89.55 
11:49:44   0.1   0.0   1.1  98.9   0.0    2   9240   4074    0    0    0  85.06 
11:49:44   0.0   0.0   1.0  99.0   0.0    2   1854   5406    0    0    0  82.94 
11:49:45   0.0   0.0   1.0  99.0   0.0    2   1996   5358    0    0    0  83.44 
11:49:45   0.0   0.0   1.0  99.0   0.0    2   1954   5780    0    0    0  83.41 
11:49:46   0.0   0.0   1.2  98.8   0.0    2   8052   3874    0    0    0  85.07 
11:49:46   0.0   0.0   1.1  98.9   0.0    2  23788   1544    0    0    0  87.13 
11:49:47   0.0   0.0   1.0  98.9   0.0    2  19564   1418    0    0    0  85.68 
11:49:47   0.0   0.0   1.1  98.9   0.0    2  21178   1748    0    0    0  85.77 
11:49:48   0.0   0.0   1.1  98.8   0.0    3  22192   1390    0    0    0  85.82 
11:49:48   0.0   0.0   1.1  98.9   0.0    2  23608   1320    0    0    0  85.85 
11:49:49   0.0   0.0   1.0  98.9   0.0    2  22444   1298    0    0    0  85.77 
11:49:49   0.0   0.0   1.1  98.9   0.0    3  22480   1262    0    0    0  85.56 
11:49:50   0.4   0.0   1.1  98.5   0.0    2  20678   2520    0    0    0  87.40 
11:49:50   0.5   0.0   1.6  97.9   0.0    3  18862  12018    0    0    0  93.84 
11:49:51  27.7   0.0   4.4  67.9   0.0    2  26462  32216    0    0    0 165.02 
11:49:51  32.8   0.0   3.7  63.5   0.0   49   5714  19856    0    0    0 181.65 
11:49:52  12.2   0.0   1.9  85.9   0.0    3  16534  19010    0    0    0 125.17 
11:49:52   0.2   0.0   1.2  98.7   0.0    2  20580  16278    0    0    0  91.41 
11:49:53   0.1   0.0   1.0  98.9   0.0    3  20526   7988    0    0    0  90.25 
11:49:53   0.0   0.0   1.0  98.9   0.0    3  21328   8608    0    0    0  90.68 
11:49:54   0.1   0.0   1.0  98.9   0.0    2  20166   8218    0    0    0  90.27 
11:49:54   0.0   0.0   1.1  98.9   0.0    2  20720   7844    0    0    0  90.34 
11:49:55   0.0   0.0   1.1  98.9   0.0    2   3996  12368    0    0    0  86.66 
11:49:55   0.0   0.0   1.0  99.0   0.0    3   1642  10468    0    0    0  84.54 
11:49:56   0.3   0.0   5.1  94.6   0.0    3  36902  13082    0    0   97 100.12 
11:49:56   0.0   0.0   1.0  99.0   0.0    2   4792   6476    0    0   62  84.12 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Average   1.8   0.0   2.0  96.2   0.0  4.6 18477.5 6766.0  3.5  1.6  3.4  94.44 
 GeoMean   0.0   0.0   1.4  95.8   0.0  2.8 13695.8 4814.9  0.0  0.0  0.0  92.84 
  StdDev   6.1   0.0   3.5   7.7   0.0  8.9 10377.1 5603.3 13.3 12.7 15.2  20.58 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Minimum   0.0   0.0   1.0  63.5   0.0  2.0 1642.0 1262.0  0.0  0.0  0.0  82.94 
 Maximum  32.8   0.0  27.7  99.0   0.0 49.0 39518.0 32216.0 78.0 100.0 97.0 181.65 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
Summary:
CPU:  94.44 Watts on average with standard deviation 20.58 
Note: power read from RAPL domains: dram, package-0, dram, package-1.
These readings do not cover all the hardware in this device.
