power.draw [W], uuid
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
45.93 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
44.03 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
72.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
75.38 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
