Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
07:56:42   2.2   0.0  16.9  81.0   0.0    3  20518  11174   39   76    2 125.23 
07:56:42   0.1   0.0   0.9  99.0   0.0    2  36344   5482    0    0    0  92.33 
07:56:43   0.0   0.0   1.0  99.0   0.0    2  33400   4806    0    0    0  91.58 
07:56:43   0.1   0.0   1.0  98.9   0.0    2  33508   4770    0    0    0  91.94 
07:56:44   0.0   0.0   1.0  98.9   0.0    4  33624   4378    0    0    0  91.85 
07:56:44   0.0   0.0   1.0  98.9   0.0    2  25022   2504    2    0    0  88.28 
07:56:45   0.0   0.0   2.5  97.5   0.0    2   4726   1248   12    0    0  84.01 
07:56:45   3.8   0.0   3.1  93.1   0.0   20  24098   3238   22    0    0 100.71 
07:56:46   9.6   0.0   5.0  85.4   0.0    2  26444   6642   52    0    0 130.20 
07:56:46   0.0   0.0   1.0  99.0   0.0    2   1644   5296    0    0    0  83.30 
07:56:47   0.0   0.0   1.0  99.0   0.0    2   1728   5262    0    0    0  83.31 
07:56:47   0.0   0.0   1.1  98.9   0.0    2   2668   5332    0    0    0  84.07 
07:56:48   0.0   0.0   1.1  98.9   0.0    2  21942   2294    0    0    0  87.05 
07:56:48   0.0   0.0   1.0  99.0   0.0    2  17916   1266    0    0    0  85.11 
07:56:49   0.1   0.0   1.1  98.9   0.0    2  25032   1608    0    0    0  86.75 
07:56:49   0.0   0.0   1.0  98.9   0.0    2  22704   1406    0    0    0  85.99 
07:56:50   0.0   0.0   1.1  98.9   0.0    2  23752   1640    0    0    0  86.44 
07:56:50   0.4   0.0   1.1  98.6   0.0    3  20978   2152    0    0    0  87.01 
07:56:51   3.4   0.0   3.1  93.5   0.0   26  21634  11110    0    0    0 108.05 
07:56:51   2.7   0.0   1.4  95.9   0.0    2  26670  13852    0    0    0  97.98 
07:56:52   0.1   0.0   1.0  98.9   0.0    2  20964   7508    0    0    0  90.03 
07:56:52   0.0   0.0   1.0  99.0   0.0    2  21248   7336    0    0    0  89.85 
07:56:53   0.0   0.0   1.0  98.9   0.0    2  20922   6888    0    0    0  89.23 
07:56:53   0.0   0.0   1.1  98.9   0.0    2   4184  10940    0    0    0  86.53 
07:56:54   0.0   0.0   1.0  99.0   0.0    2   9100  10094    0    0   36  86.29 
07:56:54   0.0   0.0   1.1  98.9   0.0    2  23956   3682    0    0    0  88.92 
07:56:55   0.3   0.0   1.2  98.6   0.0    2  13500   4258   36    0    0  87.42 
07:56:55   0.0   0.0   1.0  99.0   0.0    2   1804   5330    0    0    0  83.38 
07:56:56   0.0   0.0   1.0  99.0   0.0    2   2058   5406    0    0    0  82.93 
07:56:56   0.0   0.0   1.2  98.8   0.0    2   7256   4278    0    0    0  84.73 
07:56:57   0.1   0.0   1.1  98.9   0.0    2  25352   2188    0    0    0  87.38 
07:56:57   0.0   0.0   1.1  98.9   0.0    2  16776   1208    0    0    0  84.76 
07:56:58   0.0   0.0   1.1  98.9   0.0    2  21700   1386    0    0    0  85.70 
07:56:58   0.0   0.0   1.1  98.9   0.0    2  24008   1696    0    0    0  86.64 
07:56:59   0.0   0.0   1.1  98.9   0.0    5  20834   1392    0    0    0  85.77 
07:56:59   0.4   0.0   1.1  98.5   0.0    2  21120   3114    0    0    0  87.65 
07:57:00   7.2   0.0   3.0  89.8   0.0   27  22464  11618    0    0    0 118.05 
07:57:00  21.1   0.0   2.4  76.6   0.0   37  12820  30304    0    0    0 138.81 
07:57:01  28.8   0.0   3.1  68.1   0.0    2   3854   9328    0    0    0 179.14 
07:57:01   0.2   0.0   1.1  98.7   0.0    3  21368  21186    0    0    0  93.07 
07:57:02   0.0   0.0   1.0  99.0   0.0    2  20066   6720    0    0    0  89.38 
07:57:02   0.0   0.0   1.0  99.0   0.0    2  20236   7180    0    0    0  89.34 
07:57:03   0.0   0.0   1.0  99.0   0.0    3  20538   7140    0    0    0  89.55 
07:57:03   0.0   0.0   1.2  98.8   0.0    2   7622   9990    0    0    0  87.06 
07:57:04   0.0   0.0   1.0  99.0   0.0    2   4566  10896    0    0   36  85.53 
07:57:04   0.2   0.0   3.2  96.6   0.0    2  26082   8644    0    0   75  93.21 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Average   1.8   0.0   1.8  96.5   0.0  4.4 18233.7 6416.7  3.5  1.7  3.2  93.95 
 GeoMean   0.0   0.0   1.3  96.2   0.0  2.7 14016.8 4727.3  0.0  0.0  0.0  92.71 
  StdDev   5.3   0.0   2.4   6.3   0.0  7.4 9460.5 5409.6 11.0 11.1 13.0  17.64 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Minimum   0.0   0.0   0.9  68.1   0.0  2.0 1644.0 1208.0  0.0  0.0  0.0  82.93 
 Maximum  28.8   0.0  16.9  99.0   0.0 37.0 36344.0 30304.0 52.0 76.0 75.0 179.14 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
Summary:
CPU:  93.95 Watts on average with standard deviation 17.64 
Note: power read from RAPL domains: dram, package-0, dram, package-1.
These readings do not cover all the hardware in this device.
