Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:44:49   0.7   0.0   5.5  93.8   0.0   37   8296   5750   39   76    2  86.74 
08:44:49   1.3   0.0  11.9  86.7   0.0    3  38506   9518    0    0    0 110.42 
08:44:50   0.0   0.0   1.1  98.9   0.0    3  36576   5714    1    0    0  88.04 
08:44:50   0.0   0.0   1.1  98.9   0.0    3  35768   4798    0    0    0  87.57 
08:44:51   0.0   0.0   1.0  98.9   0.0    3  35908   4814    0    0    0  87.53 
08:44:51   0.1   0.0   1.1  98.8   0.0    3  27796   3070    2    0    0  84.40 
08:44:52   0.0   0.0   1.9  98.1   0.0    4   7246   1290   10    0    0  80.69 
08:44:52   4.3   0.0   3.9  91.8   0.0   25  26942   4360   29    0    0  96.43 
08:44:53   3.5   0.0   2.4  94.1   0.0    2  19610   4512   47    0    0  93.91 
08:44:53   0.0   0.0   1.0  99.0   0.0    2   1454   3642    0    0    0  79.96 
08:44:54   0.0   0.0   1.0  99.0   0.0    2   1966   3986    0    0    0  80.26 
08:44:54   0.0   0.0   1.0  99.0   0.0    3   1666   3850    0    0    0  79.46 
08:44:55   0.0   0.0   1.0  99.0   0.0    2   1528   3706    0    0    0  79.51 
08:44:55   0.0   0.0   1.4  98.6   0.0    2   4504   3002    0    0    0  79.71 
08:44:56   0.1   0.0   1.1  98.8   0.0    2  23548   1596    0    0    0  80.09 
08:44:56   0.0   0.0   1.0  98.9   0.0    3  14516   1124    0    0    0  79.07 
08:44:57   0.1   0.0   1.2  98.7   0.0    2  21520   1538    0    0    0  79.61 
08:44:57   0.1   0.0   1.0  98.9   0.0    3  19522   1406    0    0    0  79.56 
08:44:58   0.1   0.0   1.1  98.9   0.0    2  18894   1466    0    0    0  79.55 
08:44:58   0.1   0.0   1.1  98.8   0.0    3  20976   1716    0    0    0  79.75 
08:44:59   0.4   0.0   1.4  98.2   0.0    2  13168   5672    0    0    0  80.78 
08:44:59   4.0   0.0   4.3  91.7   0.0   38  16636   7226    0    0    0  90.25 
08:45:00   4.3   0.0   2.0  93.7   0.0    2  26332  14874    0    0    0  88.54 
08:45:00   0.1   0.0   1.0  98.9   0.0    2  20664   7306    0    0    0  80.67 
08:45:01   0.1   0.0   1.0  98.9   0.0    2  20052   7704    0    0    0  80.76 
08:45:01   0.0   0.0   1.0  98.9   0.0    2  20264   7086    0    0    0  80.57 
