power.draw [W], uuid
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.79 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.79 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.75 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.79 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
73.13 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
103.04 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
70.23 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
69.79 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
72.65 W, GPU-a06a2262-9168-7cef-a1d7-95a14be07307
