Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
14:46:10   0.5   0.0   2.4  97.2   0.0   17   5278   2782   19   36    2  80.51 
14:46:11   0.6   0.0   2.8  96.5   0.0    2  35682   4454    0    0    0  86.75 
14:46:11   0.1   0.0   1.2  98.8   0.0    2  34990   3486    0    0    0  81.54 
14:46:12   0.0   0.0   1.4  98.6   0.0    2  11974   1450   12    0    0  79.88 
14:46:12   1.2   0.0   1.9  96.9   0.0    2  19336   2418   36    0    0  83.25 
14:46:13   0.0   0.0   1.0  99.0   0.0    2   1164   3532    0    0    0  79.97 
14:46:13   0.0   0.0   1.1  98.9   0.0    2   1406   3492    0    0    0  79.70 
14:46:14   0.0   0.0   1.1  98.9   0.0    2  16180   2668    0    0    0  80.45 
14:46:14   0.1   0.0   1.1  98.8   0.0    2  19658   2014    0    0    0  80.12 
14:46:15   0.0   0.0   1.1  98.9   0.0    2  19728   1660    0    0    0  80.17 
14:46:15   2.6   0.0   2.7  94.7   0.0    5  17482   6798    0    0    0  89.18 
14:46:16   0.0   0.0   1.2  98.8   0.0    3  21190   7602    0    0    0  84.34 
14:46:16   0.4   0.0   1.2  98.3   0.0    3  12358   6390    7    7    5  83.70 
14:46:17   0.1   0.0   1.0  98.8   0.0    4   1514   5656    2    1    4  80.54 
14:46:17   0.2   0.0   1.4  98.4   0.0    2  16410   3644   16    0   15  83.57 
14:46:18   0.0   0.0   1.1  98.9   0.0    2   2058   3704    0    0    0  79.68 
14:46:18   0.0   0.0   1.1  98.9   0.0    2   1314   3044    0    0    0  79.80 
14:46:19   0.0   0.0   1.1  98.9   0.0    2  18074   1880    0    0    0  82.14 
14:46:19   0.1   0.0   1.1  98.8   0.0    2  19334   1530    0    0    0  82.44 
14:46:20   0.1   0.0   1.0  98.9   0.0    3  17818   1910    0    0    0  82.01 
14:46:20   5.6   0.0   2.8  91.6   0.0   17  12428   7002    0    0    0  95.55 
