Running for 3600.0 seconds (7200 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:20:14   3.0   0.0  26.9  70.1   0.0    4  15242  15578   52  101    2 146.93 
08:20:14   0.0   0.0   1.1  98.9   0.0    3  38176   6494    0    0    1  93.04 
08:20:15   0.0   0.0   1.0  98.9   0.0    2  35448   4500    0    0    0  92.13 
08:20:15   0.0   0.0   1.1  98.9   0.0    2  37006   5712    0    0    0  92.28 
08:20:16   0.0   0.0   1.0  98.9   0.0    2  33850   4900    0    0    0  92.60 
08:20:16   0.1   0.0   1.0  98.9   0.0    3  32996   4276    0    0    0  91.84 
08:20:17   0.0   0.0   1.1  98.9   0.0    2  31796   4064    0    0    0  91.37 
08:20:17   0.1   0.0   1.0  98.9   0.0    3  19946   1108    2    0    0  85.78 
08:20:18   0.0   0.0   2.9  97.1   0.0    2   3012   1348   12    0    0  84.57 
08:20:18   3.2   0.0   3.8  93.0   0.0   18  21840   3238   20    0    0  99.40 
08:20:19  18.6   0.0   8.0  73.4   0.0    2  39164   9794   78    0    0 168.83 
08:20:19   0.0   0.0   1.0  98.9   0.0    2   8688   4576    0    0    0  85.09 
08:20:20   0.0   0.0   1.0  99.0   0.0    2   2328   5526    0    0    0  83.32 
08:20:20   0.0   0.0   1.0  99.0   0.0    2   1868   5360    0    0    0  83.39 
08:20:21   0.0   0.0   1.0  99.0   0.0    2   1928   5438    0    0    0  83.01 
08:20:21   0.0   0.0   1.2  98.7   0.0    2   9732   3896    0    0    0  85.47 
08:20:22   0.1   0.0   1.1  98.8   0.0    4  25388   1530    0    0    0  87.66 
08:20:22   0.0   0.0   1.0  99.0   0.0    2  17334   1238    0    0    0  84.97 
08:20:23   0.0   0.0   1.1  98.9   0.0    2  21364   1470    0    0    0  85.61 
08:20:23   0.0   0.0   1.1  98.9   0.0    3  25046   1818    0    0    0  86.48 
08:20:24   0.0   0.0   1.1  98.9   0.0    2  23508   1710    0    0    0  86.40 
08:20:24   0.1   0.0   1.1  98.8   0.0    4  23542   1356    0    0    0  86.12 
08:20:25   0.0   0.0   1.1  98.9   0.0    1  23680   1304    0    0    0  86.17 
08:20:25   0.8   0.0   1.3  97.9   0.0    2  17494  11146    0    0    0  91.03 
08:20:26   5.8   0.0   4.0  90.2   0.0   17  21258   5584    0    0    0 116.30 
08:20:26   4.5   0.0   2.3  93.1   0.0    3  26204  18520    0    0    0 108.23 
08:20:27   0.0   0.0   1.0  98.9   0.0    2  21448   5674    0    0    0  89.13 
08:20:27   0.1   0.0   1.0  98.9   0.0    2  21710   8794    0    0    0  91.30 
08:20:28   0.0   0.0   1.0  99.0   0.0    2  19258   6754    0    0    0  89.54 
08:20:28   0.0   0.0   1.0  98.9   0.0    2  20428   6748    0    0    0  89.58 
08:20:29   0.0   0.0   1.2  98.8   0.0    2  17374   9040    0    0    0  90.45 
08:20:29   0.0   0.0   1.0  99.0   0.0    2   1594  10988    0    0    0  84.85 
08:20:30   0.0   0.0   1.0  99.0   0.0    2   4630  11228    0    0   48  85.70 
08:20:30   0.1   0.0   1.1  98.8   0.0    2  22406   6432    0    0    0  90.64 
08:20:31   0.5   0.0   1.4  98.1   0.0    2  26760   3232   56    8    8  92.57 
08:20:31   0.1   0.0   1.1  98.8   0.0    2   8116   4560    0    0    0  85.17 
08:20:32   0.0   0.0   1.0  99.0   0.0    2   2438   5786    0    0    0  83.43 
08:20:32   0.0   0.0   1.0  99.0   0.0    2   2004   5786    0    0    0  83.31 
08:20:33   0.0   0.0   1.0  99.0   0.0    2   2132   5378    0    0    0  83.54 
08:20:33   0.0   0.0   1.2  98.7   0.0    3   9460   3534    0    0    0  85.18 
08:20:34   0.0   0.0   1.1  98.8   0.0    4  25378   1644    0    0    0  87.66 
08:20:34   0.0   0.0   1.0  99.0   0.0    2  16970   1280    0    0    0  84.95 
08:20:35   0.1   0.0   1.1  98.9   0.0    3  20682   1380    0    0    0  85.60 
08:20:35   0.0   0.0   1.0  98.9   0.0    2  21612   1594    0    0    0  85.91 
08:20:36   0.0   0.0   1.0  98.9   0.0    2  21280   1446    0    0    0  85.62 
08:20:36   0.0   0.0   1.0  98.9   0.0    3  22530   1256    0    0    0  85.46 
08:20:37   0.1   0.0   1.1  98.8   0.0    2  21790   1212    0    0    0  85.56 
08:20:37   0.9   0.0   1.1  98.0   0.0    2  20252   2064    0    0    0  88.15 
08:20:38   0.6   0.0   1.5  98.0   0.0    2  19496  12262    0    0    0  92.93 
08:20:38  26.4   0.0   5.0  68.5   0.0   48  21614  13450    0    0    0 164.01 
08:20:39  24.1   0.0   2.7  73.2   0.0   49  12316  35672    0    0    0 152.53 
08:20:39  41.6   0.0   4.6  53.8   0.0   49   1812  13000    0    0    0 231.20 
08:20:40  39.2   0.0   4.5  56.3   0.0    3   3256  12312    0    0    0 222.11 
08:20:40   0.2   0.0   1.2  98.5   0.0    2  20120  17006    0    0    0  93.61 
08:20:41   0.0   0.0   1.1  98.9   0.0    2  21114  16908    0    0    0  92.40 
08:20:41   0.1   0.0   1.0  98.9   0.0    2  20608   7988    0    0    0  90.69 
08:20:42   0.0   0.0   1.0  98.9   0.0    2  20292   7538    0    0    0  90.44 
08:20:42   0.0   0.0   1.0  99.0   0.0    2  20058   8450    0    0    0  90.52 
08:20:43   0.1   0.0   1.0  98.9   0.0    2  19898   7418    0    0    0  90.08 
08:20:43   0.0   0.0   1.2  98.8   0.0    2   3436  12000    0    0    0  86.95 
08:20:44   0.0   0.0   1.0  99.0   0.0    3   4632  12132    0    0    0  85.80 
08:20:44   0.5   0.0   5.2  94.3   0.0    2  36968  12934    0    0   99 102.56 
08:20:45   0.0   0.0   1.0  99.0   0.0    2   2362   4952    0    0   60  82.99 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Average   2.7   0.0   2.0  95.3   0.0  5.0 18032.9 6846.3  3.5  1.7  3.5  97.78 
 GeoMean   0.0   0.0   1.4  94.6   0.0  2.7 13208.5 4851.8  0.0  0.0  0.0  94.92 
  StdDev   8.5   0.0   3.4  10.0   0.0 10.1 10408.5 5841.9 13.6 12.6 15.4  29.42 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Minimum   0.0   0.0   1.0  53.8   0.0  1.0 1594.0 1108.0  0.0  0.0  0.0  82.99 
 Maximum  41.6   0.0  26.9  99.0   0.0 49.0 39164.0 35672.0 78.0 101.0 99.0 231.20 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
Summary:
CPU:  97.78 Watts on average with standard deviation 29.42 
Note: power read from RAPL domains: dram, package-0, dram, package-1.
These readings do not cover all the hardware in this device.
