/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,58.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;4.260758
1;SP GFLOPS;2.860459
1;DP GFLOPS;0.218173
1;x87 GFLOPS;0.0
1;IPC;1.277754
1;Average CPU Frequency;3043420257.480967
1;Total Thread Count;
1;CPU Time;1.857636
0;Effective Physical Core Utilization;0.7% (0.460 out of 64)
1;Effective Logical Core Utilization;0.3% (0.436 out of 128)
0;Memory Bound;23.2
1;Cache Bound;20.8
1;DRAM Bound;4.7
1;NUMA: % of Remote Accesses;1.6
0;Vectorization;78.1
1;Instruction Mix;
2;SP FLOPs;10.2
3;Packed;93.3
4;128-bit;0.0
4;256-bit;22.4
4;512-bit;70.9
3;Scalar;6.7
2;DP FLOPs;3.3
3;Packed;30.7
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;30.7
3;Scalar;69.3
2;x87 FLOPs;0.0
2;Non-FP;86.6
1;FP Arith/Mem Rd Instr. Ratio;0.566556
1;FP Arith/Mem Wr Instr. Ratio;1.384990
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;8
1;Computer Name;instance-20220601-1914
1;Result Size;3286220
1;Collection start time;17:53:28 01/06/2022 UTC
1;Collection stop time;17:53:33 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979052
2;Logical CPU Count;128
