/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220531/hwmetrics/results.instance-20220530-1006,5.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;8.378877
1;SP GFLOPS;0.137548
1;DP GFLOPS;1.701323
1;x87 GFLOPS;0.0
1;IPC;1.242058
1;Average CPU Frequency;3168523230.963079
1;Total Thread Count;
1;CPU Time;5.900457
0;Effective Physical Core Utilization;1.1% (0.707 out of 64)
1;Effective Logical Core Utilization;0.6% (0.704 out of 128)
0;Memory Bound;14.3
1;Cache Bound;13.2
1;DRAM Bound;1.8
1;NUMA: % of Remote Accesses;1.7
0;Vectorization;87.6
1;Instruction Mix;
2;SP FLOPs;0.5
3;Packed;94.4
4;128-bit;0.0
4;256-bit;82.3
4;512-bit;12.1
3;Scalar;5.6
2;DP FLOPs;6.7
3;Packed;87.1
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;87.1
3;Scalar;12.9
2;x87 FLOPs;0.0
2;Non-FP;92.8
1;FP Arith/Mem Rd Instr. Ratio;0.293479
1;FP Arith/Mem Wr Instr. Ratio;0.571418
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled" "-pk" "intel" "0" "omp" "1" "mode" "double" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;2
1;Computer Name;instance-20220530-1006
1;Result Size;3286234
1;Collection start time;15:34:18 31/05/2022 UTC
1;Collection stop time;15:34:27 31/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593983898
2;Logical CPU Count;128
