Intel(R) VTune(TM) Amplifier summary
Number of nodes;1

/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220519/hwmetrics/results.instance-20220519-1049,s.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;1.219400
1;SP GFLOPS;1.317679
1;DP GFLOPS;0.869794
1;x87 GFLOPS;0.0
1;IPC;1.315513
1;Average CPU Frequency;1402034403.724776
1;Total Thread Count;
1;CPU Time;7.187771
0;Effective Physical Core Utilization;9.8% (6.241 out of 64)
1;Effective Logical Core Utilization;4.6% (5.895 out of 128)
0;Memory Bound;14.3
1;Cache Bound;19.4
1;DRAM Bound;2.7
2;DRAM Bandwidth Bound;1.0
1;NUMA: % of Remote Accesses;12.3
1;Bandwidth Utilization;
1;Bandwidth Domain;Platform Maximum;Observed Maximum;Average;% of Elapsed Time with High BW Utilization(%)
1;DRAM, GB/sec;50.000000;38.095500;1.772277;1.0
1;DRAM Single-Package, GB/sec;25.000000;19.159500;1.000000;1.0
1;UPI Outgoing, GB/sec;[Unknown];4.355290;0.475248;100.0
0;Vectorization;31.8
1;Instruction Mix;
2;SP FLOPs;1.9
3;Packed;41.8
4;128-bit;0.0
4;256-bit;1.0
4;512-bit;40.9
3;Scalar;58.2
2;DP FLOPs;3.3
3;Packed;25.8
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;25.8
3;Scalar;74.2
2;x87 FLOPs;0.0
2;Non-FP;94.8
1;FP Arith/Mem Rd Instr. Ratio;0.185647
1;FP Arith/Mem Wr Instr. Ratio;0.427707
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chain.timer" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1027-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;5
1;Computer Name;instance-20220519-1049
1;Result Size;6076847
1;Collection start time;13:47:05 19/05/2022 UTC
1;Collection stop time;13:47:07 19/05/2022 UTC
1;Collector Type;Driverless Perf system-wide counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593986930
2;Logical CPU Count;128
