/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,24.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;4.398670
1;SP GFLOPS;5.543372
1;DP GFLOPS;0.092052
1;x87 GFLOPS;0.0
1;IPC;1.288276
1;Average CPU Frequency;2548148121.164886
1;Total Thread Count;
1;CPU Time;2.789046
0;Effective Physical Core Utilization;1.0% (0.657 out of 64)
1;Effective Logical Core Utilization;0.5% (0.634 out of 128)
0;Memory Bound;25.8
1;Cache Bound;22.0
1;DRAM Bound;4.4
1;NUMA: % of Remote Accesses;1.6
0;Vectorization;79.4
1;Instruction Mix;
2;SP FLOPs;16.8
3;Packed;90.9
4;128-bit;0.0
4;256-bit;21.2
4;512-bit;69.7
3;Scalar;9.1
2;DP FLOPs;2.6
3;Packed;5.4
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;5.4
3;Scalar;94.6
2;x87 FLOPs;0.0
2;Non-FP;80.6
1;FP Arith/Mem Rd Instr. Ratio;0.862678
1;FP Arith/Mem Wr Instr. Ratio;2.770924
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;6
1;Computer Name;instance-20220601-1914
1;Result Size;3286234
1;Collection start time;22:23:36 01/06/2022 UTC
1;Collection stop time;22:23:41 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979109
2;Logical CPU Count;128
