/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220531/hwmetrics/results.instance-20220530-1006,13.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;9.771199
1;SP GFLOPS;2.248212
1;DP GFLOPS;0.043149
1;x87 GFLOPS;0.000001
1;IPC;1.423245
1;Average CPU Frequency;3106458781.889800
1;Total Thread Count;
1;CPU Time;8.694274
0;Effective Physical Core Utilization;1.4% (0.893 out of 64)
1;Effective Logical Core Utilization;0.7% (0.890 out of 128)
0;Memory Bound;11.3
1;Cache Bound;14.1
1;DRAM Bound;1.1
1;NUMA: % of Remote Accesses;2.5
0;Vectorization;75.8
1;Instruction Mix;
2;SP FLOPs;3.2
3;Packed;91.1
4;128-bit;0.0
4;256-bit;16.1
4;512-bit;74.9
3;Scalar;8.9
2;DP FLOPs;0.7
3;Packed;3.2
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;3.2
3;Scalar;96.8
2;x87 FLOPs;0.0
2;Non-FP;96.1
1;FP Arith/Mem Rd Instr. Ratio;0.152061
1;FP Arith/Mem Wr Instr. Ratio;0.275670
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo.scaled" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;6
1;Computer Name;instance-20220530-1006
1;Result Size;3286248
1;Collection start time;14:25:37 31/05/2022 UTC
1;Collection stop time;14:25:47 31/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593983905
2;Logical CPU Count;128
