/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220703/hwmetrics/results.instance-20220703-1452,4.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;141.314511
1;SP GFLOPS;1.924477
1;DP GFLOPS;1.045380
1;x87 GFLOPS;0.0
1;IPC;1.263773
1;Average CPU Frequency;3310762012.451839
1;Total Thread Count;
1;CPU Time;139.845295
0;Effective Physical Core Utilization;1.5% (0.990 out of 64)
1;Effective Logical Core Utilization;0.8% (0.990 out of 128)
0;Memory Bound;23.4
1;Cache Bound;15.9
1;DRAM Bound;10.6
1;NUMA: % of Remote Accesses;0.6
0;Vectorization;42.9
1;Instruction Mix;
2;SP FLOPs;4.4
3;Packed;54.1
4;128-bit;0.0
4;256-bit;0.6
4;512-bit;53.5
3;Scalar;45.9
2;DP FLOPs;6.2
3;Packed;35.0
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;35.0
3;Scalar;65.0
2;x87 FLOPs;0.0
2;Non-FP;89.4
1;FP Arith/Mem Rd Instr. Ratio;0.400134
1;FP Arith/Mem Wr Instr. Ratio;1.099756
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../bin/lmp_intel_cpu_intelmpi" "-in" "in.chain-long.scaled_864" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.15.0-1007-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;1
1;Computer Name;instance-20220703-1452
1;Result Size;3286444
1;Collection start time;15:04:21 03/07/2022 UTC
1;Collection stop time;15:06:43 03/07/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593977878
2;Logical CPU Count;128
