Summary information
Application;lmp_intel_cpu_intelmpi
Report creation date;2022-05-26 17:05:44
Number of ranks;2
Ranks per node;2
OpenMP threads number, per Rank;1
HW Platform;Intel(R) Xeon(R) Processor code named Icelake
Frequency;2593975882
Logical core count per node;128
Collector type;Driverless Perf per-process counting
Used statistics;./in.rhodo_2n_1ont_32k_aps
Elapsed Time, s;79.19
SP GFLOPS;13.41
DP GFLOPS;1.05
Average CPU Frequency, GHz;                      6.54
Instructions Per Cycle Rate;2.94
MPI Time, s;10.72
MPI Time, % of Elapsed Time;27.28
MPI Imbalance, s;9.46
MPI Imbalance, % of Elapsed Time;24.11

Top 5 MPI functions (avg time)
Name;Time,sec;% from Elapsed time
MPI Hotspot 1 - MPI_Wait, s;7.67
MPI Hotspot 1 - MPI_Wait, % of Elapsed Time;19.54
MPI Hotspot 2 - MPI_Allreduce, s;1.78
MPI Hotspot 2 - MPI_Allreduce, % of Elapsed Time;4.54
MPI Hotspot 3 - MPI_Init, s;0.65
MPI Hotspot 3 - MPI_Init, % of Elapsed Time;1.65
MPI Hotspot 4 - MPI_Sendrecv, s;0.20
MPI Hotspot 4 - MPI_Sendrecv, % of Elapsed Time;0.50
MPI Hotspot 5 - MPI_Waitany, s;0.17
MPI Hotspot 5 - MPI_Waitany, % of Elapsed Time;0.44
Memory Stalls, % of Pipeline Slots;38.70
Cache Stalls, % of Cycles;39.90
DRAM Stalls, % of Cycles;1.50
Average DRAM Bandwidth;                 N/A
NUMA, % of Remote Accesses;1.60
Vectorization, %;153.80
SP FLOPs, % of uOps;24.90
Packed, % from SP FP;184.70
SP 128-bit, %;0.00
SP 256-bit, %;43.60
SP 512-bit, %;141.20
SP Scalar, % from SP FP;15.30
DP FLOPs, % of uOps;8.20
DP Packed, % from DP FP;60.40
DP 128-bit, %;0.00
DP 256-bit, %;0.00
DP 512-bit, %;60.40
DP Scalar, % from DP FP;139.60
Non-FP, % of uOps;166.90
FP Arith/Mem Rd Instr. Ratio;1.49
FP Arith/Mem Wr Instr. Ratio;4.99
Disk I/O Bound, s;0.00
Memory Footprint
Resident
Per node
Peak resident set size,MB;         1001.00
Peak resident set node;instance-20220526-1048
Average resident set size,MB;         1001.00
Per rank
Peak resident set size,MB;          501.00
Peak resident set rank;1
Average resident set size,MB;          500.50
Virtual
Per node
Peak memory consumption,MB;         7027.00
Peak memory consumption node;instance-20220526-1048
Average memory consumption,MB;         7027.00
Per rank
Peak memory consumption,MB;         3516.00
Peak memory consumption rank;1
Average memory consumption,MB;         3513.50
| Counters, Memory and Disk usage statistics for all Ranks
Elapsed Time, s
  MIN;           79.19 ;Node instance-20220526-1048
  MAX;           79.19 ;Node instance-20220526-1048
  AVG;           79.19 ;

MPI Time, s
Total;           21.44 ;all ranks
  MIN;            1.58 ;Rank 1
  MAX;           19.86 ;Rank 0
  AVG;           10.72 ;

MPI Time, % of Elapsed Time
  MIN;            3.96 ;Rank 1
  MAX;           50.60 ;Rank 0
  AVG;           27.28 ;

MPI Imbalance, s
Total;           18.92 ;all ranks
  MIN;            0.05 ;Rank 1
  MAX;           18.88 ;Rank 0
  AVG;            9.46 ;

MPI Imbalance, % of Elapsed Time
  MIN;            0.12 ;Rank 1
  MAX;           48.11 ;Rank 0
  AVG;           24.11 ;

MPI Hotspot 1 - MPI_Wait, s
Total;           15.34 ;all ranks
  MIN;            0.21 ;Rank 1
  MAX;           15.13 ;Rank 0
  AVG;            7.67 ;

MPI Hotspot 1 - MPI_Wait, % of Elapsed Time
  MIN;            0.53 ;Rank 1
  MAX;           38.56 ;Rank 0
  AVG;           19.54 ;

MPI Hotspot 2 - MPI_Allreduce, s
Total;            3.56 ;all ranks
  MIN;            0.06 ;Rank 1
  MAX;            3.50 ;Rank 0
  AVG;            1.78 ;

MPI Hotspot 2 - MPI_Allreduce, % of Elapsed Time
  MIN;            0.16 ;Rank 1
  MAX;            8.92 ;Rank 0
  AVG;            4.54 ;

MPI Hotspot 3 - MPI_Init, s
Total;            1.30 ;all ranks
  MIN;            0.34 ;Rank 0
  MAX;            0.96 ;Rank 1
  AVG;            0.65 ;

MPI Hotspot 3 - MPI_Init, % of Elapsed Time
  MIN;            0.86 ;Rank 0
  MAX;            2.45 ;Rank 1
  AVG;            1.65 ;

MPI Hotspot 4 - MPI_Sendrecv, s
Total;            0.39 ;all ranks
  MIN;            0.05 ;Rank 1
  MAX;            0.34 ;Rank 0
  AVG;            0.20 ;

MPI Hotspot 4 - MPI_Sendrecv, % of Elapsed Time
  MIN;            0.13 ;Rank 1
  MAX;            0.86 ;Rank 0
  AVG;            0.50 ;

MPI Hotspot 5 - MPI_Waitany, s
Total;            0.35 ;all ranks
  MIN;            0.04 ;Rank 1
  MAX;            0.31 ;Rank 0
  AVG;            0.17 ;

MPI Hotspot 5 - MPI_Waitany, % of Elapsed Time
  MIN;            0.09 ;Rank 1
  MAX;            0.78 ;Rank 0
  AVG;            0.44 ;

OpenMP threads number, per Rank
  MIN;            1.00 ;Rank 0
  MAX;            1.00 ;Rank 1
  AVG;            1.00 ;

Disk I/O Bound, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 1
  AVG;            0.00 ;

Resident Memory Usage per Rank, MB
Total;         1001.00 ;all ranks
  MIN;          500.00 ;Rank 0
  MAX;          501.00 ;Rank 1
  AVG;          500.50 ;

Resident Memory Usage per Node, MB
Total;         1001.00 ;all nodes
  MIN;         1001.00 ;Node instance-20220526-1048
  MAX;         1001.00 ;Node instance-20220526-1048
  AVG;         1001.00 ;

Virtual Memory Usage per Rank, MB
Total;         7027.00 ;all ranks
  MIN;         3511.00 ;Rank 0
  MAX;         3516.00 ;Rank 1
  AVG;         3513.50 ;

Virtual Memory Usage per Node, MB
Total;         7027.00 ;all nodes
  MIN;         7027.00 ;Node instance-20220526-1048
  MAX;         7027.00 ;Node instance-20220526-1048
  AVG;         7027.00 ;

Instructions Per Cycle Rate
  MIN;            2.94 ;Node instance-20220526-1048
  MAX;            2.94 ;Node instance-20220526-1048
  AVG;            2.94 ;

Average CPU Frequency, Hz
  MIN;   6541336705.24 ;Node instance-20220526-1048
  MAX;   6541336705.24 ;Node instance-20220526-1048
  AVG;   6541336705.24 ;

Physical Core Utilization, %
  MIN;            2.40 ;Node instance-20220526-1048
  MAX;            2.40 ;Node instance-20220526-1048
  AVG;            2.40 ;

Average Physical Core Utilization, out of 128 Physical Cores
  MIN;            1.49 ;Node instance-20220526-1048
  MAX;            1.49 ;Node instance-20220526-1048
  AVG;            1.49 ;

Memory Stalls, % of Pipeline Slots
  MIN;           38.70 ;Node instance-20220526-1048
  MAX;           38.70 ;Node instance-20220526-1048
  AVG;           38.70 ;

Cache Stalls, % of Cycles
  MIN;           39.90 ;Node instance-20220526-1048
  MAX;           39.90 ;Node instance-20220526-1048
  AVG;           39.90 ;

DRAM Stalls, % of Cycles
  MIN;            1.50 ;Node instance-20220526-1048
  MAX;            1.50 ;Node instance-20220526-1048
  AVG;            1.50 ;

NUMA, % of Remote Accesses
  MIN;            1.60 ;Node instance-20220526-1048
  MAX;            1.60 ;Node instance-20220526-1048
  AVG;            1.60 ;

SP GFLOPS
Total;           13.41 ;all nodes
  MIN;           13.41 ;Node instance-20220526-1048
  MAX;           13.41 ;Node instance-20220526-1048
  AVG;           13.41 ;

DP GFLOPS
Total;            1.05 ;all nodes
  MIN;            1.05 ;Node instance-20220526-1048
  MAX;            1.05 ;Node instance-20220526-1048
  AVG;            1.05 ;

Vectorization, %
  MIN;          153.80 ;Node instance-20220526-1048
  MAX;          153.80 ;Node instance-20220526-1048
  AVG;          153.80 ;

SP FLOPs, % of uOps
  MIN;           24.90 ;Node instance-20220526-1048
  MAX;           24.90 ;Node instance-20220526-1048
  AVG;           24.90 ;

Packed, % from SP FP
  MIN;          184.70 ;Node instance-20220526-1048
  MAX;          184.70 ;Node instance-20220526-1048
  AVG;          184.70 ;

SP 128-bit, %
  MIN;            0.00 ;Node instance-20220526-1048
  MAX;            0.00 ;Node instance-20220526-1048
  AVG;            0.00 ;

SP 256-bit, %
  MIN;           43.60 ;Node instance-20220526-1048
  MAX;           43.60 ;Node instance-20220526-1048
  AVG;           43.60 ;

SP 512-bit, %
  MIN;          141.20 ;Node instance-20220526-1048
  MAX;          141.20 ;Node instance-20220526-1048
  AVG;          141.20 ;

SP Scalar, % from SP FP
  MIN;           15.30 ;Node instance-20220526-1048
  MAX;           15.30 ;Node instance-20220526-1048
  AVG;           15.30 ;

DP FLOPs, % of uOps
  MIN;            8.20 ;Node instance-20220526-1048
  MAX;            8.20 ;Node instance-20220526-1048
  AVG;            8.20 ;

DP Packed, % from DP FP
  MIN;           60.40 ;Node instance-20220526-1048
  MAX;           60.40 ;Node instance-20220526-1048
  AVG;           60.40 ;

DP 128-bit, %
  MIN;            0.00 ;Node instance-20220526-1048
  MAX;            0.00 ;Node instance-20220526-1048
  AVG;            0.00 ;

DP 256-bit, %
  MIN;            0.00 ;Node instance-20220526-1048
  MAX;            0.00 ;Node instance-20220526-1048
  AVG;            0.00 ;

DP 512-bit, %
  MIN;           60.40 ;Node instance-20220526-1048
  MAX;           60.40 ;Node instance-20220526-1048
  AVG;           60.40 ;

DP Scalar, % from DP FP
  MIN;          139.60 ;Node instance-20220526-1048
  MAX;          139.60 ;Node instance-20220526-1048
  AVG;          139.60 ;

Non-FP, % of uOps
  MIN;          166.90 ;Node instance-20220526-1048
  MAX;          166.90 ;Node instance-20220526-1048
  AVG;          166.90 ;

FP Arith/Mem Rd Instr. Ratio
  MIN;            1.49 ;Node instance-20220526-1048
  MAX;            1.49 ;Node instance-20220526-1048
  AVG;            1.49 ;

FP Arith/Mem Wr Instr. Ratio
  MIN;            4.99 ;Node instance-20220526-1048
  MAX;            4.99 ;Node instance-20220526-1048
  AVG;            4.99 ;

| MPI Time per Rank for all Ranks
Rank;Elapsed Time(sec);    MPI;Time(sec);    MPI;Time(%);Imbalance(sec);Imbalance(%)
  0000 ;           39.15;           19.86;          50.71;           18.88;          48.22
  0001 ;           39.80;            1.58;           3.97;            0.05;           0.12
| TOTAL;           78.95;           21.44;          27.15;           18.92;          23.97
| AVG  ;           39.47;           10.72;          27.15;            9.46;          23.97

| Number of ranks = 2

|#########################################################
| RANK 0
|#########################################################
Elapsed Time;39.15;sec
MPI Time;19.86;sec;50.71%
MPI Imbalance;0.00;sec;48.22%

Function;Time(sec);Time(%);Volume(MB);Volume(%);Calls;AvrMsgSize(B)
            MPI_Wait;           15.13;           38.64;             N/A;             N/A;            6083;             N/A
       MPI_Allreduce;            3.50;            8.93;             N/A;             N/A;            4481;             N/A
            MPI_Init;            0.34;            0.88;             N/A;             N/A;               1;             N/A
        MPI_Sendrecv;            0.34;            0.87;             N/A;             N/A;             205;             N/A
         MPI_Waitany;            0.31;            0.79;             N/A;             N/A;            3606;             N/A
           MPI_Bcast;            0.17;            0.43;             N/A;             N/A;             848;             N/A
            MPI_Send;            0.05;            0.13;             N/A;             N/A;            9689;             N/A
        MPI_Alltoall;            0.02;            0.04;             N/A;             N/A;              14;             N/A
           MPI_Irecv;            0.00;            0.00;             N/A;             N/A;            9689;             N/A
        MPI_Finalize;            0.00;            0.00;             N/A;             N/A;               1;             N/A
        MPI_Comm_dup;            0.00;            0.00;             N/A;             N/A;               7;             N/A
         MPI_Barrier;            0.00;            0.00;             N/A;             N/A;               6;             N/A
       MPI_Alltoallv;            0.00;            0.00;             N/A;             N/A;              14;             N/A
     MPI_Cart_create;            0.00;            0.00;             N/A;             N/A;               1;             N/A
       MPI_Allgather;            0.00;            0.00;             N/A;             N/A;              14;             N/A
       MPI_Comm_free;            0.00;            0.00;             N/A;             N/A;               8;             N/A
          MPI_Reduce;            0.00;            0.00;             N/A;             N/A;               3;             N/A
       MPI_Comm_rank;            0.00;            0.00;             N/A;             N/A;              24;             N/A
        MPI_Cart_get;            0.00;            0.00;             N/A;             N/A;               1;             N/A
      MPI_Cart_shift;            0.00;            0.00;             N/A;             N/A;               3;             N/A
       MPI_Cart_rank;            0.00;            0.00;             N/A;             N/A;               2;             N/A
       MPI_Comm_size;            0.00;            0.00;             N/A;             N/A;              17;             N/A
       MPI_Type_size;            0.00;            0.00;             N/A;             N/A;               2;             N/A
| TOTAL             ;           19.86;           50.71;             N/A;             N/A;           34719;             N/A

Function;Time(sec);Time(%);Volume(MB);Volume(%);Calls;MsgSize(B)
            MPI_Wait;           15.13;           38.64;             N/A;             N/A;            6083             ;N/A
       MPI_Allreduce;            3.50;            8.93;             N/A;             N/A;            4481             ;N/A
            MPI_Init;            0.34;            0.88;             N/A;             N/A;               1             ;N/A
        MPI_Sendrecv;            0.34;            0.87;             N/A;             N/A;             205             ;N/A
         MPI_Waitany;            0.31;            0.79;             N/A;             N/A;            3606             ;N/A
           MPI_Bcast;            0.17;            0.43;             N/A;             N/A;             848             ;N/A
            MPI_Send;            0.05;            0.13;             N/A;             N/A;            9689             ;N/A
        MPI_Alltoall;            0.02;            0.04;             N/A;             N/A;              14             ;N/A
           MPI_Irecv;            0.00;            0.00;             N/A;             N/A;            9689             ;N/A
        MPI_Finalize;            0.00;            0.00;             N/A;             N/A;               1             ;N/A
        MPI_Comm_dup;            0.00;            0.00;             N/A;             N/A;               7             ;N/A
         MPI_Barrier;            0.00;            0.00;             N/A;             N/A;               6             ;N/A
       MPI_Alltoallv;            0.00;            0.00;             N/A;             N/A;              14             ;N/A
     MPI_Cart_create;            0.00;            0.00;             N/A;             N/A;               1             ;N/A
       MPI_Allgather;            0.00;            0.00;             N/A;             N/A;              14             ;N/A
       MPI_Comm_free;            0.00;            0.00;             N/A;             N/A;               8             ;N/A
          MPI_Reduce;            0.00;            0.00;             N/A;             N/A;               3             ;N/A
       MPI_Comm_rank;            0.00;            0.00;             N/A;             N/A;              24             ;N/A
        MPI_Cart_get;            0.00;            0.00;             N/A;             N/A;               1             ;N/A
      MPI_Cart_shift;            0.00;            0.00;             N/A;             N/A;               3             ;N/A
       MPI_Cart_rank;            0.00;            0.00;             N/A;             N/A;               2             ;N/A
       MPI_Comm_size;            0.00;            0.00;             N/A;             N/A;              17             ;N/A
       MPI_Type_size;            0.00;            0.00;             N/A;             N/A;               2             ;N/A

WARNING: No information about Volume of transfers. Set the APS_STAT_LEVEL value to 2 or greater to generate results. 
|#########################################################
| RANK 1
|#########################################################
Elapsed Time;39.80;sec
MPI Time;1.58;sec;3.97%
MPI Imbalance;0.00;sec;0.12%

Function;Time(sec);Time(%);Volume(MB);Volume(%);Calls;AvrMsgSize(B)
            MPI_Init;            0.96;            2.41;             N/A;             N/A;               1;             N/A
            MPI_Wait;            0.21;            0.53;             N/A;             N/A;            6083;             N/A
            MPI_Send;            0.11;            0.28;             N/A;             N/A;            9689;             N/A
           MPI_Bcast;            0.11;            0.26;             N/A;             N/A;             848;             N/A
       MPI_Allreduce;            0.06;            0.16;             N/A;             N/A;            4481;             N/A
        MPI_Sendrecv;            0.05;            0.13;             N/A;             N/A;             205;             N/A
         MPI_Waitany;            0.04;            0.10;             N/A;             N/A;            3606;             N/A
         MPI_Barrier;            0.02;            0.04;             N/A;             N/A;               6;             N/A
        MPI_Finalize;            0.01;            0.03;             N/A;             N/A;               1;             N/A
     MPI_Cart_create;            0.00;            0.01;             N/A;             N/A;               1;             N/A
           MPI_Irecv;            0.00;            0.00;             N/A;             N/A;            9689;             N/A
        MPI_Alltoall;            0.00;            0.00;             N/A;             N/A;              14;             N/A
        MPI_Comm_dup;            0.00;            0.00;             N/A;             N/A;               7;             N/A
       MPI_Alltoallv;            0.00;            0.00;             N/A;             N/A;              14;             N/A
       MPI_Allgather;            0.00;            0.00;             N/A;             N/A;              14;             N/A
       MPI_Comm_free;            0.00;            0.00;             N/A;             N/A;               8;             N/A
          MPI_Reduce;            0.00;            0.00;             N/A;             N/A;               3;             N/A
       MPI_Comm_rank;            0.00;            0.00;             N/A;             N/A;              24;             N/A
       MPI_Comm_size;            0.00;            0.00;             N/A;             N/A;              17;             N/A
        MPI_Cart_get;            0.00;            0.00;             N/A;             N/A;               1;             N/A
       MPI_Cart_rank;            0.00;            0.00;             N/A;             N/A;               2;             N/A
      MPI_Cart_shift;            0.00;            0.00;             N/A;             N/A;               3;             N/A
       MPI_Type_size;            0.00;            0.00;             N/A;             N/A;               2;             N/A
| TOTAL             ;            1.58;            3.97;             N/A;             N/A;           34719;             N/A

Function;Time(sec);Time(%);Volume(MB);Volume(%);Calls;MsgSize(B)
            MPI_Init;            0.96;            2.41;             N/A;             N/A;               1             ;N/A
            MPI_Wait;            0.21;            0.53;             N/A;             N/A;            6083             ;N/A
            MPI_Send;            0.11;            0.28;             N/A;             N/A;            9689             ;N/A
           MPI_Bcast;            0.11;            0.26;             N/A;             N/A;             848             ;N/A
       MPI_Allreduce;            0.06;            0.16;             N/A;             N/A;            4481             ;N/A
        MPI_Sendrecv;            0.05;            0.13;             N/A;             N/A;             205             ;N/A
         MPI_Waitany;            0.04;            0.10;             N/A;             N/A;            3606             ;N/A
         MPI_Barrier;            0.02;            0.04;             N/A;             N/A;               6             ;N/A
