Benchmark,Size,Processes,Section,min time,avg time,max time,%varavg,%total
in.lj-single,864,64,Pair,0.17541,0.20227,0.22077,4.5,63.29
in.lj-single,864,64,Neigh,0.016724,0.019507,0.022144,1.6,6.10
in.lj-single,864,64,Comm,0.044743,0.066756,0.10054,9.0,20.89
in.lj-single,864,64,Output,0.00011063,0.00016517,0.00027253,0.0,0.05
in.lj-single,864,64,Modify,0.021038,0.024467,0.026973,0.7,7.66
in.lj-single,864,64,Other,,0.006444,,,2.02
in.lj-single,2048,4,Pair,6.7417,6.8338,6.9321,2.7,77.68
in.lj-single,2048,4,Neigh,0.56451,0.57322,0.59329,1.5,6.52
in.lj-single,2048,4,Comm,0.50593,0.64183,0.72248,10.2,7.30
in.lj-single,2048,4,Output,0.0014349,0.0014691,0.0015267,0.1,0.02
in.lj-single,2048,4,Modify,0.60475,0.62631,0.64106,1.9,7.12
in.lj-single,2048,4,Other,,0.1209,,,1.37
in.lj-single,2048,8,Pair,3.5042,3.5868,3.6907,2.9,74.69
in.lj-single,2048,8,Neigh,0.29977,0.30346,0.31515,0.9,6.32
in.lj-single,2048,8,Comm,0.34709,0.47987,0.56384,9.1,9.99
in.lj-single,2048,8,Output,0.0007913,0.00084018,0.00091239,0.0,0.02
in.lj-single,2048,8,Modify,0.34391,0.35659,0.37097,1.8,7.43
in.lj-single,2048,8,Other,,0.0746,,,1.55
in.lj-single,2048,16,Pair,1.8819,2.0428,2.0937,4.8,74.20
in.lj-single,2048,16,Neigh,0.16073,0.17956,0.18923,2.0,6.52
in.lj-single,2048,16,Comm,0.21987,0.28632,0.47322,14.8,10.40
in.lj-single,2048,16,Output,0.0005855,0.00078854,0.0013581,0.0,0.03
in.lj-single,2048,16,Modify,0.19159,0.19802,0.20784,1.0,7.19
in.lj-single,2048,16,Other,,0.04544,,,1.65
in.lj-single,2048,32,Pair,0.87825,1.0511,1.0905,7.2,70.61
in.lj-single,2048,32,Neigh,0.074845,0.091974,0.097632,2.4,6.18
in.lj-single,2048,32,Comm,0.13246,0.18914,0.39922,20.1,12.71
in.lj-single,2048,32,Output,0.00033724,0.00043725,0.00068324,0.0,0.03
in.lj-single,2048,32,Modify,0.10639,0.1271,0.13835,2.1,8.54
in.lj-single,2048,32,Other,,0.02886,,,1.94
in.lj-single,2048,64,Pair,0.46838,0.54214,0.60087,6.9,61.95
in.lj-single,2048,64,Neigh,0.03939,0.045482,0.051575,2.3,5.20
in.lj-single,2048,64,Comm,0.11893,0.18685,0.26858,13.2,21.35
in.lj-single,2048,64,Output,0.00026578,0.00039414,0.00063481,0.0,0.05
in.lj-single,2048,64,Modify,0.076064,0.082031,0.090637,1.0,9.37
in.lj-single,2048,64,Other,,0.01827,,,2.09
