Summary information
Application;lmp_intel_cpu_intelmpi
Report creation date;2022-07-03 20:21:58
OpenMP threads number, per Process;1
HW Platform;Intel(R) Xeon(R) Processor code named Icelake
Frequency;2593977881
Logical core count per node;128
Collector type;Driverless Perf per-process counting
Used statistics;./in.rhodo-long_1n_1ont_32k_aps
Elapsed Time, s;626.89
SP GFLOPS;14.55
DP GFLOPS;1.15
Average CPU Frequency, GHz;                      3.29
Instructions Per Cycle Rate;1.27
MPI Time, s;0.37
MPI Time, % of Elapsed Time;0.06
MPI Imbalance;                            N/A*

Top 5 MPI functions (avg time)
Name;Time,sec;% from Elapsed time
MPI Hotspot 1 - MPI_Init, s;0.31
MPI Hotspot 1 - MPI_Init, % of Elapsed Time;0.05
MPI Hotspot 2 - MPI_Allreduce, s;0.05
MPI Hotspot 2 - MPI_Allreduce, % of Elapsed Time;0.01
MPI Hotspot 3 - MPI_Finalize, s;0.01
MPI Hotspot 3 - MPI_Finalize, % of Elapsed Time;0.00
MPI Hotspot 4 - MPI_Comm_free, s;0.00
MPI Hotspot 4 - MPI_Comm_free, % of Elapsed Time;0.00
MPI Hotspot 5 - MPI_Alltoallv, s;0.00
MPI Hotspot 5 - MPI_Alltoallv, % of Elapsed Time;0.00
Memory Stalls, % of Pipeline Slots;24.90
Cache Stalls, % of Cycles;23.80
DRAM Stalls, % of Cycles;0.90
Average DRAM Bandwidth;                 N/A
NUMA, % of Remote Accesses;0.40
Vectorization, %;77.90
SP FLOPs, % of uOps;18.60
Packed, % from SP FP;92.80
SP 128-bit, %;0.00
SP 256-bit, %;20.90
SP 512-bit, %;71.90
SP Scalar, % from SP FP;7.20
DP FLOPs, % of uOps;6.00
DP Packed, % from DP FP;32.00
DP 128-bit, %;0.00
DP 256-bit, %;0.00
DP 512-bit, %;32.00
DP Scalar, % from DP FP;68.00
Non-FP, % of uOps;75.40
FP Arith/Mem Rd Instr. Ratio;1.19
FP Arith/Mem Wr Instr. Ratio;4.90
Disk I/O Bound, s;0.00
Memory Footprint
Resident,MB;        287.00
Virtual,MB;        949.00
| Counters, Memory and Disk usage statistics for all Ranks
Elapsed Time, s
  MIN;          626.89 ;Node instance-20220703-1452
  MAX;          626.89 ;Node instance-20220703-1452
  AVG;          626.89 ;

MPI Time, s
Total;            0.37 ;all ranks
  MIN;            0.37 ;Rank 0
  MAX;            0.37 ;Rank 0
  AVG;            0.37 ;

MPI Time, % of Elapsed Time
  MIN;            0.06 ;Rank 0
  MAX;            0.06 ;Rank 0
  AVG;            0.06 ;

MPI Imbalance, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 1 - MPI_Init, s
Total;            0.31 ;all ranks
  MIN;            0.31 ;Rank 0
  MAX;            0.31 ;Rank 0
  AVG;            0.31 ;

MPI Hotspot 1 - MPI_Init, % of Elapsed Time
  MIN;            0.05 ;Rank 0
  MAX;            0.05 ;Rank 0
  AVG;            0.05 ;

MPI Hotspot 2 - MPI_Allreduce, s
Total;            0.05 ;all ranks
  MIN;            0.05 ;Rank 0
  MAX;            0.05 ;Rank 0
  AVG;            0.05 ;

MPI Hotspot 2 - MPI_Allreduce, % of Elapsed Time
  MIN;            0.01 ;Rank 0
  MAX;            0.01 ;Rank 0
  AVG;            0.01 ;

MPI Hotspot 3 - MPI_Finalize, s
Total;            0.01 ;all ranks
  MIN;            0.01 ;Rank 0
  MAX;            0.01 ;Rank 0
  AVG;            0.01 ;

MPI Hotspot 3 - MPI_Finalize, % of Elapsed Time
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 4 - MPI_Comm_free, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 4 - MPI_Comm_free, % of Elapsed Time
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 5 - MPI_Alltoallv, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 5 - MPI_Alltoallv, % of Elapsed Time
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

OpenMP threads number, per Process
  MIN;            1.00 ;Rank 0
