Summary information
Application;lmp_intel_cpu_intelmpi
Report creation date;2022-05-31 16:20:21
OpenMP threads number, per Process;1
HW Platform;Intel(R) Xeon(R) Processor code named Icelake
Frequency;2593983899
Logical core count per node;128
Collector type;Driverless Perf per-process counting
Used statistics;./in.chain.scaled_864-double_1n_1ont_864k_aps
Elapsed Time, s;43.30
SP GFLOPS;0.00
DP GFLOPS;1.16
Average CPU Frequency, GHz;                      3.34
Instructions Per Cycle Rate;1.23
MPI Time, s;0.09
MPI Time, % of Elapsed Time;0.21
MPI Imbalance;                            N/A*

Top 5 MPI functions (avg time)
Name;Time,sec;% from Elapsed time
MPI Hotspot 1 - MPI_Init, s;0.05
MPI Hotspot 1 - MPI_Init, % of Elapsed Time;0.11
MPI Hotspot 2 - MPI_Finalize, s;0.02
MPI Hotspot 2 - MPI_Finalize, % of Elapsed Time;0.05
MPI Hotspot 3 - MPI_Allreduce, s;0.02
MPI Hotspot 3 - MPI_Allreduce, % of Elapsed Time;0.04
MPI Hotspot 4 - MPI_Alltoallv, s;0.00
MPI Hotspot 4 - MPI_Alltoallv, % of Elapsed Time;0.01
MPI Hotspot 5 - MPI_Barrier, s;0.00
MPI Hotspot 5 - MPI_Barrier, % of Elapsed Time;0.00
Memory Stalls, % of Pipeline Slots;30.40
Cache Stalls, % of Cycles;12.80
DRAM Stalls, % of Cycles;20.60
Average DRAM Bandwidth;                 N/A
NUMA, % of Remote Accesses;0.00
Vectorization, %;41.10
SP FLOPs, % of uOps;0.00
DP FLOPs, % of uOps;13.10
DP Packed, % from DP FP;41.10
DP 128-bit, %;0.00
DP 256-bit, %;0.00
DP 512-bit, %;41.10
DP Scalar, % from DP FP;58.90
Non-FP, % of uOps;86.90
FP Arith/Mem Rd Instr. Ratio;0.45
FP Arith/Mem Wr Instr. Ratio;1.27
Disk I/O Bound, s;0.00
Memory Footprint
Resident,MB;        509.00
Virtual,MB;       8669.00
| Counters, Memory and Disk usage statistics for all Ranks
Elapsed Time, s
  MIN;           43.30 ;Node instance-20220530-1006
  MAX;           43.30 ;Node instance-20220530-1006
  AVG;           43.30 ;

MPI Time, s
Total;            0.09 ;all ranks
  MIN;            0.09 ;Rank 0
  MAX;            0.09 ;Rank 0
  AVG;            0.09 ;

MPI Time, % of Elapsed Time
  MIN;            0.21 ;Rank 0
  MAX;            0.21 ;Rank 0
  AVG;            0.21 ;

MPI Imbalance, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 1 - MPI_Init, s
Total;            0.05 ;all ranks
  MIN;            0.05 ;Rank 0
  MAX;            0.05 ;Rank 0
  AVG;            0.05 ;

MPI Hotspot 1 - MPI_Init, % of Elapsed Time
  MIN;            0.11 ;Rank 0
  MAX;            0.11 ;Rank 0
  AVG;            0.11 ;

MPI Hotspot 2 - MPI_Finalize, s
Total;            0.02 ;all ranks
  MIN;            0.02 ;Rank 0
  MAX;            0.02 ;Rank 0
  AVG;            0.02 ;

MPI Hotspot 2 - MPI_Finalize, % of Elapsed Time
  MIN;            0.05 ;Rank 0
  MAX;            0.05 ;Rank 0
  AVG;            0.05 ;

MPI Hotspot 3 - MPI_Allreduce, s
Total;            0.02 ;all ranks
  MIN;            0.02 ;Rank 0
  MAX;            0.02 ;Rank 0
  AVG;            0.02 ;

MPI Hotspot 3 - MPI_Allreduce, % of Elapsed Time
  MIN;            0.04 ;Rank 0
  MAX;            0.04 ;Rank 0
  AVG;            0.04 ;

MPI Hotspot 4 - MPI_Alltoallv, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 4 - MPI_Alltoallv, % of Elapsed Time
  MIN;            0.01 ;Rank 0
  MAX;            0.01 ;Rank 0
  AVG;            0.01 ;

MPI Hotspot 5 - MPI_Barrier, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 5 - MPI_Barrier, % of Elapsed Time
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

OpenMP threads number, per Process
  MIN;            1.00 ;Rank 0
  MAX;            1.00 ;Rank 0
  AVG;            1.00 ;

Disk I/O Bound, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

Resident Memory Usage per Rank, MB
Total;          509.00 ;all ranks
  MIN;          509.00 ;Rank 0
  MAX;          509.00 ;Rank 0
  AVG;          509.00 ;

Resident Memory Usage per Node, MB
Total;          509.00 ;all nodes
  MIN;          509.00 ;Node instance-20220530-1006
  MAX;          509.00 ;Node instance-20220530-1006
  AVG;          509.00 ;

Virtual Memory Usage per Rank, MB
Total;         8669.00 ;all ranks
  MIN;         8669.00 ;Rank 0
  MAX;         8669.00 ;Rank 0
  AVG;         8669.00 ;

Virtual Memory Usage per Node, MB
Total;         8669.00 ;all nodes
  MIN;         8669.00 ;Node instance-20220530-1006
  MAX;         8669.00 ;Node instance-20220530-1006
  AVG;         8669.00 ;

Instructions Per Cycle Rate
  MIN;            1.23 ;Node instance-20220530-1006
  MAX;            1.23 ;Node instance-20220530-1006
  AVG;            1.23 ;

Average CPU Frequency, Hz
  MIN;   3343732158.79 ;Node instance-20220530-1006
  MAX;   3343732158.79 ;Node instance-20220530-1006
  AVG;   3343732158.79 ;

Physical Core Utilization, %
