Summary information
Application;lmp_intel_cpu_intelmpi
Report creation date;2022-05-31 14:52:02
Number of ranks;8
Ranks per node;8
OpenMP threads number, per Rank;1
HW Platform;Intel(R) Xeon(R) Processor code named Icelake
Frequency;2593983876
Logical core count per node;128
Collector type;Driverless Perf per-process counting
Used statistics;./in.lj.scaled_864-single_8n_1ont_864k_aps
Elapsed Time, s;45.77
SP GFLOPS;25.97
DP GFLOPS;0.43
Average CPU Frequency, GHz;                     24.29
Instructions Per Cycle Rate;11.09
MPI Time, s;3.48
MPI Time, % of Elapsed Time;60.75
MPI Imbalance, s;2.54
MPI Imbalance, % of Elapsed Time;44.32

Top 5 MPI functions (avg time)
Name;Time,sec;% from Elapsed time
MPI Hotspot 1 - MPI_Wait, s;2.44
MPI Hotspot 1 - MPI_Wait, % of Elapsed Time;42.85
MPI Hotspot 2 - MPI_Init, s;0.39
MPI Hotspot 2 - MPI_Init, % of Elapsed Time;6.88
MPI Hotspot 3 - MPI_Send, s;0.23
MPI Hotspot 3 - MPI_Send, % of Elapsed Time;4.14
MPI Hotspot 4 - MPI_Allreduce, s;0.19
MPI Hotspot 4 - MPI_Allreduce, % of Elapsed Time;3.31
MPI Hotspot 5 - MPI_Sendrecv, s;0.18
MPI Hotspot 5 - MPI_Sendrecv, % of Elapsed Time;3.21
Memory Stalls, % of Pipeline Slots;151.70
Cache Stalls, % of Cycles;143.10
DRAM Stalls, % of Cycles;21.80
Average DRAM Bandwidth;                 N/A
NUMA, % of Remote Accesses;7.40
Vectorization, %;706.00
SP FLOPs, % of uOps;41.40
Packed, % from SP FP;778.40
SP 128-bit, %;0.00
SP 256-bit, %;0.00
SP 512-bit, %;778.40
SP Scalar, % from SP FP;21.60
DP FLOPs, % of uOps;5.00
DP Packed, % from DP FP;130.50
DP 128-bit, %;0.00
DP 256-bit, %;0.00
DP 512-bit, %;130.50
DP Scalar, % from DP FP;669.50
Non-FP, % of uOps;753.60
FP Arith/Mem Rd Instr. Ratio;2.24
FP Arith/Mem Wr Instr. Ratio;4.17
Disk I/O Bound, s;0.00
Memory Footprint
Resident
Per node
Peak resident set size,MB;         1405.00
Peak resident set node;instance-20220530-1006
Average resident set size,MB;         1405.00
Per rank
Peak resident set size,MB;          179.00
Peak resident set rank;4
Average resident set size,MB;          175.62
Virtual
Per node
Peak memory consumption,MB;        33892.00
Peak memory consumption node;instance-20220530-1006
Average memory consumption,MB;        33892.00
Per rank
Peak memory consumption,MB;         4238.00
Peak memory consumption rank;4
Average memory consumption,MB;         4236.50
| Counters, Memory and Disk usage statistics for all Ranks
Elapsed Time, s
  MIN;           45.77 ;Node instance-20220530-1006
  MAX;           45.77 ;Node instance-20220530-1006
  AVG;           45.77 ;

MPI Time, s
Total;           27.86 ;all ranks
  MIN;            2.49 ;Rank 4
  MAX;            4.34 ;Rank 6
  AVG;            3.48 ;

MPI Time, % of Elapsed Time
  MIN;           44.42 ;Rank 4
  MAX;           67.82 ;Rank 6
  AVG;           60.75 ;

MPI Imbalance, s
Total;           20.29 ;all ranks
  MIN;            0.76 ;Rank 0
  MAX;            3.20 ;Rank 7
  AVG;            2.54 ;

MPI Imbalance, % of Elapsed Time
  MIN;           13.27 ;Rank 0
  MAX;           56.72 ;Rank 7
  AVG;           44.32 ;

MPI Hotspot 1 - MPI_Wait, s
Total;           19.53 ;all ranks
  MIN;            1.02 ;Rank 4
  MAX;            2.88 ;Rank 7
  AVG;            2.44 ;
  OUTLIER BY STATISTIC;            1.02 ;Rank 4

MPI Hotspot 1 - MPI_Wait, % of Elapsed Time
  MIN;           18.17 ;Rank 4
  MAX;           51.34 ;Rank 2
  AVG;           42.85 ;

MPI Hotspot 2 - MPI_Init, s
Total;            3.14 ;all ranks
  MIN;            0.28 ;Rank 1
  MAX;            1.08 ;Rank 6
  AVG;            0.39 ;
  OUTLIER BY STATISTIC;            1.08 ;Rank 6

MPI Hotspot 2 - MPI_Init, % of Elapsed Time
  MIN;            4.35 ;Rank 4
  MAX;           19.04 ;Rank 6
  AVG;            6.88 ;
  OUTLIER BY STATISTIC;           19.04 ;Rank 6

MPI Hotspot 3 - MPI_Send, s
Total;            1.88 ;all ranks
  MIN;            0.02 ;Rank 2
  MAX;            0.98 ;Rank 4
  AVG;            0.23 ;
  OUTLIER BY STATISTIC;            0.98 ;Rank 4

MPI Hotspot 3 - MPI_Send, % of Elapsed Time
  MIN;            0.25 ;Rank 7
  MAX;           17.17 ;Rank 4
  AVG;            4.14 ;
  OUTLIER BY STATISTIC;           17.17 ;Rank 4

MPI Hotspot 4 - MPI_Allreduce, s
Total;            1.51 ;all ranks
  MIN;            0.13 ;Rank 4
  MAX;            0.21 ;Rank 3
  AVG;            0.19 ;
  OUTLIER BY STATISTIC;            0.13 ;Rank 4
  OUTLIER BY STATISTIC;            0.16 ;Rank 0
  OUTLIER BY STATISTIC;            0.20 ;Rank 6

MPI Hotspot 4 - MPI_Allreduce, % of Elapsed Time
  MIN;            2.27 ;Rank 4
  MAX;            3.67 ;Rank 7
  AVG;            3.31 ;

MPI Hotspot 5 - MPI_Sendrecv, s
Total;            1.46 ;all ranks
  MIN;            0.05 ;Rank 4
  MAX;            0.23 ;Rank 7
  AVG;            0.18 ;
  OUTLIER BY STATISTIC;            0.05 ;Rank 4

MPI Hotspot 5 - MPI_Sendrecv, % of Elapsed Time
  MIN;            0.87 ;Rank 4
  MAX;            4.05 ;Rank 6
  AVG;            3.21 ;

OpenMP threads number, per Rank
  MIN;            1.00 ;Rank 0
  MAX;            1.00 ;Rank 7
  AVG;            1.00 ;

Disk I/O Bound, s
