Summary information
Application;lmp_intel_cpu_intelmpi
Report creation date;2022-05-31 14:55:30
OpenMP threads number, per Process;1
HW Platform;Intel(R) Xeon(R) Processor code named Icelake
Frequency;2593983899
Logical core count per node;128
Collector type;Driverless Perf per-process counting
Used statistics;./in.eam.scaled-single_1n_1ont_256k_aps
Elapsed Time, s;20.23
SP GFLOPS;3.57
DP GFLOPS;0.50
Average CPU Frequency, GHz;                      3.29
Instructions Per Cycle Rate;0.81
MPI Time, s;0.07
MPI Time, % of Elapsed Time;0.34
MPI Imbalance;                            N/A*

Top 5 MPI functions (avg time)
Name;Time,sec;% from Elapsed time
MPI Hotspot 1 - MPI_Init, s;0.05
MPI Hotspot 1 - MPI_Init, % of Elapsed Time;0.23
MPI Hotspot 2 - MPI_Finalize, s;0.02
MPI Hotspot 2 - MPI_Finalize, % of Elapsed Time;0.10
MPI Hotspot 3 - MPI_Allreduce, s;0.00
MPI Hotspot 3 - MPI_Allreduce, % of Elapsed Time;0.00
MPI Hotspot 4 - MPI_Bcast, s;0.00
MPI Hotspot 4 - MPI_Bcast, % of Elapsed Time;0.00
MPI Hotspot 5 - MPI_Cart_create, s;0.00
MPI Hotspot 5 - MPI_Cart_create, % of Elapsed Time;0.00
Memory Stalls, % of Pipeline Slots;37.20
Cache Stalls, % of Cycles;33.70
DRAM Stalls, % of Cycles;2.70
Average DRAM Bandwidth;                 N/A
NUMA, % of Remote Accesses;2.00
Vectorization, %;94.10
SP FLOPs, % of uOps;11.50
Packed, % from SP FP;98.40
SP 128-bit, %;0.80
SP 256-bit, %;0.00
SP 512-bit, %;97.60
SP Scalar, % from SP FP;1.60
DP FLOPs, % of uOps;3.80
DP Packed, % from DP FP;81.10
DP 128-bit, %;0.00
DP 256-bit, %;0.70
DP 512-bit, %;80.40
DP Scalar, % from DP FP;18.90
Non-FP, % of uOps;84.70
FP Arith/Mem Rd Instr. Ratio;0.95
FP Arith/Mem Wr Instr. Ratio;2.99
Disk I/O Bound, s;0.00
Memory Footprint
Resident,MB;        238.00
Virtual,MB;       2872.00
| Counters, Memory and Disk usage statistics for all Ranks
Elapsed Time, s
  MIN;           20.23 ;Node instance-20220530-1006
  MAX;           20.23 ;Node instance-20220530-1006
  AVG;           20.23 ;

MPI Time, s
Total;            0.07 ;all ranks
  MIN;            0.07 ;Rank 0
  MAX;            0.07 ;Rank 0
  AVG;            0.07 ;

MPI Time, % of Elapsed Time
  MIN;            0.34 ;Rank 0
  MAX;            0.34 ;Rank 0
  AVG;            0.34 ;

MPI Imbalance, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 1 - MPI_Init, s
Total;            0.05 ;all ranks
  MIN;            0.05 ;Rank 0
  MAX;            0.05 ;Rank 0
  AVG;            0.05 ;

MPI Hotspot 1 - MPI_Init, % of Elapsed Time
  MIN;            0.23 ;Rank 0
  MAX;            0.23 ;Rank 0
  AVG;            0.23 ;

MPI Hotspot 2 - MPI_Finalize, s
Total;            0.02 ;all ranks
  MIN;            0.02 ;Rank 0
  MAX;            0.02 ;Rank 0
  AVG;            0.02 ;

MPI Hotspot 2 - MPI_Finalize, % of Elapsed Time
  MIN;            0.10 ;Rank 0
  MAX;            0.10 ;Rank 0
  AVG;            0.10 ;

MPI Hotspot 3 - MPI_Allreduce, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 3 - MPI_Allreduce, % of Elapsed Time
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 4 - MPI_Bcast, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 4 - MPI_Bcast, % of Elapsed Time
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 5 - MPI_Cart_create, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

MPI Hotspot 5 - MPI_Cart_create, % of Elapsed Time
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

OpenMP threads number, per Process
  MIN;            1.00 ;Rank 0
  MAX;            1.00 ;Rank 0
  AVG;            1.00 ;

Disk I/O Bound, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 0
  AVG;            0.00 ;

Resident Memory Usage per Rank, MB
Total;          238.00 ;all ranks
  MIN;          238.00 ;Rank 0
  MAX;          238.00 ;Rank 0
  AVG;          238.00 ;

Resident Memory Usage per Node, MB
Total;          238.00 ;all nodes
  MIN;          238.00 ;Node instance-20220530-1006
  MAX;          238.00 ;Node instance-20220530-1006
  AVG;          238.00 ;

Virtual Memory Usage per Rank, MB
Total;         2872.00 ;all ranks
  MIN;         2872.00 ;Rank 0
  MAX;         2872.00 ;Rank 0
  AVG;         2872.00 ;

Virtual Memory Usage per Node, MB
Total;         2872.00 ;all nodes
  MIN;         2872.00 ;Node instance-20220530-1006
  MAX;         2872.00 ;Node instance-20220530-1006
  AVG;         2872.00 ;

Instructions Per Cycle Rate
  MIN;            0.81 ;Node instance-20220530-1006
  MAX;            0.81 ;Node instance-20220530-1006
  AVG;            0.81 ;

Average CPU Frequency, Hz
  MIN;   3286249749.28 ;Node instance-20220530-1006
  MAX;   3286249749.28 ;Node instance-20220530-1006
  AVG;   3286249749.28 ;

Physical Core Utilization, %
  MIN;            0.80 ;Node instance-20220530-1006
  MAX;            0.80 ;Node instance-20220530-1006
  AVG;            0.80 ;

Average Physical Core Utilization, out of 64 Physical Cores
  MIN;            0.50 ;Node instance-20220530-1006
  MAX;            0.50 ;Node instance-20220530-1006
  AVG;            0.50 ;

Memory Stalls, % of Pipeline Slots
  MIN;           37.20 ;Node instance-20220530-1006
  MAX;           37.20 ;Node instance-20220530-1006
  AVG;           37.20 ;

Cache Stalls, % of Cycles
