Benchmark,Size,Processes,Section,min time,avg time,max time,%varavg,%total
in.rhodo-double,32,8,Comm,0.62188,0.67447,0.72434,4.9,3.35
in.rhodo-double,32,8,Output,0.020467,0.0205,0.020716,0.1,0.10
in.rhodo-double,32,8,Modify,0.99604,1.038,1.0726,2.7,5.16
in.rhodo-double,32,8,Other,,0.09775,,,0.49
in.rhodo-double,32,16,Pair,2.1246,2.5542,5.2994,52.3,22.20
in.rhodo-double,32,16,Bond,0.10971,0.14655,0.33178,15.7,1.27
in.rhodo-double,32,16,Kspace,3.8483,6.7264,7.1805,34.4,58.46
in.rhodo-double,32,16,Neigh,0.80331,0.83843,0.8515,1.7,7.29
in.rhodo-double,32,16,Comm,0.17177,0.30387,0.39138,12.1,2.64
in.rhodo-double,32,16,Output,0.00050147,0.00051917,0.00074684,0.0,0.00
in.rhodo-double,32,16,Modify,0.76672,0.81745,0.85652,2.5,7.10
in.rhodo-double,32,16,Other,,0.1192,,,1.04
in.rhodo-double,32,32,Pair,1.0546,1.2126,3.0757,32.6,12.07
in.rhodo-double,32,32,Bond,0.021788,0.064077,0.098772,12.1,0.64
in.rhodo-double,32,32,Kspace,3.6695,5.5026,5.7841,15.8,54.76
in.rhodo-double,32,32,Neigh,0.75309,0.78208,0.80079,1.1,7.78
in.rhodo-double,32,32,Comm,0.25496,0.50729,0.78619,23.8,5.05
in.rhodo-double,32,32,Output,0.0005426,0.0010376,0.016156,8.4,0.01
in.rhodo-double,32,32,Modify,1.6058,1.6937,1.7758,4.2,16.86
in.rhodo-double,32,32,Other,,0.2846,,,2.83
in.rhodo-double,32,64,Pair,0.5799,0.65731,1.8381,19.1,8.99
in.rhodo-double,32,64,Bond,0.0052336,0.03534,0.067411,9.2,0.48
in.rhodo-double,32,64,Kspace,3.2214,4.4168,4.5265,7.7,60.44
in.rhodo-double,32,64,Neigh,0.5392,0.5612,0.57741,1.9,7.68
in.rhodo-double,32,64,Comm,0.14605,0.27368,0.46315,19.8,3.75
in.rhodo-double,32,64,Output,0.00057603,0.00058339,0.00085255,0.0,0.01
in.rhodo-double,32,64,Modify,1.0309,1.1295,1.2073,5.8,15.46
in.rhodo-double,32,64,Other,,0.2333,,,3.19
in.rhodo-double,256,1,Pair,91.285,91.285,91.285,0.0,68.94
in.rhodo-double,256,1,Bond,4.9994,4.9994,4.9994,0.0,3.78
in.rhodo-double,256,1,Kspace,16.095,16.095,16.095,0.0,12.16
in.rhodo-double,256,1,Neigh,9.3883,9.3883,9.3883,0.0,7.09
in.rhodo-double,256,1,Comm,2.6916,2.6916,2.6916,0.0,2.03
in.rhodo-double,256,1,Output,0.00090402,0.00090402,0.00090402,0.0,0.00
in.rhodo-double,256,1,Modify,7.6667,7.6667,7.6667,0.0,5.79
in.rhodo-double,256,1,Other,,0.2794,,,0.21
in.rhodo-double,256,2,Pair,45.562,46.377,47.192,12.0,61.16
in.rhodo-double,256,2,Bond,2.2703,2.3327,2.3951,4.1,3.08
in.rhodo-double,256,2,Kspace,12.571,13.515,14.458,25.7,17.82
in.rhodo-double,256,2,Neigh,4.8545,4.873,4.8914,0.8,6.43
in.rhodo-double,256,2,Comm,2.2556,2.2785,2.3014,1.5,3.00
in.rhodo-double,256,2,Output,0.00046805,0.00050533,0.00054262,0.0,0.00
in.rhodo-double,256,2,Modify,5.95,5.9668,5.9837,0.7,7.87
in.rhodo-double,256,2,Other,,0.488,,,0.64
in.rhodo-double,256,4,Pair,11.487,17.203,23.066,137.0,39.45
in.rhodo-double,256,4,Bond,0.60974,0.9203,1.4296,35.4,2.11
in.rhodo-double,256,4,Kspace,8.929,14.998,21.102,153.3,34.39
in.rhodo-double,256,4,Neigh,2.7606,2.8011,2.8406,1.9,6.42
in.rhodo-double,256,4,Comm,1.9545,2.2575,2.669,17.4,5.18
in.rhodo-double,256,4,Output,0.00028022,0.00030661,0.00036319,0.0,0.00
in.rhodo-double,256,4,Modify,4.538,4.745,4.919,6.5,10.88
in.rhodo-double,256,4,Other,,0.6806,,,1.56
in.rhodo-double,256,8,Pair,5.8242,7.2444,11.464,88.5,27.00
in.rhodo-double,256,8,Bond,0.31108,0.37105,0.62869,18.1,1.38
in.rhodo-double,256,8,Kspace,6.9662,11.176,12.736,70.2,41.65
in.rhodo-double,256,8,Neigh,1.687,1.7056,1.7163,0.7,6.36
in.rhodo-double,256,8,Comm,1.123,1.4189,1.7114,20.9,5.29
in.rhodo-double,256,8,Output,0.00016301,0.00017285,0.00023499,0.0,0.00
in.rhodo-double,256,8,Modify,4.2176,4.6151,4.7687,8.2,17.20
in.rhodo-double,256,8,Other,,0.3005,,,1.12
in.rhodo-double,256,16,Pair,2.978,3.3787,5.645,45.7,27.71
in.rhodo-double,256,16,Bond,0.1554,0.18073,0.34107,11.3,1.48
in.rhodo-double,256,16,Kspace,2.8684,5.2261,5.7515,38.8,42.86
in.rhodo-double,256,16,Neigh,0.80439,0.81453,0.82427,0.9,6.68
in.rhodo-double,256,16,Comm,0.35952,0.57351,0.76429,16.4,4.70
in.rhodo-double,256,16,Output,0.00012483,0.00013011,0.00019985,0.0,0.00
in.rhodo-double,256,16,Modify,1.6509,1.8732,1.9585,5.2,15.36
in.rhodo-double,256,16,Other,,0.1452,,,1.19
in.rhodo-double,256,32,Pair,1.4456,1.5921,2.9306,25.6,22.60
in.rhodo-double,256,32,Bond,0.076727,0.087439,0.20543,8.1,1.24
in.rhodo-double,256,32,Kspace,1.5586,2.8585,3.1178,20.4,40.57
in.rhodo-double,256,32,Neigh,0.41593,0.42309,0.43233,1.2,6.01
in.rhodo-double,256,32,Comm,0.31228,0.48374,0.63453,15.7,6.87
in.rhodo-double,256,32,Output,0.00013899,0.00014231,0.0002095,0.0,0.00
in.rhodo-double,256,32,Modify,1.276,1.4167,1.5001,5.2,20.11
in.rhodo-double,256,32,Other,,0.1838,,,2.61
in.rhodo-double,256,64,Pair,0.78789,0.8591,1.4726,12.1,23.46
in.rhodo-double,256,64,Bond,0.044648,0.052808,0.15804,6.8,1.44
in.rhodo-double,256,64,Kspace,1.1115,1.8182,1.9182,9.4,49.65
in.rhodo-double,256,64,Neigh,0.27576,0.2932,0.31838,2.7,8.01
in.rhodo-double,256,64,Comm,0.14173,0.21408,0.31707,11.5,5.85
in.rhodo-double,256,64,Output,0.00011493,0.00011769,0.00019269,0.0,0.00
in.rhodo-double,256,64,Modify,0.32508,0.4116,0.46146,6.5,11.24
in.rhodo-double,256,64,Other,,0.01267,,,0.35
in.rhodo-single,32,1,Pair,48.732,48.732,48.732,0.0,67.16
in.rhodo-single,32,1,Bond,3.0779,3.0779,3.0779,0.0,4.24
in.rhodo-single,32,1,Kspace,7.47,7.47,7.47,0.0,10.30
in.rhodo-single,32,1,Neigh,6.4739,6.4739,6.4739,0.0,8.92
in.rhodo-single,32,1,Comm,1.3247,1.3247,1.3247,0.0,1.83
in.rhodo-single,32,1,Output,0.0011095,0.0011095,0.0011095,0.0,0.00
in.rhodo-single,32,1,Modify,5.2024,5.2024,5.2024,0.0,7.17
in.rhodo-single,32,1,Other,,0.2778,,,0.38
in.rhodo-single,32,2,Pair,24.442,25.294,26.147,16.9,54.42
in.rhodo-single,32,2,Bond,0.93665,1.0395,1.1424,10.1,2.24
in.rhodo-single,32,2,Kspace,7.6487,8.5832,9.5178,31.9,18.47
in.rhodo-single,32,2,Neigh,3.5938,3.6394,3.6849,2.4,7.83
in.rhodo-single,32,2,Comm,3.2067,3.2155,3.2242,0.5,6.92
in.rhodo-single,32,2,Output,0.00065094,0.00076677,0.00088261,0.0,0.00
in.rhodo-single,32,2,Modify,2.3178,3.3514,4.385,56.5,7.21
in.rhodo-single,32,2,Other,,1.359,,,2.92
in.rhodo-single,32,4,Pair,6.4416,8.7648,12.568,84.3,30.23
in.rhodo-single,32,4,Bond,0.34233,0.44257,0.57594,14.7,1.53
in.rhodo-single,32,4,Kspace,9.9438,13.906,16.168,68.6,47.97
in.rhodo-single,32,4,Neigh,2.3466,2.3906,2.4265,1.8,8.25
in.rhodo-single,32,4,Comm,1.44,1.6095,1.8944,13.7,5.55
in.rhodo-single,32,4,Output,0.00058566,0.00064581,0.000823,0.0,0.00
in.rhodo-single,32,4,Modify,1.5576,1.8188,2.0167,15.0,6.27
in.rhodo-single,32,4,Other,,0.05806,,,0.20
in.rhodo-single,32,8,Pair,3.1018,3.9353,6.2584,65.9,22.77
in.rhodo-single,32,8,Bond,0.17056,0.19081,0.23185,4.3,1.10
in.rhodo-single,32,8,Kspace,6.9468,9.1617,10.07,42.2,53.01
in.rhodo-single,32,8,Neigh,1.3859,1.3982,1.4027,0.6,8.09
in.rhodo-single,32,8,Comm,0.56471,0.68268,0.84158,14.1,3.95
in.rhodo-single,32,8,Output,0.00047455,0.00050687,0.00071187,0.0,0.00
in.rhodo-single,32,8,Modify,1.6989,1.7448,1.7909,2.1,10.10
in.rhodo-single,32,8,Other,,0.1679,,,0.97
in.rhodo-single,32,16,Pair,1.5478,1.6433,1.9909,8.4,14.95
in.rhodo-single,32,16,Bond,0.083677,0.10439,0.22239,10.0,0.95
in.rhodo-single,32,16,Kspace,4.5759,4.959,5.205,6.7,45.13
in.rhodo-single,32,16,Neigh,1.0274,1.0289,1.0436,0.4,9.36
in.rhodo-single,32,16,Comm,0.15979,0.5512,0.7739,25.8,5.02
in.rhodo-single,32,16,Output,0.00049792,0.00051675,0.00074883,0.0,0.00
in.rhodo-single,32,16,Modify,2.4064,2.6412,2.8574,7.8,24.04
in.rhodo-single,32,16,Other,,0.05962,,,0.54
in.rhodo-single,32,32,Pair,0.75854,0.89078,2.2224,28.8,11.54
in.rhodo-single,32,32,Bond,0.012361,0.051478,0.08437,10.9,0.67
in.rhodo-single,32,32,Kspace,3.474,4.7125,4.881,12.1,61.05
in.rhodo-single,32,32,Neigh,0.75967,0.78137,0.79237,1.2,10.12
in.rhodo-single,32,32,Comm,0.34441,0.4402,0.55765,9.4,5.70
in.rhodo-single,32,32,Output,0.00055473,0.00056593,0.00081538,0.0,0.01
in.rhodo-single,32,32,Modify,0.68821,0.80274,0.87159,5.9,10.40
in.rhodo-single,32,32,Other,,0.03981,,,0.52
in.rhodo-single,32,64,Pair,0.41377,0.4815,1.2994,17.0,9.27
in.rhodo-single,32,64,Bond,0.0049847,0.029345,0.046674,8.0,0.56
in.rhodo-single,32,64,Kspace,2.1357,3.0059,3.1059,7.4,57.87
in.rhodo-single,32,64,Neigh,0.56884,0.64437,0.67099,3.0,12.40
in.rhodo-single,32,64,Comm,0.14743,0.25084,0.43578,14.3,4.83
in.rhodo-single,32,64,Output,0.00053596,0.00054356,0.00079274,0.0,0.01
in.rhodo-single,32,64,Modify,0.61423,0.72062,0.77376,5.3,13.87
in.rhodo-single,32,64,Other,,0.06155,,,1.18
in.rhodo-single,256,1,Pair,65.872,65.872,65.872,0.0,66.90
in.rhodo-single,256,1,Bond,3.763,3.763,3.763,0.0,3.82
in.rhodo-single,256,1,Kspace,9.9255,9.9255,9.9255,0.0,10.08
in.rhodo-single,256,1,Neigh,8.409,8.409,8.409,0.0,8.54
in.rhodo-single,256,1,Comm,2.8117,2.8117,2.8117,0.0,2.86
in.rhodo-single,256,1,Output,0.00091874,0.00091874,0.00091874,0.0,0.00
in.rhodo-single,256,1,Modify,7.3081,7.3081,7.3081,0.0,7.42
in.rhodo-single,256,1,Other,,0.3758,,,0.38
in.rhodo-single,256,2,Pair,33.139,33.185,33.231,0.8,60.02
in.rhodo-single,256,2,Bond,1.9218,2.0095,2.0973,6.2,3.63
in.rhodo-single,256,2,Kspace,8.2174,8.3211,8.4248,3.6,15.05
in.rhodo-single,256,2,Neigh,4.2961,4.3316,4.3671,1.7,7.83
in.rhodo-single,256,2,Comm,1.9506,2.065,2.1794,8.0,3.73
in.rhodo-single,256,2,Output,0.00046807,0.00050655,0.00054502,0.0,0.00
in.rhodo-single,256,2,Modify,4.9198,4.9249,4.93,0.2,8.91
in.rhodo-single,256,2,Other,,0.4569,,,0.83
in.rhodo-single,256,4,Pair,8.4072,12.397,16.451,112.0,40.50
in.rhodo-single,256,4,Bond,0.46421,0.74696,1.0714,32.8,2.44
in.rhodo-single,256,4,Kspace,5.314,9.6427,13.982,134.5,31.50
in.rhodo-single,256,4,Neigh,2.3828,2.4237,2.4477,1.7,7.92
in.rhodo-single,256,4,Comm,1.4568,1.6732,2.0092,17.3,5.47
in.rhodo-single,256,4,Output,0.00027832,0.0003018,0.00035248,0.0,0.00
in.rhodo-single,256,4,Modify,2.8732,3.0525,3.2683,10.3,9.97
in.rhodo-single,256,4,Other,,0.6707,,,2.19
in.rhodo-single,256,8,Pair,4.2322,5.2726,8.4895,75.8,30.21
in.rhodo-single,256,8,Bond,0.23535,0.27549,0.43953,13.6,1.58
in.rhodo-single,256,8,Kspace,3.9209,7.1893,8.3177,64.8,41.19
in.rhodo-single,256,8,Neigh,1.2862,1.3005,1.319,1.3,7.45
in.rhodo-single,256,8,Comm,0.73099,0.91451,1.0827,16.0,5.24
in.rhodo-single,256,8,Output,0.00015923,0.00016901,0.00023322,0.0,0.00
in.rhodo-single,256,8,Modify,2.0731,2.2133,2.2538,4.0,12.68
in.rhodo-single,256,8,Other,,0.2899,,,1.66
in.rhodo-single,256,16,Pair,2.1176,2.4463,4.3445,42.5,27.31
in.rhodo-single,256,16,Bond,0.11431,0.13717,0.25565,11.4,1.53
in.rhodo-single,256,16,Kspace,1.7577,3.7638,4.1328,36.4,42.02
in.rhodo-single,256,16,Neigh,0.59682,0.62544,0.62904,1.1,6.98
in.rhodo-single,256,16,Comm,0.28875,0.36747,0.47238,8.2,4.10
in.rhodo-single,256,16,Output,0.00013408,0.00015064,0.00022049,0.0,0.00
in.rhodo-single,256,16,Modify,1.4581,1.5564,1.5877,2.9,17.37
in.rhodo-single,256,16,Other,,0.06124,,,0.68
in.rhodo-single,256,32,Pair,1.0465,1.1264,2.1257,19.3,21.17
in.rhodo-single,256,32,Bond,0.057077,0.061608,0.089363,2.5,1.16
in.rhodo-single,256,32,Kspace,1.2329,2.4172,2.6168,16.4,45.43
in.rhodo-single,256,32,Neigh,0.33944,0.41339,0.43169,3.0,7.77
in.rhodo-single,256,32,Comm,0.28484,0.44733,0.61019,17.2,8.41
in.rhodo-single,256,32,Output,0.00011959,0.00012308,0.00019421,0.0,0.00
in.rhodo-single,256,32,Modify,0.63809,0.70007,0.74181,3.4,13.16
in.rhodo-single,256,32,Other,,0.1542,,,2.90
in.rhodo-single,256,64,Pair,0.54987,0.5907,1.0928,11.5,16.42
in.rhodo-single,256,64,Bond,0.029386,0.033474,0.079764,3.4,0.93
in.rhodo-single,256,64,Kspace,1.1864,1.7338,1.8105,7.2,48.18
in.rhodo-single,256,64,Neigh,0.20979,0.23166,0.25211,3.1,6.44
in.rhodo-single,256,64,Comm,0.16451,0.25391,0.37428,10.8,7.06
in.rhodo-single,256,64,Output,0.00011489,0.00011741,0.00019198,0.0,0.00
in.rhodo-single,256,64,Modify,0.5501,0.6557,0.70932,5.0,18.22
in.rhodo-single,256,64,Other,,0.09899,,,2.75
