Summary information
Application;lmp_intel_cpu_intelmpi
Report creation date;2022-05-26 17:36:29
Number of ranks;16
Ranks per node;16
OpenMP threads number, per Rank;1
HW Platform;Intel(R) Xeon(R) Processor code named Icelake
Frequency;2593975829
Logical core count per node;128
Collector type;Driverless Perf per-process counting
Used statistics;./in.chute_16n_1ont_32k_aps
Elapsed Time, s;24.01
SP GFLOPS;0.00
DP GFLOPS;0.89
Average CPU Frequency, GHz;                     35.41
Instructions Per Cycle Rate;33.63
MPI Time, s;1.34
MPI Time, % of Elapsed Time;89.31
MPI Imbalance, s;0.11
MPI Imbalance, % of Elapsed Time;7.60

Top 5 MPI functions (avg time)
Name;Time,sec;% from Elapsed time
MPI Hotspot 1 - MPI_Init, s;1.19
MPI Hotspot 1 - MPI_Init, % of Elapsed Time;80.86
MPI Hotspot 2 - MPI_Bcast, s;0.11
MPI Hotspot 2 - MPI_Bcast, % of Elapsed Time;7.74
MPI Hotspot 3 - MPI_Finalize, s;0.02
MPI Hotspot 3 - MPI_Finalize, % of Elapsed Time;1.23
MPI Hotspot 4 - MPI_Allreduce, s;0.01
MPI Hotspot 4 - MPI_Allreduce, % of Elapsed Time;0.86
MPI Hotspot 5 - MPI_Wait, s;0.00
MPI Hotspot 5 - MPI_Wait, % of Elapsed Time;0.27
Memory Stalls, % of Pipeline Slots;209.10
Cache Stalls, % of Cycles;171.70
DRAM Stalls, % of Cycles;64.40
Average DRAM Bandwidth;                 N/A
NUMA, % of Remote Accesses;207.10
Vectorization, %;28.00
SP FLOPs, % of uOps;0.00
DP FLOPs, % of uOps;78.40
DP Packed, % from DP FP;28.00
DP 128-bit, %;0.00
DP 256-bit, %;0.00
DP 512-bit, %;28.00
DP Scalar, % from DP FP;1572.00
Non-FP, % of uOps;1521.60
FP Arith/Mem Rd Instr. Ratio;2.73
FP Arith/Mem Wr Instr. Ratio;5.67
Disk I/O Bound, s;0.00
Memory Footprint
Resident
Per node
Peak resident set size,MB;         1994.00
Peak resident set node;instance-20220526-1048
Average resident set size,MB;         1994.00
Per rank
Peak resident set size,MB;          127.00
Peak resident set rank;9
Average resident set size,MB;          124.62
Virtual
Per node
Peak memory consumption,MB;        62734.00
Peak memory consumption node;instance-20220526-1048
Average memory consumption,MB;        62734.00
Per rank
Peak memory consumption,MB;         3923.00
Peak memory consumption rank;14
Average memory consumption,MB;         3920.88
| Counters, Memory and Disk usage statistics for all Ranks
Elapsed Time, s
  MIN;           24.01 ;Node instance-20220526-1048
  MAX;           24.01 ;Node instance-20220526-1048
  AVG;           24.01 ;

MPI Time, s
Total;           21.50 ;all ranks
  MIN;            1.20 ;Rank 8
  MAX;            2.47 ;Rank 1
  AVG;            1.34 ;
  OUTLIER BY STATISTIC;            2.47 ;Rank 1

MPI Time, % of Elapsed Time
  MIN;           85.75 ;Rank 8
  MAX;           94.32 ;Rank 1
  AVG;           89.31 ;
  OUTLIER BY STATISTIC;           94.32 ;Rank 1
  OUTLIER BY STATISTIC;           85.75 ;Rank 8

MPI Imbalance, s
Total;            1.80 ;all ranks
  MIN;            0.01 ;Rank 8
  MAX;            0.19 ;Rank 0
  AVG;            0.11 ;
  OUTLIER BY STATISTIC;            0.01 ;Rank 8
  OUTLIER BY STATISTIC;            0.19 ;Rank 0

MPI Imbalance, % of Elapsed Time
  MIN;            0.68 ;Rank 8
  MAX;           12.38 ;Rank 0
  AVG;            7.60 ;
  OUTLIER BY STATISTIC;            0.68 ;Rank 8
  OUTLIER BY STATISTIC;           12.38 ;Rank 0
  OUTLIER BY STATISTIC;            4.67 ;Rank 1

MPI Hotspot 1 - MPI_Init, s
Total;           19.07 ;all ranks
  MIN;            1.07 ;Rank 15
  MAX;            2.31 ;Rank 1
  AVG;            1.19 ;
  OUTLIER BY STATISTIC;            2.31 ;Rank 1

MPI Hotspot 1 - MPI_Init, % of Elapsed Time
  MIN;           46.06 ;Rank 5
  MAX;          150.69 ;Rank 1
  AVG;           80.86 ;
  OUTLIER BY STATISTIC;          150.69 ;Rank 1
  OUTLIER BY STATISTIC;           46.06 ;Rank 5
  OUTLIER BY STATISTIC;           85.46 ;Rank 2
  OUTLIER BY STATISTIC;           71.99 ;Rank 4

MPI Hotspot 2 - MPI_Bcast, s
Total;            1.82 ;all ranks
  MIN;            0.06 ;Rank 8
  MAX;            0.12 ;Rank 5
  AVG;            0.11 ;
  OUTLIER BY STATISTIC;            0.06 ;Rank 8
  OUTLIER BY STATISTIC;            0.09 ;Rank 3
  OUTLIER BY STATISTIC;            0.10 ;Rank 4

MPI Hotspot 2 - MPI_Bcast, % of Elapsed Time
  MIN;            4.56 ;Rank 8
  MAX;            8.75 ;Rank 5
  AVG;            7.74 ;

MPI Hotspot 3 - MPI_Finalize, s
Total;            0.29 ;all ranks
  MIN;            0.02 ;Rank 0
  MAX;            0.02 ;Rank 2
  AVG;            0.02 ;

