Summary information
Application;lmp_intel_cpu_intelmpi
Report creation date;2022-05-26 17:31:22
Number of ranks;4
Ranks per node;4
OpenMP threads number, per Rank;1
HW Platform;Intel(R) Xeon(R) Processor code named Icelake
Frequency;2593975938
Logical core count per node;128
Collector type;Driverless Perf per-process counting
Used statistics;./in.chain.scaled_4n_1ont_256k_aps
Elapsed Time, s;15.60
SP GFLOPS;3.56
DP GFLOPS;2.01
Average CPU Frequency, GHz;                     11.56
Instructions Per Cycle Rate;6.11
MPI Time, s;1.82
MPI Time, % of Elapsed Time;46.29
MPI Imbalance, s;1.23
MPI Imbalance, % of Elapsed Time;31.38

Top 5 MPI functions (avg time)
Name;Time,sec;% from Elapsed time
MPI Hotspot 1 - MPI_Allreduce, s;0.52
MPI Hotspot 1 - MPI_Allreduce, % of Elapsed Time;13.37
MPI Hotspot 2 - MPI_Wait, s;0.52
MPI Hotspot 2 - MPI_Wait, % of Elapsed Time;13.21
MPI Hotspot 3 - MPI_Init, s;0.46
MPI Hotspot 3 - MPI_Init, % of Elapsed Time;12.01
MPI Hotspot 4 - MPI_Sendrecv, s;0.13
MPI Hotspot 4 - MPI_Sendrecv, % of Elapsed Time;3.26
MPI Hotspot 5 - MPI_Bcast, s;0.11
MPI Hotspot 5 - MPI_Bcast, % of Elapsed Time;2.89
Memory Stalls, % of Pipeline Slots;56.50
Cache Stalls, % of Cycles;55.60
DRAM Stalls, % of Cycles;8.10
Average DRAM Bandwidth;                 N/A
NUMA, % of Remote Accesses;7.40
Vectorization, %;182.80
SP FLOPs, % of uOps;9.80
Packed, % from SP FP;247.70
SP 128-bit, %;0.00
SP 256-bit, %;0.00
SP 512-bit, %;247.70
SP Scalar, % from SP FP;152.30
DP FLOPs, % of uOps;16.20
DP Packed, % from DP FP;144.00
DP 128-bit, %;0.00
DP 256-bit, %;0.00
DP 512-bit, %;144.00
DP Scalar, % from DP FP;256.00
Non-FP, % of uOps;374.10
FP Arith/Mem Rd Instr. Ratio;0.96
