Summary information
Application;lmp_intel_cpu_intelmpi
Report creation date;2022-05-26 17:48:00
Number of ranks;32
Ranks per node;32
OpenMP threads number, per Rank;1
HW Platform;Intel(R) Xeon(R) Processor code named Icelake
Frequency;2593975791
Logical core count per node;128
Collector type;Driverless Perf per-process counting
Used statistics;./in.lj_32n_1ont_32k_aps
Elapsed Time, s;4.02
SP GFLOPS;5.67
DP GFLOPS;2.09
Average CPU Frequency, GHz;                     67.35
Instructions Per Cycle Rate;1.37
MPI Time, s;1.70
MPI Time, % of Elapsed Time;94.57
MPI Imbalance, s;0.06
MPI Imbalance, % of Elapsed Time;3.43

Top 5 MPI functions (avg time)
Name;Time,sec;% from Elapsed time
MPI Hotspot 1 - MPI_Init, s;1.62
MPI Hotspot 1 - MPI_Init, % of Elapsed Time;92.48
MPI Hotspot 2 - MPI_Wait, s;0.04
MPI Hotspot 2 - MPI_Wait, % of Elapsed Time;2.40
MPI Hotspot 3 - MPI_Bcast, s;0.02
MPI Hotspot 3 - MPI_Bcast, % of Elapsed Time;1.33
MPI Hotspot 4 - MPI_Sendrecv, s;0.01
MPI Hotspot 4 - MPI_Sendrecv, % of Elapsed Time;0.53
MPI Hotspot 5 - MPI_Cart_create, s;0.00
MPI Hotspot 5 - MPI_Cart_create, % of Elapsed Time;0.27
Memory Stalls, % of Pipeline Slots;20.12
Cache Stalls, % of Cycles;20.10
DRAM Stalls, % of Cycles;4.14
Average DRAM Bandwidth;                 N/A
NUMA, % of Remote Accesses;7.03
Vectorization, %;78.75
SP FLOPs, % of uOps;2.42
Packed, % from SP FP;96.88
SP 128-bit, %;0.00
SP 256-bit, %;0.00
SP 512-bit, %;96.88
SP Scalar, % from SP FP;3.12
DP FLOPs, % of uOps;84.00
DP Packed, % from DP FP;1988.80
DP 128-bit, %;0.00
DP 256-bit, %;0.00
DP 512-bit, %;1988.80
DP Scalar, % from DP FP;1211.20
Non-FP, % of uOps;3038.50
FP Arith/Mem Rd Instr. Ratio;5.49
FP Arith/Mem Wr Instr. Ratio;11.52
Disk I/O Bound, s;0.00
Memory Footprint
Resident
Per node
Peak resident set size,MB;         4007.00
Peak resident set node;instance-20220526-1048
Average resident set size,MB;         4007.00
Per rank
Peak resident set size,MB;          131.00
Peak resident set rank;0
Average resident set size,MB;          125.22
Virtual
Per node
Peak memory consumption,MB;       169709.00
Peak memory consumption node;instance-20220526-1048
Average memory consumption,MB;       169709.00
Per rank
Peak memory consumption,MB;         5309.00
Peak memory consumption rank;10
Average memory consumption,MB;         5303.41
| Counters, Memory and Disk usage statistics for all Ranks
Elapsed Time, s
  MIN;            1.65 ;Rank 16
  MAX;            4.02 ;Rank 13
  AVG;            1.80 ;

MPI Time, s
Total;           54.56 ;all ranks
  MIN;            1.55 ;Rank 16
  MAX;            3.94 ;Rank 13
  AVG;            1.70 ;
  OUTLIER BY STATISTIC;            3.94 ;Rank 13

MPI Time, % of Elapsed Time
  MIN;           92.31 ;Rank 1
  MAX;           98.05 ;Rank 13
  AVG;           94.57 ;
  OUTLIER BY STATISTIC;           98.05 ;Rank 13

MPI Imbalance, s
Total;            1.93 ;all ranks
  MIN;            0.01 ;Rank 16
  MAX;            0.07 ;Rank 2
  AVG;            0.06 ;
  OUTLIER BY STATISTIC;            0.01 ;Rank 16

MPI Imbalance, % of Elapsed Time
  MIN;            0.65 ;Rank 16
  MAX;            4.16 ;Rank 2
  AVG;            3.43 ;
  OUTLIER BY STATISTIC;            0.65 ;Rank 16
  OUTLIER BY STATISTIC;            1.67 ;Rank 13

MPI Hotspot 1 - MPI_Init, s
Total;           51.72 ;all ranks
  MIN;            1.47 ;Rank 31
  MAX;            3.84 ;Rank 13
  AVG;            1.62 ;
  OUTLIER BY STATISTIC;            3.84 ;Rank 13
  OUTLIER BY STATISTIC;            1.90 ;Rank 21

MPI Hotspot 1 - MPI_Init, % of Elapsed Time
  MIN;           38.78 ;Rank 15
  MAX;          231.79 ;Rank 13
  AVG;           92.48 ;
  OUTLIER BY STATISTIC;          231.79 ;Rank 13
  OUTLIER BY STATISTIC;           38.78 ;Rank 15

MPI Hotspot 2 - MPI_Wait, s
Total;            1.34 ;all ranks
  MIN;            0.02 ;Rank 16
  MAX;            0.05 ;Rank 11
  AVG;            0.04 ;
  OUTLIER BY STATISTIC;            0.02 ;Rank 16

MPI Hotspot 2 - MPI_Wait, % of Elapsed Time
  MIN;            0.96 ;Rank 31
  MAX;            3.13 ;Rank 11
  AVG;            2.40 ;

MPI Hotspot 3 - MPI_Bcast, s
Total;            0.76 ;all ranks
  MIN;            0.00 ;Rank 1
  MAX;            0.03 ;Rank 23
  AVG;            0.02 ;

MPI Hotspot 3 - MPI_Bcast, % of Elapsed Time
  MIN;            0.08 ;Rank 1
  MAX;            2.03 ;Rank 18
  AVG;            1.33 ;

MPI Hotspot 4 - MPI_Sendrecv, s
Total;            0.30 ;all ranks
  MIN;            0.00 ;Rank 20
  MAX;            0.01 ;Rank 2
  AVG;            0.01 ;

MPI Hotspot 4 - MPI_Sendrecv, % of Elapsed Time
  MIN;            0.02 ;Rank 20
  MAX;            0.90 ;Rank 19
  AVG;            0.53 ;

MPI Hotspot 5 - MPI_Cart_create, s
Total;            0.15 ;all ranks
  MIN;            0.00 ;Rank 4
  MAX;            0.01 ;Rank 6
  AVG;            0.00 ;

MPI Hotspot 5 - MPI_Cart_create, % of Elapsed Time
  MIN;            0.01 ;Rank 18
  MAX;            0.73 ;Rank 1
  AVG;            0.27 ;

OpenMP threads number, per Rank
  MIN;            1.00 ;Rank 16
  MAX;            1.00 ;Rank 1
  AVG;            1.00 ;

Disk I/O Bound, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 16
  MAX;            0.00 ;Rank 1
  AVG;            0.00 ;

Resident Memory Usage per Rank, MB
Total;         4007.00 ;all ranks
  MIN;          123.00 ;Rank 31
  MAX;          131.00 ;Rank 0
  AVG;          125.22 ;

Resident Memory Usage per Node, MB
Total;         4007.00 ;all nodes
  MIN;         4007.00 ;Node instance-20220526-1048
  MAX;         4007.00 ;Node instance-20220526-1048
  AVG;         4007.00 ;

Virtual Memory Usage per Rank, MB
Total;       169709.00 ;all ranks
  MIN;         5301.00 ;Rank 1
  MAX;         5309.00 ;Rank 10
  AVG;         5303.41 ;

Virtual Memory Usage per Node, MB
Total;       169709.00 ;all nodes
  MIN;       169709.00 ;Node instance-20220526-1048
  MAX;       169709.00 ;Node instance-20220526-1048
  AVG;       169709.00 ;

Instructions Per Cycle Rate
  MIN;            1.18 ;Rank 16
  MAX;            1.56 ;Rank 4
  AVG;            1.37 ;

Average CPU Frequency, Hz
  MIN;  67354993278.41 ;Node instance-20220526-1048
  MAX;  67354993278.41 ;Node instance-20220526-1048
  AVG;  67354993278.41 ;

Physical Core Utilization, %
  MIN;            9.10 ;Node instance-20220526-1048
  MAX;            9.10 ;Node instance-20220526-1048
  AVG;            9.10 ;

Average Physical Core Utilization, out of 2048 Physical Cores
  MIN;            5.62 ;Node instance-20220526-1048
  MAX;            5.62 ;Node instance-20220526-1048
  AVG;            5.62 ;

Memory Stalls, % of Pipeline Slots
  MIN;            2.90 ;Rank 2
  MAX;           30.80 ;Rank 7
  AVG;           20.12 ;
  OUTLIER BY STATISTIC;            2.90 ;Rank 2

Cache Stalls, % of Cycles
  MIN;           14.90 ;Rank 16
  MAX;           32.20 ;Rank 27
  AVG;           20.10 ;
  OUTLIER BY STATISTIC;           32.20 ;Rank 27
  OUTLIER BY STATISTIC;           31.60 ;Rank 17
  OUTLIER BY STATISTIC;           28.50 ;Rank 1
  OUTLIER BY STATISTIC;           26.70 ;Rank 10
  OUTLIER BY STATISTIC;           24.00 ;Rank 9

DRAM Stalls, % of Cycles
  MIN;            2.10 ;Rank 29
  MAX;            8.40 ;Rank 1
  AVG;            4.14 ;
  OUTLIER BY STATISTIC;            8.40 ;Rank 1

NUMA, % of Remote Accesses
  MIN;            0.10 ;Rank 31
  MAX;           39.00 ;Rank 3
  AVG;            7.03 ;
  OUTLIER BY STATISTIC AND THRESHOLD;           39.00 ;Rank 3
  OUTLIER BY STATISTIC AND THRESHOLD;           32.30 ;Rank 16
  OUTLIER BY THRESHOLD;           17.10 ;Rank 22
  OUTLIER BY THRESHOLD;           20.40 ;Rank 1
  OUTLIER BY THRESHOLD;           21.30 ;Rank 9
  OUTLIER BY THRESHOLD;           22.70 ;Rank 2

SP GFLOPS
Total;            5.67 ;all ranks
  MIN;            0.00 ;Rank 16
  MAX;            0.25 ;Rank 9
  AVG;            0.18 ;

DP GFLOPS
Total;            2.09 ;all ranks
  MIN;            0.01 ;Rank 16
  MAX;            0.09 ;Rank 10
  AVG;            0.07 ;

Vectorization, %
  MIN;            0.00 ;Rank 16
  MAX;          100.00 ;Rank 6
  AVG;           78.75 ;
  OUTLIER BY STATISTIC AND THRESHOLD;            0.00 ;Rank 16
  OUTLIER BY STATISTIC;          100.00 ;Rank 6

SP FLOPs, % of uOps
  MIN;            0.00 ;Rank 16
  MAX;            4.00 ;Rank 8
  AVG;            2.42 ;

Packed, % from SP FP
  MIN;            0.00 ;Rank 16
  MAX;          100.00 ;Rank 1
  AVG;           96.88 ;

SP 128-bit, %
  MIN;            0.00 ;Rank 16
  MAX;            0.00 ;Rank 1
  AVG;            0.00 ;

SP 256-bit, %
  MIN;            0.00 ;Rank 16
  MAX;            0.00 ;Rank 1
  AVG;            0.00 ;

SP 512-bit, %
  MIN;            0.00 ;Rank 16
  MAX;          100.00 ;Rank 1
  AVG;           96.88 ;

SP Scalar, % from SP FP
  MIN;            0.00 ;Rank 1
  MAX;          100.00 ;Rank 16
  AVG;            3.12 ;

DP FLOPs, % of uOps
  MIN;           84.00 ;Node instance-20220526-1048
  MAX;           84.00 ;Node instance-20220526-1048
  AVG;           84.00 ;

DP Packed, % from DP FP
  MIN;         1988.80 ;Node instance-20220526-1048
  MAX;         1988.80 ;Node instance-20220526-1048
  AVG;         1988.80 ;

DP 128-bit, %
  MIN;            0.00 ;Node instance-20220526-1048
  MAX;            0.00 ;Node instance-20220526-1048
  AVG;            0.00 ;

DP 256-bit, %
  MIN;            0.00 ;Node instance-20220526-1048
  MAX;            0.00 ;Node instance-20220526-1048
  AVG;            0.00 ;

DP 512-bit, %
  MIN;         1988.80 ;Node instance-20220526-1048
  MAX;         1988.80 ;Node instance-20220526-1048
  AVG;         1988.80 ;

DP Scalar, % from DP FP
  MIN;         1211.20 ;Node instance-20220526-1048
  MAX;         1211.20 ;Node instance-20220526-1048
  AVG;         1211.20 ;

Non-FP, % of uOps
  MIN;         3038.50 ;Node instance-20220526-1048
  MAX;         3038.50 ;Node instance-20220526-1048
  AVG;         3038.50 ;

FP Arith/Mem Rd Instr. Ratio
  MIN;            5.49 ;Node instance-20220526-1048
  MAX;            5.49 ;Node instance-20220526-1048
  AVG;            5.49 ;

FP Arith/Mem Wr Instr. Ratio
  MIN;           11.52 ;Node instance-20220526-1048
  MAX;           11.52 ;Node instance-20220526-1048
  AVG;           11.52 ;

| MPI Time per Rank for all Ranks
Rank;Elapsed Time(sec);    MPI;Time(sec);    MPI;Time(%);Imbalance(sec);Imbalance(%)
  0013 ;            3.97;            3.94;          99.36;            0.07;           1.69
  0019 ;            1.90;            1.88;          98.72;            0.06;           3.09
  0011 ;            1.94;            1.91;          98.52;            0.07;           3.49
  0008 ;            1.91;            1.88;          98.46;            0.07;           3.49
  0023 ;            1.81;            1.78;          98.38;            0.07;           3.60
  0005 ;            1.78;            1.75;          98.37;            0.07;           3.65
  0021 ;            2.01;            1.97;          98.34;            0.05;           2.34
  0015 ;            1.68;            1.65;          98.31;            0.07;           3.93
  0029 ;            1.62;            1.60;          98.26;            0.07;           4.04
  0004 ;            1.63;            1.60;          98.24;            0.06;           3.96
  0007 ;            1.64;            1.61;          98.24;            0.07;           3.99
  0017 ;            1.58;            1.55;          98.21;            0.05;           3.17
  0014 ;            1.60;            1.57;          98.21;            0.05;           3.02
  0012 ;            1.60;            1.57;          98.20;            0.07;           4.09
  0003 ;            1.64;            1.61;          98.20;            0.07;           4.05
  0031 ;            1.59;            1.56;          98.20;            0.07;           4.17
  0002 ;            1.59;            1.57;          98.20;            0.07;           4.31
  0006 ;            1.64;            1.61;          98.19;            0.06;           3.90
  0028 ;            1.60;            1.57;          98.19;            0.07;           4.08
  0030 ;            1.61;            1.58;          98.18;            0.07;           4.16
  0025 ;            1.60;            1.57;          98.17;            0.07;           4.23
  0026 ;            1.60;            1.58;          98.17;            0.07;           4.21
  0020 ;            1.60;            1.57;          98.16;            0.06;           3.99
  0000 ;            1.60;            1.57;          98.15;            0.07;           4.12
  0022 ;            1.60;            1.57;          98.15;            0.06;           4.05
  0009 ;            1.58;            1.55;          98.15;            0.05;           3.09
  0024 ;            1.62;            1.59;          98.13;            0.07;           4.10
  0018 ;            1.60;            1.57;          98.13;            0.07;           4.22
  0010 ;            1.59;            1.56;          98.11;            0.05;           3.06
  0001 ;            1.59;            1.56;          98.11;            0.05;           2.97
  0027 ;            1.61;            1.57;          97.87;            0.05;           2.96
  0016 ;            1.60;            1.55;          96.60;            0.01;           0.67
| TOTAL;           55.52;           54.56;          98.27;            1.93;           3.47
| AVG  ;            1.73;            1.70;          98.27;            0.06;           3.47

| Number of ranks = 32

|#########################################################
| RANK 13
|#########################################################
Elapsed Time;3.97;sec
MPI Time;3.94;sec;99.36%
MPI Imbalance;0.00;sec;1.69%

Function;Time(sec);Time(%);Volume(MB);Volume(%);Calls;AvrMsgSize(B)
            MPI_Init;            3.84;           96.91;             N/A;             N/A;               1;             N/A
            MPI_Wait;            0.04;            1.05;             N/A;             N/A;            1242;             N/A
           MPI_Bcast;            0.02;            0.53;             N/A;             N/A;              62;             N/A
        MPI_Sendrecv;            0.01;            0.38;             N/A;             N/A;              66;             N/A
     MPI_Cart_create;            0.01;            0.30;             N/A;             N/A;               1;             N/A
        MPI_Finalize;            0.00;            0.11;             N/A;             N/A;               1;             N/A
            MPI_Send;            0.00;            0.04;             N/A;             N/A;            1242;             N/A
       MPI_Allreduce;            0.00;            0.03;             N/A;             N/A;              70;             N/A
         MPI_Barrier;            0.00;            0.00;             N/A;             N/A;               5;             N/A
            MPI_Scan;            0.00;            0.00;             N/A;             N/A;               1;             N/A
           MPI_Irecv;            0.00;            0.00;             N/A;             N/A;            1242;             N/A
          MPI_Reduce;            0.00;            0.00;             N/A;             N/A;               3;             N/A
       MPI_Comm_free;            0.00;            0.00;             N/A;             N/A;               1;             N/A
       MPI_Cart_rank;            0.00;            0.00;             N/A;             N/A;              32;             N/A
      MPI_Cart_shift;            0.00;            0.00;             N/A;             N/A;               3;             N/A
       MPI_Comm_rank;            0.00;            0.00;             N/A;             N/A;               9;             N/A
       MPI_Comm_size;            0.00;            0.00;             N/A;             N/A;               5;             N/A
        MPI_Cart_get;            0.00;            0.00;             N/A;             N/A;               1;             N/A
       MPI_Type_size;            0.00;            0.00;             N/A;             N/A;               2;             N/A
| TOTAL             ;            3.94;           99.36;             N/A;             N/A;            3989;             N/A

Function;Time(sec);Time(%);Volume(MB);Volume(%);Calls;MsgSize(B)
            MPI_Init;            3.84;           96.91;             N/A;             N/A;               1             ;N/A
            MPI_Wait;            0.04;            1.05;             N/A;             N/A;            1242             ;N/A
           MPI_Bcast;            0.02;            0.53;             N/A;             N/A;              62             ;N/A
        MPI_Sendrecv;            0.01;            0.38;             N/A;             N/A;              66             ;N/A
     MPI_Cart_create;            0.01;            0.30;             N/A;             N/A;               1             ;N/A
        MPI_Finalize;            0.00;            0.11;             N/A;             N/A;               1             ;N/A
            MPI_Send;            0.00;            0.04;             N/A;             N/A;            1242             ;N/A
       MPI_Allreduce;            0.00;            0.03;             N/A;             N/A;              70             ;N/A
         MPI_Barrier;            0.00;            0.00;             N/A;             N/A;               5             ;N/A
            MPI_Scan;            0.00;            0.00;             N/A;             N/A;               1             ;N/A
           MPI_Irecv;            0.00;            0.00;             N/A;             N/A;            1242             ;N/A
          MPI_Reduce;            0.00;            0.00;             N/A;             N/A;               3             ;N/A
       MPI_Comm_free;            0.00;            0.00;             N/A;             N/A;               1             ;N/A
       MPI_Cart_rank;            0.00;            0.00;             N/A;             N/A;              32             ;N/A
      MPI_Cart_shift;            0.00;            0.00;             N/A;             N/A;               3             ;N/A
       MPI_Comm_rank;            0.00;            0.00;             N/A;             N/A;               9             ;N/A
       MPI_Comm_size;            0.00;            0.00;             N/A;             N/A;               5             ;N/A
        MPI_Cart_get;            0.00;            0.00;             N/A;             N/A;               1             ;N/A
       MPI_Type_size;            0.00;            0.00;             N/A;             N/A;               2             ;N/A

WARNING: No information about Volume of transfers. Set the APS_STAT_LEVEL value to 2 or greater to generate results. 
|#########################################################
| RANK 2
|#########################################################
Elapsed Time;1.59;sec
MPI Time;1.57;sec;98.20%
MPI Imbalance;0.00;sec;4.31%

Function;Time(sec);Time(%);Volume(MB);Volume(%);Calls;AvrMsgSize(B)
            MPI_Init;            1.47;           92.32;             N/A;             N/A;               1;             N/A
            MPI_Wait;            0.04;            2.38;             N/A;             N/A;            1242;             N/A
           MPI_Bcast;            0.03;            2.08;             N/A;             N/A;              62;             N/A
        MPI_Sendrecv;            0.01;            0.94;             N/A;             N/A;              66;             N/A
        MPI_Finalize;            0.00;            0.26;             N/A;             N/A;               1;             N/A
            MPI_Send;            0.00;            0.11;             N/A;             N/A;            1242;             N/A
       MPI_Allreduce;            0.00;            0.07;             N/A;             N/A;              70;             N/A
     MPI_Cart_create;            0.00;            0.01;             N/A;             N/A;               1;             N/A
         MPI_Barrier;            0.00;            0.01;             N/A;             N/A;               5;             N/A
           MPI_Irecv;            0.00;            0.01;             N/A;             N/A;            1242;             N/A
            MPI_Scan;            0.00;            0.01;             N/A;             N/A;               1;             N/A
       MPI_Comm_free;            0.00;            0.00;             N/A;             N/A;               1;             N/A
          MPI_Reduce;            0.00;            0.00;             N/A;             N/A;               3;             N/A
       MPI_Cart_rank;            0.00;            0.00;             N/A;             N/A;              32;             N/A
        MPI_Cart_get;            0.00;            0.00;             N/A;             N/A;               1;             N/A
       MPI_Comm_rank;            0.00;            0.00;             N/A;             N/A;               9;             N/A
      MPI_Cart_shift;            0.00;            0.00;             N/A;             N/A;               3;             N/A
       MPI_Type_size;            0.00;            0.00;             N/A;             N/A;               2;             N/A
       MPI_Comm_size;            0.00;            0.00;             N/A;             N/A;               5;             N/A
| TOTAL             ;            1.57;           98.20;             N/A;             N/A;            3989;             N/A

Function;Time(sec);Time(%);Volume(MB);Volume(%);Calls;MsgSize(B)
            MPI_Init;            1.47;           92.32;             N/A;             N/A;               1             ;N/A
            MPI_Wait;            0.04;            2.38;             N/A;             N/A;            1242             ;N/A
           MPI_Bcast;            0.03;            2.08;             N/A;             N/A;              62             ;N/A
        MPI_Sendrecv;            0.01;            0.94;             N/A;             N/A;              66             ;N/A
        MPI_Finalize;            0.00;            0.26;             N/A;             N/A;               1             ;N/A
            MPI_Send;            0.00;            0.11;             N/A;             N/A;            1242             ;N/A
       MPI_Allreduce;            0.00;            0.07;             N/A;             N/A;              70             ;N/A
     MPI_Cart_create;            0.00;            0.01;             N/A;             N/A;               1             ;N/A
         MPI_Barrier;            0.00;            0.01;             N/A;             N/A;               5             ;N/A
           MPI_Irecv;            0.00;            0.01;             N/A;             N/A;            1242             ;N/A
            MPI_Scan;            0.00;            0.01;             N/A;             N/A;               1             ;N/A
       MPI_Comm_free;            0.00;            0.00;             N/A;             N/A;               1             ;N/A
          MPI_Reduce;            0.00;            0.00;             N/A;             N/A;               3             ;N/A
       MPI_Cart_rank;            0.00;            0.00;             N/A;             N/A;              32             ;N/A
        MPI_Cart_get;            0.00;            0.00;             N/A;             N/A;               1             ;N/A
       MPI_Comm_rank;            0.00;            0.00;             N/A;             N/A;               9             ;N/A
      MPI_Cart_shift;            0.00;            0.00;             N/A;             N/A;               3             ;N/A
       MPI_Type_size;            0.00;            0.00;             N/A;             N/A;               2             ;N/A
       MPI_Comm_size;            0.00;            0.00;             N/A;             N/A;               5             ;N/A

WARNING: No information about Volume of transfers. Set the APS_STAT_LEVEL value to 2 or greater to generate results. 
|#########################################################
| RANK 16
|#########################################################
Elapsed Time;1.60;sec
MPI Time;1.55;sec;96.60%
MPI Imbalance;0.00;sec;0.67%

Function;Time(sec);Time(%);Volume(MB);Volume(%);Calls;AvrMsgSize(B)
            MPI_Init;            1.47;           91.80;             N/A;             N/A;               1;             N/A
            MPI_Send;            0.04;            2.53;             N/A;             N/A;            1242;             N/A
            MPI_Wait;            0.02;            1.11;             N/A;             N/A;            1242;             N/A
           MPI_Bcast;            0.01;            0.74;             N/A;             N/A;              62;             N/A
        MPI_Finalize;            0.00;            0.25;             N/A;             N/A;               1;             N/A
       MPI_Allreduce;            0.00;            0.07;             N/A;             N/A;              70;             N/A
        MPI_Sendrecv;            0.00;            0.04;             N/A;             N/A;              66;             N/A
     MPI_Cart_create;            0.00;            0.02;             N/A;             N/A;               1;             N/A
         MPI_Barrier;            0.00;            0.01;             N/A;             N/A;               5;             N/A
            MPI_Scan;            0.00;            0.01;             N/A;             N/A;               1;             N/A
           MPI_Irecv;            0.00;            0.01;             N/A;             N/A;            1242;             N/A
          MPI_Reduce;            0.00;            0.00;             N/A;             N/A;               3;             N/A
       MPI_Comm_free;            0.00;            0.00;             N/A;             N/A;               1;             N/A
       MPI_Comm_rank;            0.00;            0.00;             N/A;             N/A;               9;             N/A
       MPI_Type_size;            0.00;            0.00;             N/A;             N/A;               2;             N/A
       MPI_Comm_size;            0.00;            0.00;             N/A;             N/A;               5;             N/A
       MPI_Cart_rank;            0.00;            0.00;             N/A;             N/A;              32;             N/A
        MPI_Cart_get;            0.00;            0.00;             N/A;             N/A;               1;             N/A
      MPI_Cart_shift;            0.00;            0.00;             N/A;             N/A;               3;             N/A
| TOTAL             ;            1.55;           96.60;             N/A;             N/A;            3989;             N/A

Function;Time(sec);Time(%);Volume(MB);Volume(%);Calls;MsgSize(B)
            MPI_Init;            1.47;           91.80;             N/A;             N/A;               1             ;N/A
            MPI_Send;            0.04;            2.53;             N/A;             N/A;            1242             ;N/A
            MPI_Wait;            0.02;            1.11;             N/A;             N/A;            1242             ;N/A
           MPI_Bcast;            0.01;            0.74;             N/A;             N/A;              62             ;N/A
