Benchmark,Size,Processes,Section,min time,avg time,max time,%varavg,%total
in.rhodo-single,32,16,Comm,0.20216,0.20772,0.22246,1.2,5.82
in.rhodo-single,32,16,Output,0.00073472,0.00075769,0.0010528,0.0,0.02
in.rhodo-single,32,16,Modify,0.27171,0.30553,0.31515,2.3,8.56
in.rhodo-single,32,16,Other,,0.02459,,,0.69
in.rhodo-single,32,32,Pair,0.77006,0.99372,1.073,6.1,49.32
in.rhodo-single,32,32,Bond,0.014112,0.058976,0.093726,12.4,2.93
in.rhodo-single,32,32,Kspace,0.34764,0.4303,0.64565,9.6,21.36
in.rhodo-single,32,32,Neigh,0.1568,0.15738,0.15813,0.1,7.81
in.rhodo-single,32,32,Comm,0.12597,0.13075,0.13711,0.8,6.49
in.rhodo-single,32,32,Output,0.0009443,0.00096177,0.0011961,0.0,0.05
in.rhodo-single,32,32,Modify,0.21464,0.22734,0.23558,1.2,11.28
in.rhodo-single,32,32,Other,,0.0155,,,0.77
in.rhodo-single,32,64,Pair,0.41099,0.48658,0.57571,5.8,39.24
in.rhodo-single,32,64,Bond,0.0047121,0.030267,0.050605,8.6,2.44
in.rhodo-single,32,64,Kspace,0.25236,0.35894,0.42743,6.7,28.95
in.rhodo-single,32,64,Neigh,0.096878,0.098265,0.099168,0.2,7.93
in.rhodo-single,32,64,Comm,0.11053,0.11502,0.11888,0.5,9.28
in.rhodo-single,32,64,Output,0.00056453,0.00057536,0.00080968,0.0,0.05
in.rhodo-single,32,64,Modify,0.13047,0.13956,0.14515,0.9,11.26
in.rhodo-single,32,64,Other,,0.01071,,,0.86
in.rhodo-single,256,1,Pair,33.15,33.15,33.15,0.0,67.15
in.rhodo-single,256,1,Bond,1.865,1.865,1.865,0.0,3.78
in.rhodo-single,256,1,Kspace,5.0161,5.0161,5.0161,0.0,10.16
in.rhodo-single,256,1,Neigh,4.2192,4.2192,4.2192,0.0,8.55
in.rhodo-single,256,1,Comm,1.3619,1.3619,1.3619,0.0,2.76
in.rhodo-single,256,1,Output,0.00093875,0.00093875,0.00093875,0.0,0.00
in.rhodo-single,256,1,Modify,3.6347,3.6347,3.6347,0.0,7.36
in.rhodo-single,256,1,Other,,0.1201,,,0.24
in.rhodo-single,256,2,Pair,16.847,16.97,17.093,3.0,67.14
in.rhodo-single,256,2,Bond,0.93912,0.93976,0.9404,0.1,3.72
in.rhodo-single,256,2,Kspace,2.5228,2.6451,2.7673,7.5,10.47
in.rhodo-single,256,2,Neigh,2.1076,2.1076,2.1076,0.0,8.34
in.rhodo-single,256,2,Comm,0.63595,0.63605,0.63614,0.0,2.52
in.rhodo-single,256,2,Output,0.00047218,0.0005029,0.00053362,0.0,0.00
in.rhodo-single,256,2,Modify,1.9081,1.9092,1.9102,0.1,7.55
in.rhodo-single,256,2,Other,,0.06692,,,0.26
in.rhodo-single,256,4,Pair,8.6549,8.675,8.6935,0.6,65.34
in.rhodo-single,256,4,Bond,0.47984,0.48302,0.48528,0.3,3.64
in.rhodo-single,256,4,Kspace,1.4396,1.4594,1.4807,1.4,10.99
in.rhodo-single,256,4,Neigh,1.0901,1.0909,1.0922,0.1,8.22
in.rhodo-single,256,4,Comm,0.39156,0.39383,0.39571,0.3,2.97
in.rhodo-single,256,4,Output,0.00027786,0.00029746,0.00034102,0.0,0.00
in.rhodo-single,256,4,Modify,1.1291,1.1326,1.1367,0.3,8.53
in.rhodo-single,256,4,Other,,0.04239,,,0.32
in.rhodo-single,256,8,Pair,4.4291,4.4955,4.6121,2.4,62.74
in.rhodo-single,256,8,Bond,0.2496,0.25172,0.25685,0.4,3.51
in.rhodo-single,256,8,Kspace,0.7742,0.89575,0.96174,5.6,12.50
in.rhodo-single,256,8,Neigh,0.58848,0.5892,0.59017,0.1,8.22
in.rhodo-single,256,8,Comm,0.25206,0.25819,0.26407,1.0,3.60
in.rhodo-single,256,8,Output,0.0001628,0.00017074,0.00022208,0.0,0.00
in.rhodo-single,256,8,Modify,0.62906,0.64241,0.65366,1.3,8.97
in.rhodo-single,256,8,Other,,0.03233,,,0.45
in.rhodo-single,256,16,Pair,2.0654,2.4511,2.5524,7.4,60.42
in.rhodo-single,256,16,Bond,0.11193,0.13526,0.14423,2.2,3.33
in.rhodo-single,256,16,Kspace,0.5027,0.61363,1.0237,15.7,15.13
in.rhodo-single,256,16,Neigh,0.33373,0.33627,0.33841,0.2,8.29
in.rhodo-single,256,16,Comm,0.14713,0.15255,0.16002,1.1,3.76
in.rhodo-single,256,16,Output,0.00013554,0.00014048,0.0002048,0.0,0.00
in.rhodo-single,256,16,Modify,0.32681,0.34605,0.35646,1.9,8.53
in.rhodo-single,256,16,Other,,0.0217,,,0.53
in.rhodo-single,256,32,Pair,1.0453,1.2623,1.3763,10.6,56.85
in.rhodo-single,256,32,Bond,0.057407,0.069813,0.078431,2.4,3.14
in.rhodo-single,256,32,Kspace,0.25751,0.37622,0.60445,20.4,16.94
in.rhodo-single,256,32,Neigh,0.18226,0.18292,0.18402,0.1,8.24
in.rhodo-single,256,32,Comm,0.09671,0.10081,0.11265,1.3,4.54
in.rhodo-single,256,32,Output,0.00012222,0.00012585,0.00018362,0.0,0.01
in.rhodo-single,256,32,Modify,0.18564,0.21238,0.22093,2.2,9.56
in.rhodo-single,256,32,Other,,0.01602,,,0.72
in.rhodo-single,256,64,Pair,0.53811,0.62399,0.7135,8.3,48.88
in.rhodo-single,256,64,Bond,0.030046,0.035132,0.041158,1.9,2.75
in.rhodo-single,256,64,Kspace,0.16357,0.25821,0.34887,13.5,20.23
in.rhodo-single,256,64,Neigh,0.096036,0.098124,0.099983,0.3,7.69
in.rhodo-single,256,64,Comm,0.079663,0.083545,0.089106,0.7,6.54
in.rhodo-single,256,64,Output,0.00015049,0.00015288,0.00021854,0.0,0.01
in.rhodo-single,256,64,Modify,0.15971,0.16477,0.17048,0.5,12.91
in.rhodo-single,256,64,Other,,0.01273,,,1.00
