Summary information
Application;lmp_intel_cpu_intelmpi
Report creation date;2022-05-30 09:14:29
Number of ranks;4
Ranks per node;4
OpenMP threads number, per Rank;1
HW Platform;Intel(R) Xeon(R) Processor code named Icelake
Frequency;2593983958
Logical core count per node;128
Collector type;Driverless Perf per-process counting
Used statistics;./in.rhodo-e-6.scaled_4n_1ont_256k_aps
Elapsed Time, s;80.46
SP GFLOPS;38.22
DP GFLOPS;5.37
Average CPU Frequency, GHz;                     12.90
Instructions Per Cycle Rate;5.85
MPI Time, s;1.71
MPI Time, % of Elapsed Time;8.47
MPI Imbalance, s;0.35
MPI Imbalance, % of Elapsed Time;1.74

Top 5 MPI functions (avg time)
Name;Time,sec;% from Elapsed time
MPI Hotspot 1 - MPI_Send, s;0.96
MPI Hotspot 1 - MPI_Send, % of Elapsed Time;4.76
MPI Hotspot 2 - MPI_Init, s;0.39
MPI Hotspot 2 - MPI_Init, % of Elapsed Time;1.95
MPI Hotspot 3 - MPI_Wait, s;0.18
MPI Hotspot 3 - MPI_Wait, % of Elapsed Time;0.91
MPI Hotspot 4 - MPI_Bcast, s;0.07
MPI Hotspot 4 - MPI_Bcast, % of Elapsed Time;0.35
MPI Hotspot 5 - MPI_Allreduce, s;0.06
MPI Hotspot 5 - MPI_Allreduce, % of Elapsed Time;0.32
Memory Stalls, % of Pipeline Slots;111.30
Cache Stalls, % of Cycles;86.30
DRAM Stalls, % of Cycles;14.80
Average DRAM Bandwidth;                 N/A
NUMA, % of Remote Accesses;11.30
Vectorization, %;190.80
SP FLOPs, % of uOps;51.50
Packed, % from SP FP;365.70
SP 128-bit, %;0.00
SP 256-bit, %;91.30
SP 512-bit, %;274.40
SP Scalar, % from SP FP;34.30
DP FLOPs, % of uOps;58.00
DP Packed, % from DP FP;35.20
DP 128-bit, %;0.00
DP 256-bit, %;0.00
DP 512-bit, %;35.20
DP Scalar, % from DP FP;364.80
Non-FP, % of uOps;290.50
FP Arith/Mem Rd Instr. Ratio;4.69
FP Arith/Mem Wr Instr. Ratio;15.06
Disk I/O Bound, s;0.00
Memory Footprint
Resident
Per node
Peak resident set size,MB;         1933.00
Peak resident set node;instance-20220530-1006
Average resident set size,MB;         1933.00
Per rank
Peak resident set size,MB;          484.00
Peak resident set rank;0
Average resident set size,MB;          483.25
Virtual
Per node
Peak memory consumption,MB;        15376.00
Peak memory consumption node;instance-20220530-1006
Average memory consumption,MB;        15376.00
Per rank
Peak memory consumption,MB;         3845.00
Peak memory consumption rank;1
Average memory consumption,MB;         3844.00
| Counters, Memory and Disk usage statistics for all Ranks
Elapsed Time, s
  MIN;           80.46 ;Node instance-20220530-1006
  MAX;           80.46 ;Node instance-20220530-1006
  AVG;           80.46 ;

MPI Time, s
Total;            6.83 ;all ranks
  MIN;            1.42 ;Rank 0
  MAX;            2.18 ;Rank 3
  AVG;            1.71 ;

MPI Time, % of Elapsed Time
  MIN;            7.08 ;Rank 0
  MAX;           10.59 ;Rank 3
  AVG;            8.47 ;
  OUTLIER BY THRESHOLD;           10.59 ;Rank 3

MPI Imbalance, s
Total;            1.40 ;all ranks
  MIN;            0.20 ;Rank 2
  MAX;            0.59 ;Rank 0
  AVG;            0.35 ;

MPI Imbalance, % of Elapsed Time
  MIN;            1.01 ;Rank 2
  MAX;            2.94 ;Rank 0
  AVG;            1.74 ;

MPI Hotspot 1 - MPI_Send, s
Total;            3.83 ;all ranks
  MIN;            0.91 ;Rank 0
  MAX;            1.02 ;Rank 3
  AVG;            0.96 ;

MPI Hotspot 1 - MPI_Send, % of Elapsed Time
  MIN;            4.43 ;Rank 0
  MAX;            5.09 ;Rank 3
  AVG;            4.76 ;

MPI Hotspot 2 - MPI_Init, s
Total;            1.57 ;all ranks
  MIN;            0.21 ;Rank 2
  MAX;            0.84 ;Rank 3
  AVG;            0.39 ;
  OUTLIER BY STATISTIC;            0.84 ;Rank 3

MPI Hotspot 2 - MPI_Init, % of Elapsed Time
  MIN;            1.00 ;Rank 2
  MAX;            4.19 ;Rank 3
  AVG;            1.95 ;
  OUTLIER BY STATISTIC;            4.19 ;Rank 3

MPI Hotspot 3 - MPI_Wait, s
Total;            0.73 ;all ranks
  MIN;            0.13 ;Rank 0
  MAX;            0.28 ;Rank 1
  AVG;            0.18 ;

MPI Hotspot 3 - MPI_Wait, % of Elapsed Time
  MIN;            0.62 ;Rank 0
  MAX;            1.41 ;Rank 1
  AVG;            0.91 ;

MPI Hotspot 4 - MPI_Bcast, s
Total;            0.28 ;all ranks
  MIN;            0.05 ;Rank 3
  MAX;            0.10 ;Rank 1
  AVG;            0.07 ;

MPI Hotspot 4 - MPI_Bcast, % of Elapsed Time
  MIN;            0.25 ;Rank 3
  MAX;            0.49 ;Rank 1
  AVG;            0.35 ;

MPI Hotspot 5 - MPI_Allreduce, s
Total;            0.25 ;all ranks
  MIN;            0.03 ;Rank 0
  MAX;            0.10 ;Rank 1
  AVG;            0.06 ;

MPI Hotspot 5 - MPI_Allreduce, % of Elapsed Time
  MIN;            0.13 ;Rank 0
  MAX;            0.48 ;Rank 1
  AVG;            0.32 ;

OpenMP threads number, per Rank
  MIN;            1.00 ;Rank 0
  MAX;            1.00 ;Rank 3
  AVG;            1.00 ;

Disk I/O Bound, s
Total;            0.00 ;all ranks
  MIN;            0.00 ;Rank 0
  MAX;            0.00 ;Rank 3
  AVG;            0.00 ;

Resident Memory Usage per Rank, MB
Total;         1933.00 ;all ranks
  MIN;          483.00 ;Rank 1
  MAX;          484.00 ;Rank 0
  AVG;          483.25 ;

Resident Memory Usage per Node, MB
Total;         1933.00 ;all nodes
  MIN;         1933.00 ;Node instance-20220530-1006
  MAX;         1933.00 ;Node instance-20220530-1006
  AVG;         1933.00 ;

Virtual Memory Usage per Rank, MB
Total;        15376.00 ;all ranks
  MIN;         3843.00 ;Rank 2
  MAX;         3845.00 ;Rank 1
  AVG;         3844.00 ;

Virtual Memory Usage per Node, MB
Total;        15376.00 ;all nodes
  MIN;        15376.00 ;Node instance-20220530-1006
  MAX;        15376.00 ;Node instance-20220530-1006
  AVG;        15376.00 ;

Instructions Per Cycle Rate
  MIN;            5.85 ;Node instance-20220530-1006
  MAX;            5.85 ;Node instance-20220530-1006
  AVG;            5.85 ;

Average CPU Frequency, Hz
  MIN;  12901958977.30 ;Node instance-20220530-1006
  MAX;  12901958977.30 ;Node instance-20220530-1006
  AVG;  12901958977.30 ;

Physical Core Utilization, %
  MIN;            6.10 ;Node instance-20220530-1006
  MAX;            6.10 ;Node instance-20220530-1006
  AVG;            6.10 ;

Average Physical Core Utilization, out of 256 Physical Cores
  MIN;            3.94 ;Node instance-20220530-1006
  MAX;            3.94 ;Node instance-20220530-1006
  AVG;            3.94 ;

Memory Stalls, % of Pipeline Slots
  MIN;          111.30 ;Node instance-20220530-1006
  MAX;          111.30 ;Node instance-20220530-1006
  AVG;          111.30 ;

Cache Stalls, % of Cycles
  MIN;           86.30 ;Node instance-20220530-1006
  MAX;           86.30 ;Node instance-20220530-1006
  AVG;           86.30 ;

DRAM Stalls, % of Cycles
  MIN;           14.80 ;Node instance-20220530-1006
  MAX;           14.80 ;Node instance-20220530-1006
  AVG;           14.80 ;

NUMA, % of Remote Accesses
  MIN;           11.30 ;Node instance-20220530-1006
  MAX;           11.30 ;Node instance-20220530-1006
  AVG;           11.30 ;

SP GFLOPS
Total;           38.22 ;all nodes
  MIN;           38.22 ;Node instance-20220530-1006
  MAX;           38.22 ;Node instance-20220530-1006
  AVG;           38.22 ;

DP GFLOPS
Total;            5.37 ;all nodes
  MIN;            5.37 ;Node instance-20220530-1006
  MAX;            5.37 ;Node instance-20220530-1006
  AVG;            5.37 ;

Vectorization, %
  MIN;          190.80 ;Node instance-20220530-1006
  MAX;          190.80 ;Node instance-20220530-1006
  AVG;          190.80 ;

SP FLOPs, % of uOps
  MIN;           51.50 ;Node instance-20220530-1006
  MAX;           51.50 ;Node instance-20220530-1006
  AVG;           51.50 ;

Packed, % from SP FP
  MIN;          365.70 ;Node instance-20220530-1006
  MAX;          365.70 ;Node instance-20220530-1006
  AVG;          365.70 ;

SP 128-bit, %
  MIN;            0.00 ;Node instance-20220530-1006
  MAX;            0.00 ;Node instance-20220530-1006
  AVG;            0.00 ;

SP 256-bit, %
  MIN;           91.30 ;Node instance-20220530-1006
  MAX;           91.30 ;Node instance-20220530-1006
  AVG;           91.30 ;

SP 512-bit, %
  MIN;          274.40 ;Node instance-20220530-1006
  MAX;          274.40 ;Node instance-20220530-1006
  AVG;          274.40 ;

SP Scalar, % from SP FP
  MIN;           34.30 ;Node instance-20220530-1006
  MAX;           34.30 ;Node instance-20220530-1006
  AVG;           34.30 ;

DP FLOPs, % of uOps
  MIN;           58.00 ;Node instance-20220530-1006
  MAX;           58.00 ;Node instance-20220530-1006
  AVG;           58.00 ;

DP Packed, % from DP FP
  MIN;           35.20 ;Node instance-20220530-1006
  MAX;           35.20 ;Node instance-20220530-1006
  AVG;           35.20 ;

DP 128-bit, %
  MIN;            0.00 ;Node instance-20220530-1006
  MAX;            0.00 ;Node instance-20220530-1006
  AVG;            0.00 ;

DP 256-bit, %
  MIN;            0.00 ;Node instance-20220530-1006
  MAX;            0.00 ;Node instance-20220530-1006
  AVG;            0.00 ;

DP 512-bit, %
  MIN;           35.20 ;Node instance-20220530-1006
  MAX;           35.20 ;Node instance-20220530-1006
  AVG;           35.20 ;

DP Scalar, % from DP FP
  MIN;          364.80 ;Node instance-20220530-1006
  MAX;          364.80 ;Node instance-20220530-1006
  AVG;          364.80 ;

Non-FP, % of uOps
  MIN;          290.50 ;Node instance-20220530-1006
  MAX;          290.50 ;Node instance-20220530-1006
  AVG;          290.50 ;

FP Arith/Mem Rd Instr. Ratio
  MIN;            4.69 ;Node instance-20220530-1006
  MAX;            4.69 ;Node instance-20220530-1006
  AVG;            4.69 ;

FP Arith/Mem Wr Instr. Ratio
  MIN;           15.06 ;Node instance-20220530-1006
  MAX;           15.06 ;Node instance-20220530-1006
  AVG;           15.06 ;

| MPI Time per Rank for all Ranks
Rank;Elapsed Time(sec);    MPI;Time(sec);    MPI;Time(%);Imbalance(sec);Imbalance(%)
  0003 ;           20.46;            2.18;          10.64;            0.26;           1.26
  0001 ;           19.91;            1.80;           9.03;            0.35;           1.77
  0002 ;           19.83;            1.44;           7.26;            0.20;           1.01
