Summary information
Application;lmp_intel_cpu_intelmpi
Report creation date;2022-05-31 16:04:04
Number of ranks;64
Ranks per node;64
OpenMP threads number, per Rank;1
HW Platform;Intel(R) Xeon(R) Processor code named Icelake
Frequency;2593983869
Logical core count per node;128
Collector type;Driverless Perf per-process counting
Used statistics;./in.lj-double_64n_1ont_32k_aps
Elapsed Time, s;7.96
SP GFLOPS;0.00
DP GFLOPS;0.68
Average CPU Frequency, GHz;                    172.52
Instructions Per Cycle Rate;1.63
MPI Time, s;3.21
MPI Time, % of Elapsed Time;96.89
MPI Imbalance, s;0.85
MPI Imbalance, % of Elapsed Time;25.90

Top 5 MPI functions (avg time)
Name;Time,sec;% from Elapsed time
MPI Hotspot 1 - MPI_Init, s;2.28
MPI Hotspot 1 - MPI_Init, % of Elapsed Time;69.80
MPI Hotspot 2 - MPI_Wait, s;0.71
MPI Hotspot 2 - MPI_Wait, % of Elapsed Time;21.77
MPI Hotspot 3 - MPI_Allreduce, s;0.10
MPI Hotspot 3 - MPI_Allreduce, % of Elapsed Time;3.16
MPI Hotspot 4 - MPI_Sendrecv, s;0.05
MPI Hotspot 4 - MPI_Sendrecv, % of Elapsed Time;1.43
MPI Hotspot 5 - MPI_Bcast, s;0.03
MPI Hotspot 5 - MPI_Bcast, % of Elapsed Time;0.93
Memory Stalls, % of Pipeline Slots;8.81
Cache Stalls, % of Cycles;11.80
DRAM Stalls, % of Cycles;0.75
Average DRAM Bandwidth;                 N/A
NUMA, % of Remote Accesses;2.43
Vectorization, %;81.09
SP FLOPs, % of uOps;0.00
DP FLOPs, % of uOps;0.11
DP Packed, % from DP FP;81.09
DP 128-bit, %;0.00
DP 256-bit, %;0.00
DP 512-bit, %;81.09
DP Scalar, % from DP FP;18.91
Non-FP, % of uOps;99.89
FP Arith/Mem Rd Instr. Ratio;0.00
FP Arith/Mem Wr Instr. Ratio;0.01
Disk I/O Bound, s;0.00
Memory Footprint
Resident
Per node
Peak resident set size,MB;         8103.00
Peak resident set node;instance-20220530-1006
Average resident set size,MB;         8103.00
Per rank
Peak resident set size,MB;          131.00
Peak resident set rank;0
Average resident set size,MB;          126.61
Virtual
Per node
Peak memory consumption,MB;       650142.00
Peak memory consumption node;instance-20220530-1006
Average memory consumption,MB;       650142.00
Per rank
Peak memory consumption,MB;        10163.00
Peak memory consumption rank;63
Average memory consumption,MB;        10158.47
| Counters, Memory and Disk usage statistics for all Ranks
Elapsed Time, s
  MIN;            3.06 ;Rank 0
  MAX;            7.96 ;Rank 3
  AVG;            3.31 ;

MPI Time, s
Total;          205.50 ;all ranks
  MIN;            2.91 ;Rank 0
  MAX;            7.87 ;Rank 3
  AVG;            3.21 ;
  OUTLIER BY STATISTIC;            7.87 ;Rank 3
  OUTLIER BY STATISTIC;            3.48 ;Rank 11

MPI Time, % of Elapsed Time
  MIN;           95.13 ;Rank 0
  MAX;           98.77 ;Rank 3
  AVG;           96.89 ;
  OUTLIER BY STATISTIC;           98.77 ;Rank 3
  OUTLIER BY STATISTIC;           95.13 ;Rank 0
  OUTLIER BY STATISTIC;           95.36 ;Rank 32

MPI Imbalance, s
Total;           54.21 ;all ranks
  MIN;            0.42 ;Rank 32
  MAX;            0.89 ;Rank 46
  AVG;            0.85 ;
  OUTLIER BY STATISTIC;            0.42 ;Rank 32
  OUTLIER BY STATISTIC;            0.43 ;Rank 0

MPI Imbalance, % of Elapsed Time
  MIN;           10.79 ;Rank 3
  MAX;           27.91 ;Rank 46
  AVG;           25.90 ;
  OUTLIER BY STATISTIC;           10.79 ;Rank 3
  OUTLIER BY STATISTIC;           13.66 ;Rank 32
  OUTLIER BY STATISTIC;           13.99 ;Rank 0

MPI Hotspot 1 - MPI_Init, s
Total;          145.77 ;all ranks
  MIN;            1.99 ;Rank 0
  MAX;            6.93 ;Rank 3
  AVG;            2.28 ;
  OUTLIER BY STATISTIC;            6.93 ;Rank 3
  OUTLIER BY STATISTIC;            2.54 ;Rank 11

MPI Hotspot 1 - MPI_Init, % of Elapsed Time
  MIN;           30.32 ;Rank 21
  MAX;          226.42 ;Rank 3
  AVG;           69.80 ;
  OUTLIER BY STATISTIC;          226.42 ;Rank 3
  OUTLIER BY STATISTIC;           30.32 ;Rank 21
  OUTLIER BY STATISTIC;           77.94 ;Rank 11

MPI Hotspot 2 - MPI_Wait, s
Total;           45.54 ;all ranks
  MIN;            0.68 ;Rank 36
  MAX;            0.76 ;Rank 40
  AVG;            0.71 ;

MPI Hotspot 2 - MPI_Wait, % of Elapsed Time
  MIN;            9.51 ;Rank 42
  MAX;           23.89 ;Rank 32
  AVG;           21.77 ;
  OUTLIER BY STATISTIC;            9.51 ;Rank 42

MPI Hotspot 3 - MPI_Allreduce, s
Total;            6.61 ;all ranks
  MIN;            0.09 ;Rank 0
  MAX;            0.10 ;Rank 13
  AVG;            0.10 ;
  OUTLIER BY STATISTIC;            0.09 ;Rank 0

MPI Hotspot 3 - MPI_Allreduce, % of Elapsed Time
  MIN;            1.30 ;Rank 33
  MAX;            3.39 ;Rank 47
  AVG;            3.16 ;
  OUTLIER BY STATISTIC;            1.30 ;Rank 33
  OUTLIER BY STATISTIC;            2.69 ;Rank 0
  OUTLIER BY STATISTIC;            2.89 ;Rank 36

MPI Hotspot 4 - MPI_Sendrecv, s
Total;            3.01 ;all ranks
  MIN;            0.00 ;Rank 34
