/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,9.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;17.070896
1;SP GFLOPS;6.128833
1;DP GFLOPS;0.907074
1;x87 GFLOPS;0.0
1;IPC;1.162618
1;Average CPU Frequency;3035359356.150754
1;Total Thread Count;
1;CPU Time;14.799242
0;Effective Physical Core Utilization;1.4% (0.867 out of 64)
1;Effective Logical Core Utilization;0.7% (0.867 out of 128)
0;Memory Bound;38.6
1;Cache Bound;24.1
1;DRAM Bound;9.6
1;NUMA: % of Remote Accesses;3.8
0;Vectorization;45.7
1;Instruction Mix;
2;SP FLOPs;11.9
3;Packed;94.3
4;128-bit;0.0
4;256-bit;10.7
4;512-bit;83.6
3;Scalar;5.7
2;DP FLOPs;15.6
3;Packed;8.7
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;8.7
3;Scalar;91.3
2;x87 FLOPs;0.0
2;Non-FP;72.5
1;FP Arith/Mem Rd Instr. Ratio;1.134860
1;FP Arith/Mem Wr Instr. Ratio;3.622051
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo-e-6.scaled_2048" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;7
1;Computer Name;instance-20220601-1914
1;Result Size;3286288
1;Collection start time;18:44:56 01/06/2022 UTC
1;Collection stop time;18:45:13 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979088
2;Logical CPU Count;128
