/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220526/hwmetrics/results.instance-20220526-1048,10.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;7.992735
1;SP GFLOPS;0.760207
1;DP GFLOPS;0.400676
1;x87 GFLOPS;0.0
1;IPC;0.976067
1;Average CPU Frequency;3113658488.886512
1;Total Thread Count;
1;CPU Time;7.444740
0;Effective Physical Core Utilization;1.5% (0.937 out of 64)
1;Effective Logical Core Utilization;0.7% (0.931 out of 128)
0;Memory Bound;21.7
1;Cache Bound;13.1
1;DRAM Bound;9.5
1;NUMA: % of Remote Accesses;0.3
0;Vectorization;38.1
1;Instruction Mix;
2;SP FLOPs;2.5
3;Packed;51.5
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;51.5
3;Scalar;48.5
2;DP FLOPs;3.8
3;Packed;29.3
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;29.3
3;Scalar;70.7
2;x87 FLOPs;0.0
2;Non-FP;93.7
1;FP Arith/Mem Rd Instr. Ratio;0.253453
1;FP Arith/Mem Wr Instr. Ratio;0.584594
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chain.scaled_2048" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;9
1;Computer Name;instance-20220526-1048
1;Result Size;3286249
1;Collection start time;17:35:19 26/05/2022 UTC
1;Collection stop time;17:35:27 26/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593975909
2;Logical CPU Count;128
