/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220703/hwmetrics/results.instance-20220703-1452,3.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;11.533038
1;SP GFLOPS;4.016038
1;DP GFLOPS;1.366630
1;x87 GFLOPS;0.0
1;IPC;0.992292
1;Average CPU Frequency;3062339745.589353
1;Total Thread Count;
1;CPU Time;9.543012
0;Effective Physical Core Utilization;1.3% (0.833 out of 64)
1;Effective Logical Core Utilization;0.6% (0.827 out of 128)
0;Memory Bound;32.0
1;Cache Bound;32.8
1;DRAM Bound;1.0
1;NUMA: % of Remote Accesses;38.9
0;Vectorization;88.9
1;Instruction Mix;
2;SP FLOPs;7.0
3;Packed;100.0
4;128-bit;1.1
4;256-bit;0.0
4;512-bit;98.9
3;Scalar;0.0
2;DP FLOPs;6.0
3;Packed;75.9
4;128-bit;0.0
4;256-bit;0.4
4;512-bit;75.5
3;Scalar;24.1
2;x87 FLOPs;0.0
2;Non-FP;87.0
1;FP Arith/Mem Rd Instr. Ratio;0.694061
1;FP Arith/Mem Wr Instr. Ratio;1.658292
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../bin/lmp_intel_cpu_intelmpi" "-in" "in.eam-long" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.15.0-1007-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;3
1;Computer Name;instance-20220703-1452
1;Result Size;3304632
1;Collection start time;16:38:55 03/07/2022 UTC
1;Collection stop time;16:39:07 03/07/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593977970
2;Logical CPU Count;128
