/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,5.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;5.801211
1;SP GFLOPS;5.283566
1;DP GFLOPS;0.881095
1;x87 GFLOPS;0.0
1;IPC;0.809488
1;Average CPU Frequency;2925173916.872809
1;Total Thread Count;
1;CPU Time;5.146487
0;Effective Physical Core Utilization;1.4% (0.901 out of 64)
1;Effective Logical Core Utilization;0.7% (0.887 out of 128)
0;Memory Bound;38.4
1;Cache Bound;34.2
1;DRAM Bound;4.2
1;NUMA: % of Remote Accesses;0.9
0;Vectorization;92.2
1;Instruction Mix;
2;SP FLOPs;10.9
3;Packed;98.1
4;128-bit;0.5
4;256-bit;0.0
4;512-bit;97.6
3;Scalar;1.9
2;DP FLOPs;4.5
3;Packed;77.6
4;128-bit;0.0
4;256-bit;0.7
4;512-bit;76.9
3;Scalar;22.4
2;x87 FLOPs;0.0
2;Non-FP;84.6
1;FP Arith/Mem Rd Instr. Ratio;0.925712
1;FP Arith/Mem Wr Instr. Ratio;2.585155
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.eam.scaled_864" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;2
1;Computer Name;instance-20220601-1914
1;Result Size;3286252
1;Collection start time;23:07:12 01/06/2022 UTC
1;Collection stop time;23:07:18 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979063
2;Logical CPU Count;128
