/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220531/hwmetrics/results.instance-20220530-1006,0.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;5.107648
1;SP GFLOPS;0.515343
1;DP GFLOPS;0.049320
1;x87 GFLOPS;0.0
1;IPC;1.572729
1;Average CPU Frequency;3266127868.761086
1;Total Thread Count;
1;CPU Time;2.448931
0;Effective Physical Core Utilization;0.8% (0.495 out of 64)
1;Effective Logical Core Utilization;0.4% (0.479 out of 128)
0;Memory Bound;10.1
1;Cache Bound;12.2
1;DRAM Bound;0.9
1;NUMA: % of Remote Accesses;3.6
0;Vectorization;50.0
1;Instruction Mix;
2;SP FLOPs;3.0
3;Packed;68.3
4;128-bit;5.2
4;256-bit;56.7
4;512-bit;6.4
3;Scalar;31.7
2;DP FLOPs;1.2
3;Packed;5.8
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;5.8
3;Scalar;94.2
2;x87 FLOPs;0.0
2;Non-FP;95.8
1;FP Arith/Mem Rd Instr. Ratio;0.152123
1;FP Arith/Mem Wr Instr. Ratio;0.320175
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chain.scaled" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;6
1;Computer Name;instance-20220530-1006
1;Result Size;3286231
1;Collection start time;15:04:54 31/05/2022 UTC
1;Collection stop time;15:04:59 31/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593983912
2;Logical CPU Count;128
