/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,20.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;2.884972
1;SP GFLOPS;1.121727
1;DP GFLOPS;0.174253
1;x87 GFLOPS;0.0
1;IPC;0.834747
1;Average CPU Frequency;2379475746.274596
1;Total Thread Count;
1;CPU Time;0.644548
0;Effective Physical Core Utilization;0.4% (0.248 out of 64)
1;Effective Logical Core Utilization;0.2% (0.223 out of 128)
0;Memory Bound;38.6
1;Cache Bound;32.2
1;DRAM Bound;3.5
1;NUMA: % of Remote Accesses;3.9
0;Vectorization;92.4
1;Instruction Mix;
2;SP FLOPs;11.3
3;Packed;98.7
4;128-bit;0.6
4;256-bit;0.0
4;512-bit;98.1
3;Scalar;1.3
2;DP FLOPs;4.4
3;Packed;76.1
4;128-bit;0.0
4;256-bit;0.6
4;512-bit;75.5
3;Scalar;23.9
2;x87 FLOPs;0.0
2;Non-FP;84.3
1;FP Arith/Mem Rd Instr. Ratio;0.752596
1;FP Arith/Mem Wr Instr. Ratio;1.902930
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.eam.scaled" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;5
1;Computer Name;instance-20220601-1914
1;Result Size;3286199
1;Collection start time;23:03:26 01/06/2022 UTC
1;Collection stop time;23:03:29 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979141
2;Logical CPU Count;128
