/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220526/hwmetrics/results.instance-20220526-1048,3.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;7.272324
1;SP GFLOPS;0.046560
1;DP GFLOPS;0.012537
1;x87 GFLOPS;0.0
1;IPC;0.909593
1;Average CPU Frequency;1981039181.006307
1;Total Thread Count;
1;CPU Time;0.283461
0;Effective Physical Core Utilization;0.1% (0.053 out of 64)
1;Effective Logical Core Utilization;0.0% (0.039 out of 128)
0;Memory Bound;38.7
1;Cache Bound;20.8
1;DRAM Bound;6.3
1;NUMA: % of Remote Accesses;0.5
0;Vectorization;90.2
1;Instruction Mix;
2;SP FLOPs;4.7
3;Packed;100.0
4;128-bit;0.1
4;256-bit;0.0
4;512-bit;99.9
3;Scalar;0.0
2;DP FLOPs;3.2
3;Packed;75.9
4;128-bit;0.0
4;256-bit;0.2
4;512-bit;75.8
3;Scalar;24.1
2;x87 FLOPs;0.0
2;Non-FP;92.1
1;FP Arith/Mem Rd Instr. Ratio;0.312569
1;FP Arith/Mem Wr Instr. Ratio;0.730550
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.eam" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;3
1;Computer Name;instance-20220526-1048
1;Result Size;3304425
1;Collection start time;17:40:50 26/05/2022 UTC
1;Collection stop time;17:40:57 26/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593975883
2;Logical CPU Count;128
