Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.9,1493588842091,96,15558217105.1,15221133513,15743481918,114365542.7,CUDA_API,cuCtxCreate_v2
36.7,884988768240,96,9218633002.5,8909631948,9472426727,161561284.3,CUDA_API,cuCtxDestroy_v2
0.4,8613785612,336,25636266.7,9805,187609578,58803433.1,CUDA_API,cuMemHostAlloc
0.3,6468350725,68544,94367.9,1450,9971266,671789.0,CUDA_API,cuEventSynchronize
0.3,6179505092,864,7152205.0,5852,106511886,19715597.5,CUDA_API,cuMemFreeHost
0.1,3437739724,1680,2046273.6,3897,59267332,6299159.5,CUDA_API,cuMemFree_v2
0.1,2531940009,1680,1507107.1,3036,60857658,6560845.9,CUDA_API,cuMemAlloc_v2
0.0,948531020,1872,506693.9,10790,1460107,334025.1,CUDA_API,cuMemcpyHtoD_v2
0.0,750186022,17568,42701.8,1568,212959,35328.4,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,645687759,4848,133186.4,124543,177312,5795.6,CUDA_KERNEL,k_charmm_long
0.0,639655860,4848,131942.2,117247,186015,10337.3,CUDA_KERNEL,make_rho
0.0,447565459,128064,3494.9,1583,74602,2866.3,CUDA_API,cuEventRecord
0.0,413732301,576,718285.2,668222,816956,44738.0,CUDA_KERNEL,calc_neigh_list_cell
0.0,270293783,21744,12430.7,4778,73920,5775.3,CUDA_API,cuLaunchKernel
0.0,217873457,528,412639.1,5053,7869187,1386678.8,CUDA_API,cuMemAllocHost_v2
0.0,212356906,15696,13529.4,3947,55412,6867.7,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,158658684,24864,6381.1,1760,67616,4123.3,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,157618343,24768,6363.8,3392,111028,2452.1,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,155519441,4848,32079.1,27967,78239,4694.5,CUDA_KERNEL,interp
0.0,118650083,4848,24474.0,12243,81811,5906.9,CUDA_API,cuMemsetD32Async
0.0,106417650,576,184752.9,169055,217215,10456.0,CUDA_KERNEL,kernel_special
0.0,85010644,96,885527.5,80500,1906456,437647.1,CUDA_API,cuMemGetInfo_v2
0.0,49776925,4992,9971.3,1568,81248,13493.4,MEMORY_OPER,[CUDA memset]
0.0,43597793,240,181657.5,92635,469478,38626.4,CUDA_API,cuModuleLoadDataEx
0.0,41212106,4848,8500.8,3967,66752,7363.0,CUDA_KERNEL,particle_map
0.0,36640694,1056,34697.6,1836,810179,101057.3,CUDA_API,cuStreamSynchronize
0.0,5300069,576,9201.5,7263,32448,2596.4,CUDA_KERNEL,transpose
0.0,4681193,96,48762.4,31552,128389,20367.3,CUDA_API,cuMemcpyDtoH_v2
0.0,2044255,528,3871.7,3168,5120,443.0,CUDA_KERNEL,kernel_zero
0.0,2039909,2016,1011.9,395,14027,1122.3,CUDA_API,cuEventCreate
0.0,1381364,144,9592.8,4419,30773,4914.5,CUDA_API,cuMemsetD8Async
0.0,1363674,2016,676.4,257,12573,949.1,CUDA_API,cuEventDestroy_v2
0.0,372031,96,3875.3,3488,4737,208.6,CUDA_KERNEL,kernel_info
0.0,285370,48,5945.2,5401,7850,570.4,CUDA_API,cuInit

