Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.9,904804056092,72,12566723001.3,12235348282,12875920988,206985426.8,CUDA_API,cuCtxCreate_v2
34.0,481578145185,72,6688585349.8,6283396272,6820322536,97830218.4,CUDA_API,cuCtxDestroy_v2
0.9,12220681555,21852,559247.7,1473,11055544,1457782.5,CUDA_API,cuEventSynchronize
0.3,3770459627,216,17455831.6,6247,112884824,38196749.3,CUDA_API,cuMemHostAlloc
0.3,3713532006,432,8596138.9,7116,75143490,15907389.4,CUDA_API,cuMemFreeHost
0.2,3400210063,2916,1166052.8,15790,2288120,531692.1,CUDA_API,cuMemcpyHtoD_v2
0.2,2832063614,946,2993724.8,3908,52657868,9764834.3,CUDA_API,cuMemAlloc_v2
0.2,2487753360,946,2629760.4,4977,23993529,5932368.1,CUDA_API,cuMemFree_v2
0.0,269911639,8820,30602.2,1472,81535,18256.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,241726295,4176,57884.6,1920,106880,22045.8,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,140460368,37008,3795.4,1559,41468,3253.5,CUDA_API,cuEventRecord
0.0,115862581,216,536400.8,5282,1721783,738022.6,CUDA_API,cuMemAllocHost_v2
0.0,114873214,6912,16619.4,5118,69277,8793.9,CUDA_API,cuLaunchKernel
0.0,100869004,936,107766.0,103936,112767,873.9,CUDA_KERNEL,calc_neigh_list_cell
0.0,92734348,792,117088.8,1896,3139420,382571.9,CUDA_API,cuStreamSynchronize
0.0,87793256,5904,14870.1,3637,105471,7598.2,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,62099766,3636,17079.1,11040,37248,4265.8,CUDA_KERNEL,k_lj_fast
0.0,30588906,4104,7453.4,3505,31534,2279.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,26022262,144,180710.2,92998,461154,44837.2,CUDA_API,cuModuleLoadDataEx
0.0,25454222,36,707061.7,115375,1344316,359259.7,CUDA_API,cuMemGetInfo_v2
0.0,13602749,936,14532.9,12703,16160,485.3,CUDA_KERNEL,kernel_special
0.0,8261318,936,8826.2,7648,18176,1345.7,CUDA_KERNEL,transpose
0.0,3153382,72,43797.0,32110,122162,18452.6,CUDA_API,cuMemcpyDtoH_v2
0.0,1444423,1152,1253.8,399,27022,1606.9,CUDA_API,cuEventCreate
0.0,1308215,396,3303.6,2751,4704,292.9,CUDA_KERNEL,kernel_zero
0.0,769970,1152,668.4,257,11554,551.5,CUDA_API,cuEventDestroy_v2
0.0,464831,36,12912.0,10381,19818,2053.6,CUDA_API,cuMemsetD8Async
0.0,267270,72,3712.1,3360,4224,291.3,CUDA_KERNEL,kernel_info
0.0,213566,36,5932.4,5357,7808,620.2,CUDA_API,cuInit
0.0,81602,36,2266.7,2016,2656,189.0,MEMORY_OPER,[CUDA memset]

