Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
57.7,841235908723,72,11683832065.6,11187974988,12073195680,300383080.4,CUDA_API,cuCtxCreate_v2
34.1,496607792148,72,6897330446.5,6700391444,7026888857,61406778.7,CUDA_API,cuCtxDestroy_v2
5.9,86447783083,51408,1681601.8,1471,81445735,7130521.6,CUDA_API,cuEventSynchronize
0.5,7684934058,1260,6099154.0,5871,26643647,9687447.9,CUDA_API,cuMemFree_v2
0.4,5394069500,1260,4281007.5,3805,47123053,11448547.2,CUDA_API,cuMemAlloc_v2
0.4,5110554705,1404,3639996.2,10560,7956696,2340437.3,CUDA_API,cuMemcpyHtoD_v2
0.3,4055586886,648,6258621.7,7752,78332237,14436502.1,CUDA_API,cuMemFreeHost
0.3,3828427457,252,15192172.4,9745,114525883,36445260.5,CUDA_API,cuMemHostAlloc
0.2,2359111805,13176,179046.1,1503,6746442,753564.4,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,1389515846,3636,382155.1,354781,413629,8059.4,CUDA_KERNEL,k_charmm_long
0.0,666474740,432,1542765.6,1347221,1684787,96865.4,CUDA_KERNEL,calc_neigh_list_cell
0.0,528736043,3636,145417.0,135743,160831,4355.9,CUDA_KERNEL,make_rho
0.0,356881198,96048,3715.7,1583,79537,3901.2,CUDA_API,cuEventRecord
0.0,310481674,18648,16649.6,1952,57503,12764.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,215433709,16308,13210.3,5117,81965,7766.2,CUDA_API,cuLaunchKernel
0.0,183540803,11772,15591.3,4257,67381,8728.5,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,166428927,432,385252.1,362173,417725,9989.4,CUDA_KERNEL,kernel_special
0.0,142185067,396,359053.2,4975,6202235,822540.9,CUDA_API,cuMemAllocHost_v2
0.0,128518452,3636,35346.1,32768,46464,1345.2,CUDA_KERNEL,interp
0.0,111845239,18576,6021.0,3401,40684,2184.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,96849535,792,122284.8,1868,3358792,409407.4,CUDA_API,cuStreamSynchronize
0.0,91729921,3744,24500.5,6513,247793,9122.0,CUDA_API,cuMemsetD8Async
0.0,49856029,72,692444.8,90337,1447182,347303.8,CUDA_API,cuMemGetInfo_v2
0.0,38921059,3636,10704.4,5952,30623,5398.2,CUDA_KERNEL,particle_map
0.0,33315926,180,185088.5,89783,466679,43951.9,CUDA_API,cuModuleLoadDataEx
0.0,31672128,3744,8459.4,1503,27328,6212.5,MEMORY_OPER,[CUDA memset]
0.0,9887076,432,22886.8,20192,35424,3281.3,CUDA_KERNEL,transpose
0.0,2971228,72,41267.1,30861,113763,11670.4,CUDA_API,cuMemcpyDtoH_v2
0.0,1939350,1512,1282.6,248,38175,2403.3,CUDA_API,cuEventDestroy_v2
0.0,1665615,1512,1101.6,376,21538,1336.1,CUDA_API,cuEventCreate
0.0,1315054,396,3320.8,2719,5344,297.2,CUDA_KERNEL,kernel_zero
0.0,263898,72,3665.3,3360,4512,276.7,CUDA_KERNEL,kernel_info
0.0,207087,36,5752.4,5460,6292,199.3,CUDA_API,cuInit

