Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
60.3,89925274840,24,3746886451.7,3543984773,3798811075,62871871.0,CUDA_API,cuCtxCreate_v2
31.8,47427337668,24,1976139069.5,1883483668,2097621317,95587619.8,CUDA_API,cuCtxDestroy_v2
3.0,4498425828,99096,45394.6,1476,3259274,218556.1,CUDA_API,cuEventSynchronize
1.0,1434234940,25692,55824.2,1568,162975,40962.6,MEMORY_OPER,[CUDA memcpy HtoD]
0.7,979573425,7212,135825.5,123712,149537,3625.5,CUDA_KERNEL,k_charmm_long
0.4,568546582,804,707147.5,678110,748254,17699.7,CUDA_KERNEL,calc_neigh_list_cell
0.4,556682789,7212,77188.4,68256,114464,4945.2,CUDA_KERNEL,make_rho
0.3,513372901,183936,2791.0,1683,68423,1339.3,CUDA_API,cuEventRecord
0.3,432825180,2448,176807.7,10705,538585,89492.6,CUDA_API,cuMemcpyHtoD_v2
0.3,423793229,84,5045157.5,7628,32268037,10135213.4,CUDA_API,cuMemHostAlloc
0.2,294786290,31416,9383.3,5250,71522,3467.3,CUDA_API,cuLaunchKernel
0.2,256324556,420,610296.6,2996,12216443,1785770.1,CUDA_API,cuMemAlloc_v2
0.2,245569089,7212,34050.1,25152,100607,14811.6,CUDA_KERNEL,interp
0.2,243899733,420,580713.7,3988,8494896,1459439.1,CUDA_API,cuMemFree_v2
0.2,240428586,36216,6638.7,1696,64639,3666.2,MEMORY_OPER,[CUDA memcpy DtoH]
0.2,231980455,216,1073983.6,4539,14077264,2738980.7,CUDA_API,cuMemFreeHost
0.1,201829713,23244,8683.1,3892,50373,3319.1,CUDA_API,cuMemcpyHtoDAsync_v2
0.1,188339342,36192,5203.9,3575,17393,1187.4,CUDA_API,cuMemcpyDtoHAsync_v2
0.1,146190078,804,181828.5,169567,197280,5613.5,CUDA_KERNEL,kernel_special
0.1,112702606,7212,15627.1,11245,79650,2672.1,CUDA_API,cuMemsetD16Async
0.0,49144723,7248,6780.5,1568,50016,5590.6,MEMORY_OPER,[CUDA memset]
0.0,40713805,7212,5645.3,4224,34272,1989.5,CUDA_KERNEL,particle_map
0.0,25599849,132,193938.3,5000,3776947,613660.2,CUDA_API,cuMemAllocHost_v2
0.0,9060694,60,151011.6,78863,193866,37308.7,CUDA_API,cuModuleLoadDataEx
0.0,6268985,24,261207.7,48508,526837,136575.4,CUDA_API,cuMemGetInfo_v2
0.0,5189762,804,6454.9,5760,14944,762.4,CUDA_KERNEL,transpose
0.0,4612005,264,17469.7,2123,316314,45519.2,CUDA_API,cuStreamSynchronize
0.0,1119195,24,46633.1,33964,120136,17249.2,CUDA_API,cuMemcpyDtoH_v2
0.0,537948,132,4075.4,2944,5152,544.1,CUDA_KERNEL,kernel_zero
0.0,502158,504,996.3,399,9701,993.3,CUDA_API,cuEventCreate
0.0,346434,504,687.4,299,14416,1338.4,CUDA_API,cuEventDestroy_v2
0.0,338439,36,9401.1,6627,15024,2594.9,CUDA_API,cuMemsetD8Async
0.0,93790,24,3907.9,3392,4288,200.8,CUDA_KERNEL,kernel_info
0.0,67039,12,5586.6,5274,6120,257.2,CUDA_API,cuInit

