Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.5,1635704131485,96,17038584703.0,16661383467,17165393737,116802475.3,CUDA_API,cuCtxCreate_v2
35.1,902834955186,96,9404530783.2,8744710093,9874338326,427710963.2,CUDA_API,cuCtxDestroy_v2
0.3,8299027297,336,24699486.0,9683,180112926,56502829.1,CUDA_API,cuMemHostAlloc
0.2,6422311072,68544,93696.2,1460,9815997,664892.8,CUDA_API,cuEventSynchronize
0.2,6256583162,864,7241415.7,5528,106112453,19968842.3,CUDA_API,cuMemFreeHost
0.2,4895152504,1680,2913781.3,3728,60481108,7788371.1,CUDA_API,cuMemFree_v2
0.2,4169435898,1680,2481807.1,2922,57060457,8543201.9,CUDA_API,cuMemAlloc_v2
0.0,953166537,1872,509170.2,10625,1541733,334975.9,CUDA_API,cuMemcpyHtoD_v2
0.0,759398704,17568,43226.2,1568,207454,35561.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,679518902,4848,140164.8,128096,203199,6442.2,CUDA_KERNEL,k_charmm_long
0.0,636072952,4848,131203.2,117183,187488,10310.9,CUDA_KERNEL,make_rho
0.0,441224782,128064,3445.3,1559,72644,2790.4,CUDA_API,cuEventRecord
0.0,411480890,576,714376.5,670175,819965,43450.6,CUDA_KERNEL,calc_neigh_list_cell
0.0,269042520,21744,12373.2,4725,1285054,10351.3,CUDA_API,cuLaunchKernel
0.0,239638966,24864,9638.0,1408,61279,7535.8,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,210951235,15696,13439.8,4190,72708,6882.3,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,207780974,528,393524.6,4035,7852791,1313931.4,CUDA_API,cuMemAllocHost_v2
0.0,156629827,24768,6323.9,3313,34493,2237.5,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,129678707,4848,26748.9,22848,68256,4508.9,CUDA_KERNEL,interp
0.0,118817251,4848,24508.5,11920,132507,6174.4,CUDA_API,cuMemsetD32Async
0.0,106175144,576,184331.8,167967,246367,11273.3,CUDA_KERNEL,kernel_special
0.0,90519343,96,942909.8,86767,1808051,453053.0,CUDA_API,cuMemGetInfo_v2
0.0,49362224,4992,9888.3,1568,88415,13343.3,MEMORY_OPER,[CUDA memset]
0.0,43222810,240,180095.0,76850,437685,44185.5,CUDA_API,cuModuleLoadDataEx
0.0,41043504,4848,8466.1,4128,71295,7424.8,CUDA_KERNEL,particle_map
0.0,35719595,1056,33825.4,1833,802928,98008.1,CUDA_API,cuStreamSynchronize
0.0,5216667,576,9056.7,7328,20064,1581.6,CUDA_KERNEL,transpose
0.0,4657157,96,48512.1,32593,131003,19388.4,CUDA_API,cuMemcpyDtoH_v2
0.0,2108152,2016,1045.7,399,31922,1255.8,CUDA_API,cuEventCreate
0.0,2029526,528,3843.8,3041,5312,527.0,CUDA_KERNEL,kernel_zero
0.0,1358726,144,9435.6,4332,26587,4710.4,CUDA_API,cuMemsetD8Async
0.0,1351641,2016,670.5,258,13210,954.3,CUDA_API,cuEventDestroy_v2
0.0,379581,96,3954.0,3680,4801,207.6,CUDA_KERNEL,kernel_info
0.0,291596,48,6074.9,3262,8163,840.7,CUDA_API,cuInit

