Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.8,200853632985,36,5579267582.9,5259635016,5634217780,71939505.5,CUDA_API,cuCtxCreate_v2
35.0,110265757573,36,3062937710.4,2971342466,3096538965,29497632.4,CUDA_API,cuCtxDestroy_v2
0.4,1183879801,90,13154220.0,9151,62082191,21700222.8,CUDA_API,cuMemHostAlloc
0.3,917840468,198,4635557.9,6777,30296879,8115108.5,CUDA_API,cuMemFreeHost
0.1,437961896,10926,40084.4,1481,597141,92441.5,CUDA_API,cuEventSynchronize
0.1,258444290,1458,177259.5,7680,325097,103973.6,CUDA_API,cuMemcpyHtoD_v2
0.1,257082330,469,548150.0,4880,19569784,2045051.3,CUDA_API,cuMemFree_v2
0.1,158680766,469,338338.5,3639,14011205,1318401.4,CUDA_API,cuMemAlloc_v2
0.0,70083022,108,648916.9,5216,11681627,1799168.2,CUDA_API,cuMemAllocHost_v2
0.0,55802239,18504,3015.7,1611,24699,1351.5,CUDA_API,cuEventRecord
0.0,51211310,4410,11612.5,1600,42335,10144.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,39071397,3456,11305.4,4270,63636,5561.7,CUDA_API,cuLaunchKernel
0.0,26107278,2952,8843.9,3302,36766,3810.8,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,15561887,1818,8559.9,7840,30656,1242.5,CUDA_KERNEL,k_lj_fast
0.0,14353007,468,30668.8,29824,32097,333.4,CUDA_KERNEL,calc_neigh_list_cell
0.0,14027769,2052,6836.1,3660,23141,2281.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,12478667,72,173314.8,74683,340308,54388.1,CUDA_API,cuModuleLoadDataEx
0.0,11432320,2088,5475.2,1696,20767,1647.9,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,6360222,18,353345.7,83173,617225,172027.5,CUDA_API,cuMemGetInfo_v2
0.0,5849063,396,14770.4,1936,308080,36865.8,CUDA_API,cuStreamSynchronize
0.0,3121477,468,6669.8,6303,9600,334.8,CUDA_KERNEL,kernel_special
0.0,1959324,468,4186.6,3616,11808,705.0,CUDA_KERNEL,transpose
0.0,1688611,36,46905.9,33273,128482,19743.4,CUDA_API,cuMemcpyDtoH_v2
0.0,774297,198,3910.6,3296,8480,572.7,CUDA_KERNEL,kernel_zero
0.0,713369,576,1238.5,396,7775,1217.9,CUDA_API,cuEventCreate
0.0,343769,576,596.8,263,2340,295.8,CUDA_API,cuEventDestroy_v2
0.0,265981,18,14776.7,10328,25975,3513.9,CUDA_API,cuMemsetD8Async
0.0,137536,36,3820.4,3552,4160,169.9,CUDA_KERNEL,kernel_info
0.0,101994,18,5666.3,5408,6159,207.8,CUDA_API,cuInit
0.0,35905,18,1994.7,1824,2176,143.2,MEMORY_OPER,[CUDA memset]

