Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
59.1,162198684429,32,5068708888.4,4926638658,5174440719,69473294.8,CUDA_API,cuCtxCreate_v2
32.0,87842786145,32,2745087067.0,2632923881,2827200245,57499236.3,CUDA_API,cuCtxDestroy_v2
5.2,14311350209,14880,961784.3,1455,14916597,2226400.9,CUDA_API,cuEventSynchronize
0.8,2180048495,288,7569612.8,4907,86493523,14121041.3,CUDA_API,cuMemFreeHost
0.8,2101564756,160,13134779.7,5242,114620907,28296530.5,CUDA_API,cuMemHostAlloc
0.6,1517768105,432,3513352.1,4563,39815914,6780628.6,CUDA_API,cuMemFree_v2
0.3,918600861,432,2126390.9,3728,35033459,5551750.2,CUDA_API,cuMemAlloc_v2
0.3,902295158,4064,222021.4,1536,538303,228297.8,MEMORY_OPER,[CUDA memcpy HtoD]
0.3,788063788,1616,487663.2,431967,538367,11800.0,CUDA_KERNEL,k_eam_fast
0.3,753087604,3488,215908.1,2176,654175,128002.6,MEMORY_OPER,[CUDA memcpy DtoH]
0.1,346776700,1616,214589.5,182624,233471,6903.4,CUDA_KERNEL,k_energy_fast
0.1,144691045,128,1130398.8,6135,5615920,1653390.4,CUDA_API,cuMemAllocHost_v2
0.0,124268247,256,485422.8,443679,520959,14350.7,CUDA_KERNEL,calc_neigh_list_cell
0.0,86779782,23648,3669.6,1541,72414,3061.3,CUDA_API,cuEventRecord
0.0,64607629,3872,16685.9,4042,77608,7170.1,CUDA_API,cuLaunchKernel
0.0,53128638,3920,13553.2,3900,68932,4957.6,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,21701016,3456,6279.2,3673,23046,1877.5,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,21183961,352,60181.7,1884,1569949,196478.1,CUDA_API,cuStreamSynchronize
0.0,16547775,144,114915.1,16224,262012,100938.3,CUDA_API,cuMemcpyHtoD_v2
0.0,10105077,64,157891.8,78511,243181,45463.3,CUDA_API,cuModuleLoadDataEx
0.0,6297772,16,393610.8,117111,642148,169454.8,CUDA_API,cuMemGetInfo_v2
0.0,1271107,32,39722.1,31915,55682,5882.9,CUDA_API,cuMemcpyDtoH_v2
0.0,1131421,352,3214.3,2688,4544,342.1,CUDA_KERNEL,kernel_zero
0.0,693610,640,1083.8,399,12946,1339.8,CUDA_API,cuEventCreate
0.0,487116,640,761.1,301,19134,1041.7,CUDA_API,cuEventDestroy_v2
0.0,200021,16,12501.3,10585,15487,1225.9,CUDA_API,cuMemsetD8Async
0.0,120639,32,3770.0,3551,4416,223.4,CUDA_KERNEL,kernel_info
0.0,84713,16,5294.6,2803,6397,1184.3,CUDA_API,cuInit
0.0,39458,16,2466.1,2176,2721,147.7,MEMORY_OPER,[CUDA memset]

