Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
64.1,519262377505,56,9272542455.4,8586357848,9937579820,548317487.1,CUDA_API,cuCtxCreate_v2
34.8,281712422419,56,5030578971.8,4861441863,5070050200,30036900.4,CUDA_API,cuCtxDestroy_v2
0.3,2568735983,168,15290095.1,6975,99330885,32552831.4,CUDA_API,cuMemHostAlloc
0.3,2218750441,336,6603423.9,6830,64248639,13769778.9,CUDA_API,cuMemFreeHost
0.2,1935691729,13300,145540.7,1585,2942409,363960.4,CUDA_API,cuEventSynchronize
0.1,898088453,504,1781921.5,5247,23215164,4649381.9,CUDA_API,cuMemFree_v2
0.1,773643040,504,1535006.0,3954,22147768,4902618.8,CUDA_API,cuMemAlloc_v2
0.0,130115549,3556,36590.4,1504,82623,18033.7,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,84472965,3248,26007.7,1952,66719,11811.1,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,80044591,168,476455.9,4902,5573900,1127612.4,CUDA_API,cuMemAllocHost_v2
0.0,75562771,21392,3532.3,1762,82635,2245.4,CUDA_API,cuEventRecord
0.0,61302741,2828,21677.1,13984,52256,4943.2,CUDA_KERNEL,k_lj_fast
0.0,51467502,3360,15317.7,5707,88046,7135.3,CUDA_API,cuLaunchKernel
0.0,40764539,3472,11740.9,4243,62403,5386.0,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,35049067,28,1251752.4,705101,1738261,300741.5,CUDA_API,cuMemGetInfo_v2
0.0,31684758,616,51436.3,2001,1400246,157364.5,CUDA_API,cuStreamSynchronize
0.0,23475007,3192,7354.3,3970,27952,3132.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,20254518,112,180843.9,83527,393431,41772.9,CUDA_API,cuModuleLoadDataEx
0.0,11343424,168,67520.4,61343,78816,4740.0,CUDA_KERNEL,calc_neigh_list_cell
0.0,3238270,84,38550.8,16041,56664,15222.7,CUDA_API,cuMemcpyHtoD_v2
0.0,2543889,56,45426.6,32221,114661,18155.3,CUDA_API,cuMemcpyDtoH_v2
0.0,1080546,896,1206.0,477,29924,1573.5,CUDA_API,cuEventCreate
0.0,1034691,308,3359.4,2848,4640,251.0,CUDA_KERNEL,kernel_zero
0.0,793625,896,885.7,314,4040,579.7,CUDA_API,cuEventDestroy_v2
0.0,387315,28,13832.7,11549,29277,3357.3,CUDA_API,cuMemsetD8Async
0.0,210497,56,3758.9,3360,4224,246.0,CUDA_KERNEL,kernel_info
0.0,158869,28,5673.9,4233,7178,471.0,CUDA_API,cuInit
0.0,61314,28,2189.8,2047,2687,134.3,MEMORY_OPER,[CUDA memset]

