Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.2,365426331438,48,7613048571.6,7407345727,7720727438,84121549.2,CUDA_API,cuCtxCreate_v2
34.2,200803947121,48,4183415565.0,4046350493,4295745586,76811906.3,CUDA_API,cuCtxDestroy_v2
1.3,7467978048,198192,37680.5,1455,3397938,228291.1,CUDA_API,cuEventSynchronize
0.4,2075342091,168,12353226.7,9486,81390984,25337543.7,CUDA_API,cuMemHostAlloc
0.3,1582632200,14424,109722.1,96896,139423,6132.6,CUDA_KERNEL,make_rho
0.3,1500151195,14424,104003.8,83903,125983,3444.8,CUDA_KERNEL,k_charmm_long
0.2,1115576493,432,2582353.0,4563,33474698,6788448.2,CUDA_API,cuMemFreeHost
0.2,1040176198,51384,20243.2,1567,65376,13873.6,MEMORY_OPER,[CUDA memcpy HtoD]
0.2,1010249577,1608,628264.7,596608,737434,28679.8,CUDA_KERNEL,calc_neigh_list_cell
0.2,991408630,367872,2695.0,1579,503126,1601.7,CUDA_API,cuEventRecord
0.1,728437372,840,867187.3,2628,24384519,3372836.9,CUDA_API,cuMemAlloc_v2
0.1,662405745,840,788578.3,3702,22130366,2748058.9,CUDA_API,cuMemFree_v2
0.1,601191478,4896,122792.4,11037,374357,67523.0,CUDA_API,cuMemcpyHtoD_v2
0.1,553631030,62832,8811.3,4537,58804,3363.9,CUDA_API,cuLaunchKernel
0.1,412695769,14424,28611.7,26912,38752,1020.1,CUDA_KERNEL,interp
0.1,377947810,72384,5221.4,2959,43039,2095.6,CUDA_API,cuMemcpyDtoHAsync_v2
0.1,367212487,46488,7899.1,3322,45445,2999.4,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,225525098,1608,140251.9,119135,174591,8859.3,CUDA_KERNEL,kernel_special
0.0,204328138,72432,2821.0,1632,19552,764.5,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,145762211,9616,15158.3,10713,64248,2652.2,CUDA_API,cuMemsetD32Async
0.0,115983420,264,439331.1,3842,8378829,1546692.3,CUDA_API,cuMemAllocHost_v2
0.0,76503472,14496,5277.6,1568,49407,3445.5,MEMORY_OPER,[CUDA memset]
0.0,73304370,4880,15021.4,4330,65097,2917.5,CUDA_API,cuMemsetD8Async
0.0,67273553,14424,4664.0,3776,29216,1099.4,CUDA_KERNEL,particle_map
0.0,23283754,48,485078.2,74130,1045979,236428.0,CUDA_API,cuMemGetInfo_v2
0.0,19257834,120,160482.0,73609,278307,38828.1,CUDA_API,cuModuleLoadDataEx
0.0,8564277,528,16220.2,2101,308539,41036.6,CUDA_API,cuStreamSynchronize
0.0,8165817,1608,5078.2,4352,9984,640.9,CUDA_KERNEL,transpose
0.0,2286377,48,47632.9,31984,134808,17994.1,CUDA_API,cuMemcpyDtoH_v2
0.0,1058303,264,4008.7,2880,5441,495.1,CUDA_KERNEL,kernel_zero
0.0,1023447,1008,1015.3,400,10640,916.1,CUDA_API,cuEventCreate
0.0,621462,1008,616.5,299,7286,769.8,CUDA_API,cuEventDestroy_v2
0.0,186750,48,3890.6,3647,4320,190.0,CUDA_KERNEL,kernel_info
0.0,135764,24,5656.8,3112,8058,762.9,CUDA_API,cuInit

