Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.6,366679174657,48,7639149472.0,7448128471,7776100468,92486329.9,CUDA_API,cuCtxCreate_v2
34.1,203052121321,48,4230252527.5,4073594775,4346665662,86495825.5,CUDA_API,cuCtxDestroy_v2
1.6,9619913325,198336,48503.1,1466,3699208,256266.6,CUDA_API,cuEventSynchronize
0.4,2427646725,14424,168306.1,152320,201983,6955.4,CUDA_KERNEL,k_charmm_long
0.3,2031345837,168,12091344.3,8062,79582408,24794424.4,CUDA_API,cuMemHostAlloc
0.3,1928228104,51504,37438.4,1567,127488,35658.3,MEMORY_OPER,[CUDA memcpy HtoD]
0.3,1607896801,14424,111473.7,96032,155584,7721.8,CUDA_KERNEL,make_rho
0.2,1154742876,1632,707563.0,676321,830268,30883.8,CUDA_KERNEL,calc_neigh_list_cell
0.2,1071405098,432,2480104.4,4615,32273749,6478624.5,CUDA_API,cuMemFreeHost
0.2,1004867498,368160,2729.4,1548,983494,2326.1,CUDA_API,cuEventRecord
0.1,819820372,4968,165020.2,10457,420782,99697.6,CUDA_API,cuMemcpyHtoD_v2
0.1,654785770,840,779506.9,2490,24440665,3019882.6,CUDA_API,cuMemAlloc_v2
0.1,625635674,840,744804.4,3729,23139892,2597963.9,CUDA_API,cuMemFree_v2
0.1,575344175,62904,9146.4,4425,1050935,5807.5,CUDA_API,cuLaunchKernel
0.1,381807972,72384,5274.8,2939,38360,2749.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.1,373220401,46536,8020.0,3312,83465,3061.4,CUDA_API,cuMemcpyHtoDAsync_v2
0.1,345516768,14424,23954.3,22560,33824,1142.2,CUDA_KERNEL,interp
0.0,276882738,72432,3822.7,1568,29504,1956.3,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,229029495,1632,140336.7,120544,174271,8661.0,CUDA_KERNEL,kernel_special
0.0,153992267,9616,16014.2,10853,430164,5864.8,CUDA_API,cuMemsetD32Async
0.0,150890243,14496,10409.1,1568,76576,12982.2,MEMORY_OPER,[CUDA memset]
0.0,118047209,14424,8184.1,3808,64928,8838.6,CUDA_KERNEL,particle_map
0.0,115020366,264,435683.2,3958,8623981,1542489.4,CUDA_API,cuMemAllocHost_v2
0.0,78423759,4880,16070.4,4481,57750,4488.2,CUDA_API,cuMemsetD8Async
0.0,23354377,48,486549.5,78187,939355,229269.2,CUDA_API,cuMemGetInfo_v2
0.0,21524770,120,179373.1,79661,327077,53237.8,CUDA_API,cuModuleLoadDataEx
0.0,8408810,1632,5152.5,4352,11680,659.8,CUDA_KERNEL,transpose
0.0,8289782,528,15700.3,2076,316990,39471.2,CUDA_API,cuStreamSynchronize
0.0,2374731,48,49473.6,33506,130076,20918.8,CUDA_API,cuMemcpyDtoH_v2
0.0,1063734,264,4029.3,3040,8992,564.8,CUDA_KERNEL,kernel_zero
0.0,1004424,1008,996.5,395,8557,876.0,CUDA_API,cuEventCreate
0.0,519955,1008,515.8,297,2931,305.5,CUDA_API,cuEventDestroy_v2
0.0,186367,48,3882.6,3519,4383,226.9,CUDA_KERNEL,kernel_info
0.0,139431,24,5809.6,5366,6745,365.6,CUDA_API,cuInit

