Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.5,839741273367,72,11663073241.2,11244576397,12038681865,274464906.4,CUDA_API,cuCtxCreate_v2
36.2,494369344483,72,6866240895.6,6583233948,6976943116,79333211.9,CUDA_API,cuCtxDestroy_v2
1.2,16227273146,17100,948963.3,1485,11993434,1995825.0,CUDA_API,cuEventSynchronize
0.3,3782175345,396,9550947.8,7452,75503925,16798837.3,CUDA_API,cuMemFreeHost
0.3,3754707972,180,20859488.7,5846,112506793,40772304.4,CUDA_API,cuMemHostAlloc
0.2,2640706516,648,4075164.4,3690,44105952,10818024.6,CUDA_API,cuMemAlloc_v2
0.2,2491217488,648,3844471.4,4927,25688670,6912605.5,CUDA_API,cuMemFree_v2
0.0,452447997,4572,98960.6,1503,150880,46986.4,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,267747178,4176,64115.7,2112,103776,26023.9,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,209685357,3636,57669.2,50368,76096,4830.8,CUDA_KERNEL,k_lj_fast
0.0,123435583,27504,4487.9,1564,143857,4176.1,CUDA_API,cuEventRecord
0.0,119854918,216,554883.9,5990,1875014,764157.7,CUDA_API,cuMemAllocHost_v2
0.0,100140855,4320,23180.8,4951,75766,10388.9,CUDA_API,cuLaunchKernel
0.0,98765708,792,124704.2,1890,3427648,417764.4,CUDA_API,cuStreamSynchronize
0.0,83669503,4464,18743.2,4103,60979,8179.4,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,31350379,4104,7639.0,3535,108220,3359.1,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,29852142,36,829226.2,120084,1756994,440857.0,CUDA_API,cuMemGetInfo_v2
0.0,26282613,144,182518.1,85301,356386,40190.8,CUDA_API,cuModuleLoadDataEx
0.0,23875183,216,110533.3,103008,124928,5560.6,CUDA_KERNEL,calc_neigh_list_cell
0.0,5734048,108,53093.0,7771,91829,31445.5,CUDA_API,cuMemcpyHtoD_v2
0.0,3091474,72,42937.1,32485,111468,14661.7,CUDA_API,cuMemcpyDtoH_v2
0.0,1620745,1152,1406.9,395,23925,1805.2,CUDA_API,cuEventCreate
0.0,1294623,396,3269.3,2752,4480,239.9,CUDA_KERNEL,kernel_zero
0.0,803674,1152,697.6,254,14598,662.2,CUDA_API,cuEventDestroy_v2
0.0,479806,36,13327.9,10729,18238,1662.6,CUDA_API,cuMemsetD8Async
0.0,265126,72,3682.3,3424,4257,238.4,CUDA_KERNEL,kernel_info
0.0,211743,36,5881.8,5466,7032,425.2,CUDA_API,cuInit
0.0,84448,36,2345.8,2080,2784,204.4,MEMORY_OPER,[CUDA memset]

