Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.0,1479794298220,96,15414523939.8,15087846010,15538494986,114550937.8,CUDA_API,cuCtxCreate_v2
36.5,885649927134,96,9225520074.3,8931640044,9436126720,136297184.8,CUDA_API,cuCtxDestroy_v2
0.7,16636732712,240,69319719.6,8673,199611779,80579766.7,CUDA_API,cuMemHostAlloc
0.5,11648577375,528,22061699.6,6899,106235703,30191780.9,CUDA_API,cuMemFreeHost
0.4,10116935692,1269,7972368.6,4826,96422229,15954877.0,CUDA_API,cuMemFree_v2
0.3,6265246065,4032,1553880.5,7416,3747999,980919.1,CUDA_API,cuMemcpyHtoD_v2
0.2,5042209498,1269,3973372.3,3804,64024124,9990954.5,CUDA_API,cuMemAlloc_v2
0.1,3379034741,12000,281586.2,1567,853279,266546.4,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,3246588896,29424,110338.1,1475,2311048,324781.3,CUDA_API,cuEventSynchronize
0.1,1586814074,5568,284988.2,1920,644288,158046.4,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,443586139,288,1540229.6,5871,7845347,2257767.7,CUDA_API,cuMemAllocHost_v2
0.0,375278827,1296,289567.0,254528,364926,12044.1,CUDA_KERNEL,calc_neigh_list_cell
0.0,263676297,4848,54388.7,23359,208575,24378.8,CUDA_KERNEL,k_lj_fast
0.0,242272771,49920,4853.2,1559,188680,6282.4,CUDA_API,cuEventRecord
0.0,192250060,9360,20539.5,4696,119054,15034.2,CUDA_API,cuLaunchKernel
0.0,154543266,7968,19395.5,3937,183435,12142.0,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,46155092,48,961564.4,96896,1726032,468978.9,CUDA_API,cuMemGetInfo_v2
0.0,43657449,5472,7978.3,3509,46908,3630.3,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,42621392,192,221986.4,90776,439556,63111.5,CUDA_API,cuModuleLoadDataEx
0.0,33656159,1296,25969.3,17920,92064,6489.4,CUDA_KERNEL,kernel_special
0.0,25447322,1056,24097.8,2025,528355,63058.9,CUDA_API,cuStreamSynchronize
0.0,16937286,1296,13068.9,11392,52288,1650.5,CUDA_KERNEL,transpose
0.0,4830631,96,50319.1,32508,134944,19353.2,CUDA_API,cuMemcpyDtoH_v2
0.0,2434747,1536,1585.1,408,63256,2358.2,CUDA_API,cuEventCreate
0.0,2116090,528,4007.7,2976,5440,476.6,CUDA_KERNEL,kernel_zero
0.0,1552686,1536,1010.9,248,37889,1365.8,CUDA_API,cuEventDestroy_v2
0.0,747662,48,15576.3,11290,23194,2987.1,CUDA_API,cuMemsetD8Async
0.0,375554,96,3912.0,3520,4352,203.8,CUDA_KERNEL,kernel_info
0.0,288815,48,6017.0,5360,8248,676.9,CUDA_API,cuInit
0.0,101182,48,2108.0,1792,2688,241.2,MEMORY_OPER,[CUDA memset]

