Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation,Benchmark,Size,GPUs
0.0,1052774897,12480,84357.0,1472,270015,60566.5,MEMORY_OPER,[CUDA memcpy HtoD],in.chain,2048,2
0.0,903251570,5568,162221.9,2080,330047,77456.3,MEMORY_OPER,[CUDA memcpy DtoH],in.chain,2048,2
0.0,248396968,51072,4863.7,1577,83150,5892.6,CUDA_API,cuEventRecord,in.chain,2048,2
0.0,247735348,1392,177970.8,168224,196224,3428.4,CUDA_KERNEL,calc_neigh_list_cell,in.chain,2048,2
0.0,196954093,288,683868.4,5005,2793456,954505.0,CUDA_API,cuMemAllocHost_v2,in.chain,2048,2
0.0,195651310,9648,20279.0,4871,107033,14348.9,CUDA_API,cuLaunchKernel,in.chain,2048,2
0.0,161336522,8160,19771.6,3892,85715,12569.4,CUDA_API,cuMemcpyHtoDAsync_v2,in.chain,2048,2
0.0,148302251,4848,30590.4,15520,77024,10281.3,CUDA_KERNEL,k_lj_fast,in.chain,2048,2
0.0,86556808,1056,81966.7,1873,2179872,255096.8,CUDA_API,cuStreamSynchronize,in.chain,2048,2
0.0,47354273,48,986547.4,147686,1890740,491198.9,CUDA_API,cuMemGetInfo_v2,in.chain,2048,2
0.0,45638691,5472,8340.4,3503,38567,3028.1,CUDA_API,cuMemcpyDtoHAsync_v2,in.chain,2048,2
0.0,34807339,192,181288.2,87686,462230,47049.1,CUDA_API,cuModuleLoadDataEx,in.chain,2048,2
0.0,28017700,1392,20127.7,16352,33920,2775.4,CUDA_KERNEL,kernel_special,in.chain,2048,2
0.0,19218490,1392,13806.4,10880,41888,4505.3,CUDA_KERNEL,transpose,in.chain,2048,2
0.0,4614236,96,48065.0,32624,120117,20394.3,CUDA_API,cuMemcpyDtoH_v2,in.chain,2048,2
0.0,1874137,1536,1220.1,396,25002,1656.1,CUDA_API,cuEventCreate,in.chain,2048,2
0.0,1772908,528,3357.8,2752,4193,226.8,CUDA_KERNEL,kernel_zero,in.chain,2048,2
0.0,1300698,1536,846.8,251,9077,839.2,CUDA_API,cuEventDestroy_v2,in.chain,2048,2
0.0,639546,48,13323.9,10504,22390,3085.8,CUDA_API,cuMemsetD8Async,in.chain,2048,2
0.0,359427,96,3744.0,3391,4576,287.9,CUDA_KERNEL,kernel_info,in.chain,2048,2
0.0,296630,48,6179.8,5280,17871,1835.4,CUDA_API,cuInit,in.chain,2048,2
0.0,103938,48,2165.4,2048,2720,136.7,MEMORY_OPER,[CUDA memset],in.chain,2048,2
63.1,1636556017317,96,17047458513.7,16538081969,17239414301,145174678.8,CUDA_API,cuCtxCreate_v2,in.chain,2048,4
35.0,907445914833,96,9452561612.8,8557358490,9941162116,410851007.2,CUDA_API,cuCtxDestroy_v2,in.chain,2048,4
0.4,9231271862,30000,307709.1,1481,5184690,822718.5,CUDA_API,cuEventSynchronize,in.chain,2048,4
0.3,8577408309,4320,1985511.2,15162,4039784,889387.1,CUDA_API,cuMemcpyHtoD_v2,in.chain,2048,4
0.3,8337092311,288,28948237.2,6261,187383509,62661124.4,CUDA_API,cuMemHostAlloc,in.chain,2048,4
0.3,7409237937,576,12863260.3,7138,104843353,23326035.1,CUDA_API,cuMemFreeHost,in.chain,2048,4
0.3,6492518059,1271,5108196.7,5376,31122408,10108181.1,CUDA_API,cuMemFree_v2,in.chain,2048,4
