Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.3,1483957010008,96,15457885520.9,15157766728,15650001016,118376300.0,CUDA_API,cuCtxCreate_v2
37.2,900609337638,96,9381347267.1,9175685344,9574736715,151856644.1,CUDA_API,cuCtxDestroy_v2
0.4,9047849285,288,31416143.4,6737,200037460,65337612.4,CUDA_API,cuMemHostAlloc
0.3,7325845475,576,12718481.7,6289,100065115,24843933.9,CUDA_API,cuMemFreeHost
0.3,6262415722,864,7248166.3,4853,59521637,13172294.1,CUDA_API,cuMemFree_v2
0.2,5638724091,22800,247312.5,1480,3843306,592274.6,CUDA_API,cuEventSynchronize
0.2,4642939253,864,5373772.3,3705,52297742,11810189.4,CUDA_API,cuMemAlloc_v2
0.1,1383820280,6096,227004.6,1472,610406,142737.7,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,650251097,288,2257816.3,5675,29875934,5299009.9,CUDA_API,cuMemAllocHost_v2
0.0,641818106,5568,115269.1,1791,428931,80456.8,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,339970088,4848,70125.8,42208,209475,21483.4,CUDA_KERNEL,k_lj_fast
0.0,223944532,36672,6106.7,1595,71302,6940.8,CUDA_API,cuEventRecord
0.0,183066306,48,3813881.4,2539756,5118782,765716.6,CUDA_API,cuMemGetInfo_v2
0.0,181485779,5760,31507.9,4610,126827,16988.0,CUDA_API,cuLaunchKernel
0.0,154722241,5952,25995.0,3915,96753,13248.4,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,65579990,288,227708.3,190690,315076,13871.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,49909718,5472,9120.9,3559,47416,3851.4,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,39958851,192,208119.0,87250,514168,62369.0,CUDA_API,cuModuleLoadDataEx
0.0,32574991,1056,30847.5,1865,702427,85170.0,CUDA_API,cuStreamSynchronize
0.0,6198148,144,43042.7,15501,74167,17003.9,CUDA_API,cuMemcpyHtoD_v2
0.0,4763761,96,49622.5,32902,130028,19694.6,CUDA_API,cuMemcpyDtoH_v2
0.0,2322560,1536,1512.1,405,31672,2010.6,CUDA_API,cuEventCreate
0.0,2007100,528,3801.3,3008,5056,494.8,CUDA_KERNEL,kernel_zero
0.0,1328213,1536,864.7,257,17569,854.7,CUDA_API,cuEventDestroy_v2
0.0,925250,48,19276.0,11047,40347,5747.4,CUDA_API,cuMemsetD8Async
0.0,368422,96,3837.7,3328,4480,238.1,CUDA_KERNEL,kernel_info
0.0,286495,48,5968.6,5466,8062,603.3,CUDA_API,cuInit
0.0,101601,48,2116.7,1696,2657,250.2,MEMORY_OPER,[CUDA memset]

