Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.4,200864070194,36,5579557505.4,5316289454,5632449583,65018281.7,CUDA_API,cuCtxCreate_v2
35.6,112615318739,36,3128203298.3,3026260898,3173180847,36114129.9,CUDA_API,cuCtxDestroy_v2
0.4,1371223813,108,12696516.8,7724,71546349,23188904.9,CUDA_API,cuMemHostAlloc
0.3,832238036,216,3852953.9,6904,33241695,8067723.7,CUDA_API,cuMemFreeHost
0.1,268235575,324,827887.6,5494,24761121,2827481.8,CUDA_API,cuMemFree_v2
0.1,261797628,8550,30619.6,1599,594412,70593.4,CUDA_API,cuEventSynchronize
0.1,160118688,324,494193.5,4592,18657844,1636375.7,CUDA_API,cuMemAlloc_v2
0.0,107660874,108,996859.9,6879,10520669,2332976.9,CUDA_API,cuMemAllocHost_v2
0.0,48834488,13752,3551.1,1774,23593,1440.6,CUDA_API,cuEventRecord
0.0,32646632,2286,14281.1,1568,32352,6896.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,30674506,2160,14201.2,5626,52386,5188.5,CUDA_API,cuLaunchKernel
0.0,25260188,1818,13894.5,13344,23520,545.6,CUDA_KERNEL,k_lj_fast
0.0,23231422,2232,10408.3,4230,372808,11237.2,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,15915348,2052,7756.0,4156,25245,2060.6,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,13207595,72,183438.8,72529,286411,64151.8,CUDA_API,cuModuleLoadDataEx
0.0,9785302,18,543627.9,132638,1018064,269232.1,CUDA_API,cuMemGetInfo_v2
0.0,7345406,2088,3517.9,1727,11968,767.4,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,6188721,108,57303.0,56032,61984,1382.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,5572853,396,14072.9,2059,303098,33852.1,CUDA_API,cuStreamSynchronize
0.0,2376051,54,44000.9,16779,64855,17083.8,CUDA_API,cuMemcpyHtoD_v2
0.0,1692227,36,47006.3,32215,177060,26698.7,CUDA_API,cuMemcpyDtoH_v2
0.0,784109,576,1361.3,486,8553,1078.3,CUDA_API,cuEventCreate
0.0,772835,198,3903.2,3295,4960,486.2,CUDA_KERNEL,kernel_zero
0.0,427007,576,741.3,304,18527,820.2,CUDA_API,cuEventDestroy_v2
0.0,360603,18,20033.5,12243,28403,3716.1,CUDA_API,cuMemsetD8Async
0.0,138336,36,3842.7,3648,4289,163.0,CUDA_KERNEL,kernel_info
0.0,94352,18,5241.8,2894,6451,1046.9,CUDA_API,cuInit
0.0,35645,18,1980.3,1823,2272,155.2,MEMORY_OPER,[CUDA memset]

