Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.9,655986471707,64,10249788620.4,9611282751,10372181214,122706442.4,CUDA_API,cuCtxCreate_v2
35.5,370200685579,64,5784385712.2,5618955787,5845088244,48185772.4,CUDA_API,cuCtxDestroy_v2
0.4,4111108068,45696,89966.5,1468,8181851,623066.4,CUDA_API,cuEventSynchronize
0.3,3269988380,224,14598162.4,9166,105285540,33071322.8,CUDA_API,cuMemHostAlloc
0.2,2488407155,576,4320151.3,6266,66255384,11980267.3,CUDA_API,cuMemFreeHost
0.2,1943598220,1120,1735355.6,3737,38372656,4614223.1,CUDA_API,cuMemFree_v2
0.1,1091048347,1120,974150.3,2827,33449647,4146491.4,CUDA_API,cuMemAlloc_v2
0.1,1032309555,1248,827171.1,10758,2047696,509668.5,CUDA_API,cuMemcpyHtoD_v2
0.1,778754726,11712,66492.0,1472,286046,54863.2,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,463497049,3232,143408.7,132159,196543,4208.5,CUDA_KERNEL,k_charmm_long
0.0,443241897,3232,137141.7,124639,187518,9916.7,CUDA_KERNEL,make_rho
0.0,289343767,85376,3389.1,1567,50679,2476.2,CUDA_API,cuEventRecord
0.0,273256766,384,711606.2,688924,751256,9536.5,CUDA_KERNEL,calc_neigh_list_cell
0.0,172755833,14496,11917.5,4689,75904,5395.1,CUDA_API,cuLaunchKernel
0.0,145298642,16576,8765.6,1952,66400,6731.4,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,131716278,10464,12587.6,4088,44453,5952.8,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,106069206,3232,32818.4,27904,82912,6429.1,CUDA_KERNEL,interp
0.0,103348847,16512,6259.0,3368,36358,2075.6,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,85965590,352,244220.4,5252,4403649,776005.9,CUDA_API,cuMemAllocHost_v2
0.0,77032995,384,200606.8,190015,219199,5683.5,CUDA_KERNEL,kernel_special
0.0,76359911,3232,23626.2,11421,69562,5373.3,CUDA_API,cuMemsetD32Async
0.0,38307361,3328,11510.6,1472,106207,14748.7,MEMORY_OPER,[CUDA memset]
0.0,36347522,3232,11246.1,4576,79519,11339.7,CUDA_KERNEL,particle_map
0.0,34840939,64,544389.7,58452,1322441,327622.1,CUDA_API,cuMemGetInfo_v2
0.0,27873560,160,174209.8,84734,502312,42184.2,CUDA_API,cuModuleLoadDataEx
0.0,23214710,704,32975.4,1836,751698,92430.3,CUDA_API,cuStreamSynchronize
0.0,4298021,384,11192.8,8832,32160,2233.6,CUDA_KERNEL,transpose
0.0,2855059,64,44610.3,32327,120625,17904.2,CUDA_API,cuMemcpyDtoH_v2
0.0,1401332,352,3981.1,2688,12544,753.2,CUDA_KERNEL,kernel_zero
0.0,1359040,1344,1011.2,398,10589,1025.1,CUDA_API,cuEventCreate
0.0,837597,1344,623.2,254,8218,835.2,CUDA_API,cuEventDestroy_v2
0.0,813169,96,8470.5,4499,21331,3482.2,CUDA_API,cuMemsetD8Async
0.0,239514,64,3742.4,3327,4416,265.4,CUDA_KERNEL,kernel_info
0.0,183493,32,5734.2,5354,7824,449.8,CUDA_API,cuInit

