Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.7,1487526680622,96,15495069589.8,15095152321,15649847437,111707853.6,CUDA_API,cuCtxCreate_v2
36.7,883923370439,96,9207535108.7,8922156868,9340373004,61445508.2,CUDA_API,cuCtxDestroy_v2
0.4,8789880128,336,26160357.5,9623,189018622,59040576.7,CUDA_API,cuMemHostAlloc
0.3,6925146472,1680,4122111.0,3872,54894289,9657146.0,CUDA_API,cuMemFree_v2
0.3,6766110579,68544,98711.9,1465,6720252,527954.4,CUDA_API,cuEventSynchronize
0.3,6406381492,864,7414793.4,4579,103632986,19876802.3,CUDA_API,cuMemFreeHost
0.2,5015040903,1680,2985143.4,2956,77980763,9557283.4,CUDA_API,cuMemAlloc_v2
0.1,1533374735,17568,87282.3,1568,230527,66129.2,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,856517923,1872,457541.6,10843,1186362,229086.8,CUDA_API,cuMemcpyHtoD_v2
0.0,729472919,4848,150468.8,140000,206561,4422.6,CUDA_KERNEL,k_charmm_long
0.0,475017563,128064,3709.2,1556,1081970,4969.6,CUDA_API,cuEventRecord
0.0,456436726,576,792424.9,710047,828705,20552.1,CUDA_KERNEL,calc_neigh_list_cell
0.0,435855440,4848,89904.2,76352,154015,8684.0,CUDA_KERNEL,make_rho
0.0,311294330,24864,12519.9,1856,116672,10850.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,297085576,21744,13662.9,4775,147483,7813.7,CUDA_API,cuLaunchKernel
0.0,232618114,15696,14820.2,3997,94493,7738.7,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,212467141,528,402399.9,3855,6510948,1267940.7,CUDA_API,cuMemAllocHost_v2
0.0,183137134,4848,37775.8,25472,100768,14314.2,CUDA_KERNEL,interp
0.0,160677661,24768,6487.3,3421,74997,2362.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,123033895,4848,25378.3,11923,100931,6681.8,CUDA_API,cuMemsetD32Async
0.0,115620693,576,200730.4,181632,227967,5961.5,CUDA_KERNEL,kernel_special
0.0,76170777,96,793445.6,76927,1830013,372375.3,CUDA_API,cuMemGetInfo_v2
0.0,62750005,4992,12570.1,1567,88512,15780.8,MEMORY_OPER,[CUDA memset]
0.0,46518546,240,193827.3,80817,567954,65088.7,CUDA_API,cuModuleLoadDataEx
0.0,45040672,4848,9290.6,4512,70144,6857.5,CUDA_KERNEL,particle_map
0.0,30063479,1056,28469.2,1863,628328,80920.0,CUDA_API,cuStreamSynchronize
0.0,5523166,576,9588.8,7744,33344,2003.5,CUDA_KERNEL,transpose
0.0,4843250,96,50450.5,32559,129284,20632.6,CUDA_API,cuMemcpyDtoH_v2
0.0,2335294,2016,1158.4,399,22166,1358.1,CUDA_API,cuEventCreate
0.0,2127960,528,4030.2,3073,5024,464.4,CUDA_KERNEL,kernel_zero
0.0,1878141,144,13042.6,5417,48255,6686.7,CUDA_API,cuMemsetD8Async
0.0,1770517,2016,878.2,256,25700,1592.2,CUDA_API,cuEventDestroy_v2
0.0,380511,96,3963.7,3552,4512,188.2,CUDA_KERNEL,kernel_info
0.0,276239,48,5755.0,4198,7456,549.9,CUDA_API,cuInit

