Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.5,96234034668,24,4009751444.5,3806235318,4167793062,136497610.3,CUDA_API,cuCtxCreate_v2
30.4,46063254099,24,1919302254.1,1742525764,2055726663,101539827.8,CUDA_API,cuCtxDestroy_v2
1.9,2921840766,99096,29485.0,1462,2819707,182633.7,CUDA_API,cuEventSynchronize
0.6,907335188,7212,125809.1,118143,151712,3318.4,CUDA_KERNEL,k_charmm_long
0.5,831991673,25692,32383.3,1568,102145,21342.7,MEMORY_OPER,[CUDA memcpy HtoD]
0.5,819392121,7212,113615.1,101888,141632,6150.7,CUDA_KERNEL,make_rho
0.3,508916036,804,632980.1,609951,741537,28184.2,CUDA_KERNEL,calc_neigh_list_cell
0.3,466951092,183936,2538.7,1555,72109,1377.4,CUDA_API,cuEventRecord
0.3,436991996,84,5202285.7,8134,33638484,10504675.8,CUDA_API,cuMemHostAlloc
0.3,418429721,2448,170927.2,10630,447738,80859.2,CUDA_API,cuMemcpyHtoD_v2
0.2,284931605,216,1319127.8,4626,17542377,3490650.3,CUDA_API,cuMemFreeHost
0.2,256490003,31416,8164.3,4312,68261,3452.5,CUDA_API,cuLaunchKernel
0.1,202917712,420,483137.4,2439,7496743,1590396.5,CUDA_API,cuMemAlloc_v2
0.1,185225666,36216,5114.5,1696,35200,3005.1,MEMORY_OPER,[CUDA memcpy DtoH]
0.1,182020324,23244,7830.9,3296,53146,3554.2,CUDA_API,cuMemcpyHtoDAsync_v2
0.1,174549007,420,415592.9,3885,7681834,1223476.7,CUDA_API,cuMemFree_v2
0.1,172983226,7212,23985.5,22400,34464,1068.9,CUDA_KERNEL,interp
0.1,166769853,36192,4607.9,2907,19221,1339.5,CUDA_API,cuMemcpyDtoHAsync_v2
0.1,132324846,804,164583.1,155424,195360,6931.6,CUDA_KERNEL,kernel_special
0.0,62408030,7248,8610.4,1567,68993,9702.2,MEMORY_OPER,[CUDA memset]
0.0,61950538,4808,12884.9,10501,65495,2509.2,CUDA_API,cuMemsetD32Async
0.0,40161550,7212,5568.7,3936,51489,2821.4,CUDA_KERNEL,particle_map
0.0,33296564,132,252246.7,4204,4093370,833075.5,CUDA_API,cuMemAllocHost_v2
0.0,31684770,2440,12985.6,4376,31756,2210.5,CUDA_API,cuMemsetD8Async
0.0,9120736,60,152012.3,78405,233267,37827.2,CUDA_API,cuModuleLoadDataEx
0.0,6503172,24,270965.5,55821,510550,125639.6,CUDA_API,cuMemGetInfo_v2
0.0,4814205,804,5987.8,5279,25024,1198.3,CUDA_KERNEL,transpose
0.0,4280536,264,16214.2,2142,302758,40756.0,CUDA_API,cuStreamSynchronize
0.0,969308,24,40387.8,31765,53968,5006.5,CUDA_API,cuMemcpyDtoH_v2
0.0,535193,132,4054.5,3264,5056,544.1,CUDA_KERNEL,kernel_zero
0.0,519053,504,1029.9,395,8816,1013.3,CUDA_API,cuEventCreate
0.0,349396,504,693.2,300,14030,1320.3,CUDA_API,cuEventDestroy_v2
0.0,94084,24,3920.2,3457,4416,242.3,CUDA_KERNEL,kernel_info
0.0,66859,12,5571.6,5369,5977,181.2,CUDA_API,cuInit

