Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.1,496866400967,56,8872614303.0,8522782229,9044665241,132776999.7,CUDA_API,cuCtxCreate_v2
35.7,281055794996,56,5018853482.1,4813465824,5085435252,55403912.1,CUDA_API,cuCtxDestroy_v2
0.3,2617775471,168,15581996.9,6508,98669782,32742685.1,CUDA_API,cuMemHostAlloc
0.3,2410944370,13300,181274.0,1524,3092147,419187.2,CUDA_API,cuEventSynchronize
0.3,2157143245,336,6420069.2,6145,58121486,13022474.5,CUDA_API,cuMemFreeHost
0.1,915288551,504,1816048.7,5529,26408255,4698452.0,CUDA_API,cuMemFree_v2
0.1,763307897,504,1514499.8,3531,26933535,4859014.6,CUDA_API,cuMemAlloc_v2
0.0,129045087,3556,36289.4,1504,72480,17859.6,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,92457760,168,550343.8,5846,4889066,1260966.0,CUDA_API,cuMemAllocHost_v2
0.0,76632652,28,2736880.4,1970283,3559390,477342.7,CUDA_API,cuMemGetInfo_v2
0.0,70416016,21392,3291.7,1731,40819,1937.1,CUDA_API,cuEventRecord
0.0,62797430,2828,22205.6,15008,52127,4464.4,CUDA_KERNEL,k_lj_fast
0.0,48622406,3360,14471.0,5118,56440,6204.9,CUDA_API,cuLaunchKernel
0.0,45768024,3248,14091.1,2015,48193,6741.1,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,37909167,3472,10918.5,4039,44184,4617.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,32058016,616,52042.2,1924,1304117,160065.3,CUDA_API,cuStreamSynchronize
0.0,21351549,3192,6689.1,3736,28865,2378.3,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,19145859,112,170945.2,86953,254080,33310.4,CUDA_API,cuModuleLoadDataEx
0.0,10914503,168,64967.3,60960,76065,2621.0,CUDA_KERNEL,calc_neigh_list_cell
0.0,3258300,84,38789.3,15981,66491,15385.5,CUDA_API,cuMemcpyHtoD_v2
0.0,2595768,56,46353.0,32767,149645,23036.5,CUDA_API,cuMemcpyDtoH_v2
0.0,1060143,896,1183.2,403,15663,1330.6,CUDA_API,cuEventCreate
0.0,1026460,308,3332.7,2752,4832,251.8,CUDA_KERNEL,kernel_zero
0.0,766489,896,855.5,318,5326,589.3,CUDA_API,cuEventDestroy_v2
0.0,393085,28,14038.8,11337,21285,2221.9,CUDA_API,cuMemsetD8Async
0.0,204770,56,3656.6,3392,4287,230.8,CUDA_KERNEL,kernel_info
0.0,161468,28,5766.7,5344,7118,424.7,CUDA_API,cuInit
0.0,59775,28,2134.8,2079,2432,81.7,MEMORY_OPER,[CUDA memset]

