Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
58.7,869468610855,72,12075952928.5,11150613785,12443682109,312664723.1,CUDA_API,cuCtxCreate_v2
32.9,487073009627,72,6764902911.5,6606810828,6862370926,57135408.0,CUDA_API,cuCtxDestroy_v2
5.9,87956806665,51408,1710955.6,1471,80775735,7172621.4,CUDA_API,cuEventSynchronize
0.6,9398946248,1260,7459481.1,6347,27683309,10789400.4,CUDA_API,cuMemFree_v2
0.4,5509469466,648,8502267.7,7554,86231399,15511182.5,CUDA_API,cuMemFreeHost
0.3,5091331273,1404,3626304.3,10504,7950808,2348333.6,CUDA_API,cuMemcpyHtoD_v2
0.3,4756825213,1260,3775258.1,3909,47115467,10271200.6,CUDA_API,cuMemAlloc_v2
0.2,3689611616,252,14641315.9,9546,109703034,35076111.9,CUDA_API,cuMemHostAlloc
0.2,2358075336,13176,178967.5,1504,6768266,753908.1,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,1484041239,3636,408152.2,382461,448029,8319.6,CUDA_KERNEL,k_charmm_long
0.0,667182541,432,1544404.0,1341237,1667155,96969.9,CUDA_KERNEL,calc_neigh_list_cell
0.0,538241483,18648,28863.2,1791,95199,27054.5,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,529244640,3636,145556.8,135616,162783,4411.4,CUDA_KERNEL,make_rho
0.0,354235299,96048,3688.1,1562,96878,3955.3,CUDA_API,cuEventRecord
0.0,300664966,396,759255.0,5869,10434868,1219860.8,CUDA_API,cuMemAllocHost_v2
0.0,218176889,16308,13378.5,5050,105843,8212.8,CUDA_API,cuLaunchKernel
0.0,182208158,11772,15478.1,3942,82596,8818.7,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,166924621,432,386399.6,362909,434108,10221.7,CUDA_KERNEL,kernel_special
0.0,116619688,3636,32073.6,27776,42719,2841.2,CUDA_KERNEL,interp
0.0,111135328,18576,5982.7,3354,41860,2200.2,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,96925554,792,122380.8,1882,3318966,404995.4,CUDA_API,cuStreamSynchronize
0.0,94092217,3744,25131.5,6433,105285,9504.1,CUDA_API,cuMemsetD8Async
0.0,47594383,72,661033.1,87972,1415524,337809.6,CUDA_API,cuMemGetInfo_v2
0.0,39023450,3636,10732.5,5919,31935,5284.4,CUDA_KERNEL,particle_map
0.0,33673271,180,187073.7,88400,463490,52711.0,CUDA_API,cuModuleLoadDataEx
0.0,32101846,3744,8574.2,1696,29632,6100.1,MEMORY_OPER,[CUDA memset]
0.0,9792751,432,22668.4,19776,40448,3115.1,CUDA_KERNEL,transpose
0.0,3101945,72,43082.6,31974,113819,15164.4,CUDA_API,cuMemcpyDtoH_v2
0.0,2017460,1512,1334.3,254,58739,2483.8,CUDA_API,cuEventDestroy_v2
0.0,1795626,1512,1187.6,372,45844,1815.0,CUDA_API,cuEventCreate
0.0,1316005,396,3323.2,2848,5184,269.2,CUDA_KERNEL,kernel_zero
0.0,270619,72,3758.6,3488,4288,232.4,CUDA_KERNEL,kernel_info
0.0,204989,36,5694.1,3737,7631,552.3,CUDA_API,cuInit

