Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
31.9,158580584568,32,4955643267.8,4737332784,5076946477,98942562.1,CUDA_API,cuCtxCreate_v2
19.2,95300816447,22848,4171079.2,1457,241915383,20101325.7,CUDA_API,cuEventSynchronize
17.9,89061211589,32,2783162862.2,2662745290,2853557379,56522575.5,CUDA_API,cuCtxDestroy_v2
17.4,86394873635,1616,53462174.3,19469433,74813738,8248280.8,CUDA_KERNEL,k_charmm_long
7.3,36384561267,192,189502923.3,47238466,224543487,13198786.0,CUDA_KERNEL,calc_neigh_list_cell
1.2,5898342683,624,9452472.2,13048,26710712,9468861.8,CUDA_API,cuMemcpyHtoD_v2
1.1,5398524317,192,28117314.2,1491613,37716692,8917886.3,CUDA_KERNEL,kernel_special
1.0,4972442557,5856,849119.3,1600,17812476,2964215.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.8,3806639583,560,6797570.7,6034,68406790,9851084.9,CUDA_API,cuMemFree_v2
0.7,3587820046,112,32034107.6,13362,126735248,41617235.8,CUDA_API,cuMemHostAlloc
0.6,2764229318,288,9598018.5,9101,87059609,13014869.5,CUDA_API,cuMemFreeHost
0.4,2008040738,560,3585787.0,5443,37993543,7184288.5,CUDA_API,cuMemAlloc_v2
0.3,1369005250,8288,165179.2,2239,558303,178851.1,MEMORY_OPER,[CUDA memcpy DtoH]
0.1,535422448,1616,331325.8,317279,361792,6345.3,CUDA_KERNEL,make_rho
0.1,328625331,176,1867189.4,10530,5910198,2098372.4,CUDA_API,cuMemAllocHost_v2
0.0,207314427,1616,128288.6,114688,139808,3864.7,CUDA_KERNEL,interp
0.0,149406801,42688,3500.0,1571,69349,3558.5,CUDA_API,cuEventRecord
0.0,92434406,7248,12753.1,4872,118530,8161.9,CUDA_API,cuLaunchKernel
0.0,71118245,5232,13592.9,3970,59264,7024.7,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,51002317,1616,31560.8,23040,46624,6556.8,CUDA_KERNEL,particle_map
0.0,45817653,8256,5549.6,3496,23783,1916.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,39279228,1664,23605.3,7343,72861,7145.5,CUDA_API,cuMemsetD8Async
0.0,22104213,352,62796.1,1847,1635563,204230.3,CUDA_API,cuStreamSynchronize
0.0,18728766,1664,11255.3,1984,27392,6649.0,MEMORY_OPER,[CUDA memset]
0.0,18720403,192,97502.1,93408,116032,4819.9,CUDA_KERNEL,transpose
0.0,14864463,80,185805.8,79405,264327,52824.8,CUDA_API,cuModuleLoadDataEx
0.0,10176979,32,318030.6,83844,640974,149407.9,CUDA_API,cuMemGetInfo_v2
0.0,1319096,32,41221.8,33030,59730,7154.4,CUDA_API,cuMemcpyDtoH_v2
0.0,838726,672,1248.1,525,16793,1428.0,CUDA_API,cuEventCreate
0.0,670747,672,998.1,249,11398,1307.3,CUDA_API,cuEventDestroy_v2
0.0,591654,176,3361.7,2975,4256,256.0,CUDA_KERNEL,kernel_zero
0.0,123422,32,3856.9,3680,4224,178.1,CUDA_KERNEL,kernel_info
0.0,91487,16,5717.9,5374,6318,267.7,CUDA_API,cuInit

