Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.3,363075903390,48,7564081320.6,7437380217,7667796090,71883594.6,CUDA_API,cuCtxCreate_v2
35.5,203841144268,48,4246690505.6,3979521902,4290459204,55879482.4,CUDA_API,cuCtxDestroy_v2
0.4,2190825317,120,18256877.6,7653,87117626,30134547.4,CUDA_API,cuMemHostAlloc
0.3,1487978164,264,5636280.9,7587,49198196,11505518.1,CUDA_API,cuMemFreeHost
0.2,1207462348,625,1931939.8,5512,43872163,8299787.8,CUDA_API,cuMemFree_v2
0.1,625172146,14568,42914.1,1593,1241722,97104.6,CUDA_API,cuEventSynchronize
0.1,335015742,1944,172333.2,8555,333761,105585.0,CUDA_API,cuMemcpyHtoD_v2
0.1,326918832,625,523070.1,4388,25602030,2299594.7,CUDA_API,cuMemAlloc_v2
0.0,114428983,144,794645.7,6409,9047335,2062211.6,CUDA_API,cuMemAllocHost_v2
0.0,74934728,24672,3037.2,1756,23491,1371.7,CUDA_API,cuEventRecord
0.0,59854027,5880,10179.3,1568,36736,8440.0,MEMORY_OPER,[CUDA memcpy HtoD]
0.0,51897495,4608,11262.5,4804,51064,5505.2,CUDA_API,cuLaunchKernel
0.0,34189139,3936,8686.3,3597,45629,3756.6,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,20620536,2424,8506.8,7840,25504,1216.1,CUDA_KERNEL,k_lj_fast
0.0,18719256,2736,6841.8,3567,26452,2294.7,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,18502222,624,29651.0,28896,34496,394.0,CUDA_KERNEL,calc_neigh_list_cell
0.0,16566715,96,172569.9,81710,283854,53311.4,CUDA_API,cuModuleLoadDataEx
0.0,12295230,2784,4416.4,1727,18016,1233.6,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,11114195,24,463091.5,76841,863379,243273.7,CUDA_API,cuMemGetInfo_v2
0.0,8154300,528,15443.8,1975,315142,39194.1,CUDA_API,cuStreamSynchronize
0.0,4141651,624,6637.3,6208,13248,389.9,CUDA_KERNEL,kernel_special
0.0,2604373,624,4173.7,3520,6208,534.7,CUDA_KERNEL,transpose
0.0,2450788,48,51058.1,32181,119744,18769.1,CUDA_API,cuMemcpyDtoH_v2
0.0,1061624,264,4021.3,3008,5024,511.6,CUDA_KERNEL,kernel_zero
0.0,997798,768,1299.2,487,9518,1334.9,CUDA_API,cuEventCreate
0.0,467435,768,608.6,320,15653,646.5,CUDA_API,cuEventDestroy_v2
0.0,372686,24,15528.6,12185,28482,3446.1,CUDA_API,cuMemsetD8Async
0.0,185855,48,3872.0,3360,4672,256.0,CUDA_KERNEL,kernel_info
0.0,134855,24,5619.0,4728,6193,287.3,CUDA_API,cuInit
0.0,49789,24,2074.5,1824,3232,296.5,MEMORY_OPER,[CUDA memset]

