Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
62.0,828407284599,72,11505656730.5,11021440032,11669270496,129755587.0,CUDA_API,cuCtxCreate_v2
36.1,482292144301,72,6698502004.2,6471627311,6840139938,105191403.0,CUDA_API,cuCtxDestroy_v2
0.4,5700732059,21852,260879.2,1482,3294894,643384.5,CUDA_API,cuEventSynchronize
0.4,4995250143,180,27751389.7,5430,141626297,51054955.1,CUDA_API,cuMemHostAlloc
0.3,3945555620,396,9963524.3,7021,77703864,17590092.2,CUDA_API,cuMemFreeHost
0.3,3918708783,2916,1343864.5,7041,3352650,866635.0,CUDA_API,cuMemcpyHtoD_v2
0.2,2421578358,947,2557104.9,4889,28513268,5708707.8,CUDA_API,cuMemFree_v2
0.1,1456383468,8820,165122.8,1503,594783,155881.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,1328758152,947,1403123.7,3739,42234868,5163673.2,CUDA_API,cuMemAlloc_v2
0.0,631936955,4176,151325.9,2112,474781,95654.7,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,259037522,216,1199247.8,5949,55906432,4013294.2,CUDA_API,cuMemAllocHost_v2
0.0,160644419,3636,44181.6,13856,164479,23299.8,CUDA_KERNEL,k_lj_fast
0.0,146965524,936,157014.4,146848,189407,5613.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,145493632,37008,3931.4,1598,1818397,10046.8,CUDA_API,cuEventRecord
0.0,114781427,6912,16606.1,4756,128755,8259.8,CUDA_API,cuLaunchKernel
0.0,88483771,5904,14987.1,3976,59500,7121.3,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,30599011,4104,7455.9,3490,52531,2672.3,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,29807857,144,206999.0,80953,614539,72580.2,CUDA_API,cuModuleLoadDataEx
0.0,28131296,36,781424.9,108797,1454666,385823.8,CUDA_API,cuMemGetInfo_v2
0.0,26814977,792,33857.3,1860,855243,95433.8,CUDA_API,cuStreamSynchronize
0.0,16837562,936,17988.8,12897,67583,4330.5,CUDA_KERNEL,kernel_special
0.0,8676255,936,9269.5,7424,41151,2856.3,CUDA_KERNEL,transpose
0.0,3285633,72,45633.8,32305,124150,20205.9,CUDA_API,cuMemcpyDtoH_v2
0.0,1704675,1152,1479.8,401,12107,1711.3,CUDA_API,cuEventCreate
0.0,1513009,396,3820.7,3008,4864,563.4,CUDA_KERNEL,kernel_zero
0.0,829204,1152,719.8,256,10526,588.5,CUDA_API,cuEventDestroy_v2
0.0,560019,36,15556.1,11093,37611,4977.2,CUDA_API,cuMemsetD8Async
0.0,270561,72,3757.8,3296,4288,244.5,CUDA_KERNEL,kernel_info
0.0,205581,36,5710.6,5416,6680,267.3,CUDA_API,cuInit
0.0,75777,36,2104.9,1695,2815,303.1,MEMORY_OPER,[CUDA memset]

