Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
59.1,1485652020383,96,15475541879.0,15199350621,15643687657,117195733.4,CUDA_API,cuCtxCreate_v2
35.7,896933073742,96,9343052851.5,9023964231,9540954678,122149080.6,CUDA_API,cuCtxDestroy_v2
1.6,40499710344,68544,590857.1,1462,10820902,2036842.0,CUDA_API,cuEventSynchronize
1.3,33517508898,17568,1907872.8,1600,7560769,2884834.7,MEMORY_OPER,[CUDA memcpy HtoD]
0.6,15395820014,1680,9164178.6,5329,40117138,13384278.9,CUDA_API,cuMemFree_v2
0.4,11295556995,864,13073561.3,8318,106664450,21897047.3,CUDA_API,cuMemFreeHost
0.3,8745304193,336,26027691.1,8396,192615828,59256780.3,CUDA_API,cuMemHostAlloc
0.3,8065723625,1680,4801026.0,3996,49768858,11642016.4,CUDA_API,cuMemAlloc_v2
0.1,2547282072,1872,1360727.6,10767,3519192,861621.5,CUDA_API,cuMemcpyHtoD_v2
0.1,2330810556,24864,93742.4,1760,554433,103311.4,MEMORY_OPER,[CUDA memcpy DtoH]
0.1,1578772347,4848,325654.4,303871,470913,9315.9,CUDA_KERNEL,k_charmm_long
0.1,1287243272,4848,265520.5,241569,448161,20177.2,CUDA_KERNEL,make_rho
0.0,1090320542,528,2065001.0,4988,13416195,3082526.8,CUDA_API,cuMemAllocHost_v2
0.0,758709389,576,1317203.8,1178750,1422622,58126.3,CUDA_KERNEL,calc_neigh_list_cell
0.0,515409984,128064,4024.6,1567,86818,5075.9,CUDA_API,cuEventRecord
0.0,413416085,4848,85275.6,39840,138272,18818.5,CUDA_KERNEL,interp
0.0,318652469,21744,14654.7,4611,98830,9413.4,CUDA_API,cuLaunchKernel
0.0,267989498,15696,17073.7,4222,72497,9764.9,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,204466332,576,354976.3,307904,396353,20901.7,CUDA_KERNEL,kernel_special
0.0,159424321,4992,31936.0,1568,229024,23488.5,MEMORY_OPER,[CUDA memset]
0.0,159416015,24768,6436.4,3340,36803,2398.8,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,148424044,4848,30615.5,6432,200448,21665.9,CUDA_KERNEL,particle_map
0.0,96077883,96,1000811.3,88395,2292931,563341.7,CUDA_API,cuMemGetInfo_v2
0.0,95093973,3232,29422.6,13772,138752,11915.5,CUDA_API,cuMemsetD16Async
0.0,50452391,1760,28666.1,7016,105938,12814.7,CUDA_API,cuMemsetD8Async
0.0,48970821,240,204045.1,86845,483160,57138.9,CUDA_API,cuModuleLoadDataEx
0.0,27819233,1056,26344.0,1846,630732,72846.5,CUDA_API,cuStreamSynchronize
0.0,11566123,576,20080.1,18657,81920,3321.6,CUDA_KERNEL,transpose
0.0,4768693,96,49673.9,31975,130172,19117.7,CUDA_API,cuMemcpyDtoH_v2
0.0,3095587,2016,1535.5,259,46825,2912.8,CUDA_API,cuEventDestroy_v2
0.0,2497099,2016,1238.6,396,25160,1549.9,CUDA_API,cuEventCreate
0.0,2115275,528,4006.2,2881,5792,484.8,CUDA_KERNEL,kernel_zero
0.0,378243,96,3940.0,3552,4352,186.4,CUDA_KERNEL,kernel_info
0.0,272140,48,5669.6,5169,6956,337.7,CUDA_API,cuInit

