Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
61.9,168346570266,32,5260830320.8,4799421163,5467102156,189923126.2,CUDA_API,cuCtxCreate_v2
31.9,86689656478,32,2709051764.9,2447462071,2785546279,68461998.2,CUDA_API,cuCtxDestroy_v2
3.6,9662727091,14880,649376.8,1499,15173752,1625956.9,CUDA_API,cuEventSynchronize
0.6,1534432099,160,9590200.6,5670,58523876,18796488.2,CUDA_API,cuMemHostAlloc
0.5,1404309685,288,4876075.3,4424,44064707,7911019.3,CUDA_API,cuMemFreeHost
0.4,1040901627,432,2409494.5,4570,17218463,3913647.8,CUDA_API,cuMemFree_v2
0.4,958692130,432,2219194.7,3378,35829808,5418645.1,CUDA_API,cuMemAlloc_v2
0.2,657795515,3488,188588.2,2111,611134,151394.2,MEMORY_OPER,[CUDA memcpy DtoH]
0.2,469326401,4064,115483.9,1600,315327,110625.4,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,378468540,1616,234200.8,217823,263582,5505.1,CUDA_KERNEL,k_eam_fast
0.1,181512474,1616,112322.1,99296,135712,5821.3,CUDA_KERNEL,k_energy_fast
0.1,161241176,256,629848.3,523934,707004,29903.8,CUDA_KERNEL,calc_neigh_list_cell
0.1,143485693,128,1120982.0,5957,4818200,1635974.5,CUDA_API,cuMemAllocHost_v2
0.0,89146696,23648,3769.7,1596,71056,3049.9,CUDA_API,cuEventRecord
0.0,67876091,3872,17530.0,3840,75208,7422.4,CUDA_API,cuLaunchKernel
0.0,55370109,3920,14125.0,4072,64636,5630.1,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,22837398,3456,6608.0,3717,22801,1935.0,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,20246020,352,57517.1,1913,1499208,182243.8,CUDA_API,cuStreamSynchronize
0.0,16824777,144,116838.7,16990,270581,78722.0,CUDA_API,cuMemcpyHtoD_v2
0.0,10237362,64,159958.8,80408,233252,44082.2,CUDA_API,cuModuleLoadDataEx
0.0,6442154,16,402634.6,112671,666798,170545.8,CUDA_API,cuMemGetInfo_v2
0.0,1257274,32,39289.8,31332,62462,5576.2,CUDA_API,cuMemcpyDtoH_v2
0.0,1153987,352,3278.4,2848,5024,294.1,CUDA_KERNEL,kernel_zero
0.0,694408,640,1085.0,402,20884,1495.2,CUDA_API,cuEventCreate
0.0,446396,640,697.5,284,14507,784.8,CUDA_API,cuEventDestroy_v2
0.0,195140,16,12196.3,10341,15282,1310.2,CUDA_API,cuMemsetD8Async
0.0,124930,32,3904.1,3584,4352,186.4,CUDA_KERNEL,kernel_info
0.0,89021,16,5563.8,2961,6244,721.4,CUDA_API,cuInit
0.0,36927,16,2307.9,2240,2528,85.6,MEMORY_OPER,[CUDA memset]

