Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
57.6,163599571955,32,5112486623.6,4832669670,5255537143,118181956.4,CUDA_API,cuCtxCreate_v2
32.2,91302554111,32,2853204816.0,2757399170,2914049932,48927706.8,CUDA_API,cuCtxDestroy_v2
7.3,20814235230,22848,910987.2,1482,25411440,2855932.5,CUDA_API,cuEventSynchronize
0.6,1779271066,112,15886348.8,9390,61899190,24580827.0,CUDA_API,cuMemHostAlloc
0.4,1265388482,560,2259622.3,5064,23817438,4509750.0,CUDA_API,cuMemFree_v2
0.4,1145606380,288,3977799.9,7069,41627653,8401276.2,CUDA_API,cuMemFreeHost
0.4,1139506519,1616,705140.2,657214,824030,18380.9,CUDA_KERNEL,k_charmm_long
0.3,757613047,624,1214123.5,10868,3086297,737568.9,CUDA_API,cuMemcpyHtoD_v2
0.2,497756984,560,888851.8,4460,14280978,3043079.1,CUDA_API,cuMemAlloc_v2
0.1,393202523,5856,67145.2,1568,2425276,74962.9,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,228385461,1616,141327.6,131296,170784,6396.3,CUDA_KERNEL,make_rho
0.1,216936407,192,1129877.1,1040414,1267101,62845.1,CUDA_KERNEL,calc_neigh_list_cell
0.1,166017014,8288,20031.0,1727,68480,17459.6,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,139810125,42688,3275.2,1576,75235,2462.4,CUDA_API,cuEventRecord
0.0,85371481,7248,11778.6,4997,93883,5596.9,CUDA_API,cuLaunchKernel
0.0,63700491,5232,12175.2,4179,84194,5754.5,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,56367520,192,293580.8,268352,343679,13230.5,CUDA_KERNEL,kernel_special
0.0,52615375,176,298951.0,6530,1627250,609396.5,CUDA_API,cuMemAllocHost_v2
0.0,50311746,8256,6094.0,3346,20239,1928.3,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,47917731,1616,29652.1,27392,41856,1612.5,CUDA_KERNEL,interp
0.0,38844980,1664,23344.3,6962,83750,6097.7,CUDA_API,cuMemsetD8Async
0.0,22160238,352,62955.2,1919,1636375,204696.6,CUDA_API,cuStreamSynchronize
0.0,15577917,1616,9639.8,5920,26016,4443.9,CUDA_KERNEL,particle_map
0.0,14520566,80,181507.1,73754,275936,48785.3,CUDA_API,cuModuleLoadDataEx
0.0,12837104,1664,7714.6,1792,24769,5840.8,MEMORY_OPER,[CUDA memset]
0.0,11615087,32,362971.5,58178,1499273,257162.4,CUDA_API,cuMemGetInfo_v2
0.0,3167925,192,16499.6,14944,27584,2189.9,CUDA_KERNEL,transpose
0.0,1450932,32,45341.6,32241,123164,19978.0,CUDA_API,cuMemcpyDtoH_v2
0.0,705735,672,1050.2,403,7616,929.1,CUDA_API,cuEventCreate
0.0,581692,176,3305.1,2975,3968,209.2,CUDA_KERNEL,kernel_zero
0.0,488674,672,727.2,260,8515,927.5,CUDA_API,cuEventDestroy_v2
0.0,122915,32,3841.1,3648,4224,187.7,CUDA_KERNEL,kernel_info
0.0,90887,16,5680.4,5386,5960,160.5,CUDA_API,cuInit

